community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,2,1,0.7652218043804169,True
2,1,0,,True
3,9,28,0.6318033759792646,True
4,4,3,0.38955098887284595,True
5,3,2,0.5171735386053721,True
6,7,17,0.6391518811384836,True
7,4,5,0.6472825706005096,True
8,10,32,0.5691073987219069,True
9,4,4,0.5273919353882471,True
10,4,5,0.669434721271197,True
11,1,0,,True
12,10,31,0.5652899324893952,True
13,10,25,0.4479641642835405,True
14,3,2,0.5134647885958353,True
15,9,27,0.5939446778761016,True
16,2,1,0.7675575911998749,True
17,2,1,0.7951963543891907,True
18,6,11,0.5857569754123688,True
19,4,6,0.8127579043308893,True
20,5,7,0.590685224533081,True
21,6,10,0.5375269174575805,True
22,4,3,0.3795168300469716,True
23,8,20,0.5538797910724368,True
24,28,248,0.5308123001503566,True
25,8,16,0.45983378269842695,True
26,1,0,,True
27,5,8,0.6495253801345825,True
28,10,36,0.6410909858014848,True
29,2,1,0.823645830154419,True
30,5,5,0.404056179523468,True
31,3,3,0.8213408291339874,True
32,4,4,0.5337380518515905,True
33,1,0,,True
34,5,7,0.5577058494091034,True
35,2,1,0.7566088438034058,True
36,4,5,0.6358999162912369,True
37,8,15,0.4320086655872209,True
38,4,4,0.5070376644531885,True
39,1,0,,True
40,4,4,0.5438942660888036,True
41,5,7,0.549783980846405,True
42,1,0,,True
43,12,56,0.6873080545302593,True
44,3,2,0.5233367482821146,True
45,4,4,0.5180534521738688,True
46,10,32,0.583204401201672,True
47,2,1,0.7748279273509979,True
48,9,26,0.5821760445833206,True
49,1,0,,True
50,1,0,,True
51,5,8,0.6400957494974137,True
52,3,2,0.520219107468923,True
53,5,7,0.544352850317955,True
54,2,1,0.7761057019233704,True
55,1,0,,True
56,16,79,0.5274343316753706,True
57,8,18,0.5098083636590413,True
58,8,15,0.42653857065098627,True
59,2,1,0.8592011332511902,True
60,3,2,0.5337263643741608,True
61,1,0,,True
62,1,0,,True
63,13,41,0.43442291976549685,True
64,24,141,0.4045577392629955,True
65,1,0,,True
66,9,24,0.5340946432616975,True
67,1,0,,True
68,3,2,0.5761020680268606,True
69,3,2,0.5249532262484232,True
70,1,0,,True
71,3,2,0.5480979283650717,True
72,3,2,0.5038435856501261,True
73,1,0,,True
74,2,1,0.7789552807807922,True
75,1,0,,True
76,2,1,0.8201871514320374,True
77,13,56,0.6050666276461039,True
78,13,43,0.4298043782130266,True
79,5,6,0.4842796504497528,True
80,1,0,,True
81,1,0,,True
82,1,0,,True
83,4,3,0.3978250324726105,True
84,1,0,,True
85,2,1,0.7775672376155853,True
86,70,1645,0.5473403744322419,True
87,10,28,0.49458282854821944,True
88,3,2,0.5156822899977366,True
89,1,0,,True
90,1,0,,True
91,1,0,,True
92,11,39,0.5857899384065108,True
93,16,70,0.4645092323422432,True
94,13,50,0.5176429966321359,True
95,13,45,0.4571719945241243,True
96,2,1,0.8237764537334442,True
97,3,3,0.8070709804693857,True
98,4,3,0.3890164295832316,True
99,3,2,0.5163702666759491,True
100,3,2,0.5084708134333292,True
101,20,107,0.44632787531928014,True
102,3,2,0.537397692600886,True
103,1,0,,True
104,3,2,0.5347360471884409,True
105,5,8,0.6316818296909332,True
106,3,2,0.5045152405897776,True
107,4,3,0.39402806262175244,True
108,3,2,0.527408500512441,True
109,6,10,0.5244739532470704,True
110,1,0,,True
111,2,1,0.8920144438743591,True
112,3,3,0.7709252933661143,True
113,1,0,,True
114,16,90,0.5950381380816301,True
115,3,2,0.561699241399765,True
116,11,32,0.46095942963253367,True
117,3,3,0.7852852245171865,True
118,3,2,0.5058078269163767,True
119,42,598,0.5605036985998785,True
120,18,99,0.5177260103568532,True
