token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,18
一句话,19
一同,20
一向,21
一味,22
一块儿,20
一塌糊涂,23
一声不吭,15
一大早,24
一天到晚,25
一头,26
一如既往,21
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,31
一年到头,25
一应俱全,32
一度,33
一律,2
一心,34
一心一意,34
一成不变,35
一手,36
一技之长,37
一把手,38
一揽子,39
一方面,40
一旁,15
一无所有,7
一无所知,7
一旦,41
一早,24
一时,3
一晃,42
一样,43
一概,2
一概而论,44
一模一样,45
一次性,46
一毛不拔,47
一流,48
一点儿,49
一生,50
一番,51
一目了然,31
一直,21
一眼,52
一瞬间,3
一筹莫展,53
一系列,14
一线,54
一经,2
一致,55
一般,56
一般来说,57
一行,58
一言一行,6
一言不发,15
一贯,21
一起,20
一路,29
一路上,29
一路平安,29
一路顺风,29
一身,11
一辈子,59
一边,60
一连,61
一连串,14
一道,20
一部分,62
一锅粥,31
一长一短,63
一阵,64
一面,60
一鼓作气,5
一齐,20
丁,65
七,1
七嘴八舌,66
万,67
万一,68
万万,69
万分,70
万古长青,71
万无一失,72
万能,73
丈夫,74
三,1
三明治,75
三番五次,13
三维,76
三角,77
上,78
上下,79
上个月,80
上任,81
上升,82
上午,24
上去,83
上台,84
上司,85
上周,86
上场,87
上头,78
上学,88
上岗,89
上市,90
上帝,91
上当,92
上报,93
上方,94
上旬,80
上映,95
上期,96
上来,83
上楼,97
上次,98
上流,99
上涨,82
上游,100
上演,101
上火,102
上班,103
上班族,104
上瘾,105
上空,106
上级,85
上网,107
上衣,108
上诉,109
上课,110
上调,111
上车,97
上边,112
上述,113
上门,114
上限,115
上面,112
下,116
下一代,9
下个月,80
下乡,117
下令,118
下决心,119
下功夫,120
下午,24
下去,83
下台,121
下场,122
下坠,123
下属,85
下山,117
下岗,124
下意识,125
下手,126
下旬,80
下期,96
下来,83
下棋,127
下楼,97
下次,128
下海,117
下游,100
下班,103
下级,85
下落,123
下课,129
下调,111
下跌,82
下车,97
下载,130
下边,112
下降,82
下雨,131
下雪,131
下面,112
不,132
不一会儿,10
不一定,27
不为人知,133
不久,134
不了了之,135
不予,136
不亚于,137
不亦乐乎,138
不仅,139
不仅仅,139
不以为然,140
不但,139
不便,141
不值,142
不假思索,143
不停,144
不像话,23
不光,139
不免,145
不再,146
不准,147
不利,148
不利于,149
不可思议,150
不可避免,145
不同,45
不同寻常,151
不在乎,152
不堪,153
不够,154
不大,155
不好意思,156
不如,137
不如说,139
不妨,157
不安,158
不定,159
