token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,1
一代,7
一会儿,8
一体,9
一共,10
一再,4
一切,1
一刹那,2
一动不动,11
一半,1
一卡通,12
一口气,13
一句话,14
一同,15
一向,16
一味,17
一块儿,15
一塌糊涂,18
一声不吭,13
一大早,8
一天到晚,19
一头,20
一如既往,16
一定,21
一家人,22
一帆风顺,23
一带,24
一干二净,18
一年到头,19
一应俱全,25
一度,4
一律,1
一心,17
一心一意,17
一成不变,26
一手,20
一技之长,27
一把手,28
一揽子,29
一方面,30
一旁,31
一无所有,6
一无所知,6
一旦,3
一早,8
一时,2
一晃,2
一样,32
一概,1
一概而论,18
一模一样,32
一次性,12
一毛不拔,33
一流,34
一点儿,18
一生,35
一番,4
一目了然,25
一直,16
一眼,13
一瞬间,2
一筹莫展,6
一系列,1
一线,24
一经,2
一致,32
一般,1
一般来说,30
一行,36
一言一行,5
一言不发,13
一贯,16
一起,15
一路,37
一路上,37
一路平安,23
一路顺风,23
一身,38
一辈子,35
一边,31
一连,4
一连串,1
一道,15
一部分,1
一锅粥,39
一长一短,40
一阵,41
一面,31
一鼓作气,42
一齐,2
丁,43
七,0
七嘴八舌,13
万,44
万一,3
万万,45
万分,46
万古长青,47
万无一失,48
万能,26
丈夫,22
三,0
三明治,49
三番五次,4
三维,50
三角,51
上,31
上下,31
上个月,52
上任,53
上升,54
上午,8
上去,55
上台,53
上司,22
上周,52
上场,56
上头,31
上学,57
上岗,53
上市,58
上帝,59
上当,60
上报,61
上方,31
上旬,52
上映,62
上期,52
上来,55
上楼,55
上次,52
上流,33
上涨,54
上游,63
上演,64
上火,65
上班,8
上班族,8
上瘾,66
上空,59
上级,28
上网,67
上衣,38
上诉,68
上课,57
上调,54
上车,69
上边,31
上述,0
上门,55
上限,70
上面,31
下,31
下一代,7
下个月,52
下乡,55
下令,71
下决心,17
下功夫,17
下午,8
下去,55
下台,53
下场,72
下坠,73
下属,28
下山,55
下岗,53
下意识,2
下手,74
下旬,52
下期,52
下来,55
下棋,39
下楼,55
下次,75
下海,55
下游,63
下班,8
下级,28
下落,73
下课,8
下调,54
下跌,54
下车,69
下载,67
下边,31
下降,54
下雨,76
下雪,76
下面,31
不,77
不一会儿,2
不一定,21
不为人知,78
不久,52
不了了之,18
不予,77
不亚于,79
不亦乐乎,23
不仅,21
不仅仅,21
不以为然,80
不但,21
不便,81
不值,82
不假思索,2
不停,4
不像话,18
不光,21
不免,21
不再,83
不准,77
不利,84
不利于,84
不可思议,80
不可避免,21
不同,32
不同寻常,85
不在乎,86
不堪,6
不够,46
不大,46
不好意思,18
不如,3
不如说,3
不妨,83
不安,6
不定,87
不宜,83
不容,77
不对,18
不少,1
不屑,86
不已,80
不平,6
不幸,6
不得不,2
不得了,18
不得已,2
