token,community
〇,2
一,4
一一,4
一下子,4
一不小心,4
一举,4
一举一动,1
一事无成,1
一些,4
一代,0
一会儿,4
一体,3
一共,4
一再,4
一切,4
一刹那,1
一动不动,1
一半,4
一卡通,0
一口气,4
一句话,0
一同,4
一向,4
一味,4
一块儿,1
一塌糊涂,4
一声不吭,1
一大早,4
一天到晚,4
一头,2
一如既往,4
一定,4
一家人,0
一帆风顺,1
一带,2
一干二净,1
一年到头,4
一应俱全,1
一度,4
一律,4
一心,4
一心一意,4
一成不变,4
一手,1
一技之长,1
一把手,0
一揽子,3
一方面,4
一旁,4
一无所有,1
一无所知,4
一旦,4
一早,4
一时,4
一晃,4
一样,4
一概,4
一概而论,4
一模一样,1
一次性,3
一毛不拔,1
一流,1
一点儿,4
一生,1
一番,1
一目了然,4
一直,4
一眼,1
一瞬间,1
一筹莫展,1
一系列,4
一线,0
一经,4
一致,1
一般,4
一般来说,4
一行,0
一言一行,1
一言不发,1
一贯,4
一起,1
一路,4
一路上,4
一路平安,1
一路顺风,4
一身,2
一辈子,4
一边,4
一连,4
一连串,1
一道,3
一部分,4
一锅粥,2
一长一短,2
一阵,1
一面,1
一鼓作气,4
一齐,4
丁,2
七,4
七嘴八舌,1
万,2
万一,4
万万,4
万分,4
万古长青,1
万无一失,4
万能,1
丈夫,0
三,4
三明治,2
三番五次,4
三维,0
三角,2
上,4
上下,3
上个月,4
上任,0
上升,3
上午,4
上去,4
上台,3
上司,0
上周,4
上场,0
上头,4
上学,0
上岗,0
上市,3
上帝,1
上当,1
上报,3
上方,4
上旬,4
上映,0
上期,4
上来,4
上楼,2
上次,4
上流,0
上涨,3
上游,2
上演,1
上火,2
上班,0
上班族,0
上瘾,1
上空,2
上级,3
上网,0
上衣,2
上诉,3
上课,0
上调,3
上车,2
上边,4
上述,4
上门,0
上限,3
上面,4
下,4
下一代,0
下个月,4
下乡,0
下令,3
下决心,4
下功夫,1
下午,4
下去,4
下台,3
下场,1
下坠,2
下属,0
下山,2
下岗,3
下意识,4
下手,1
下旬,4
下期,4
下来,4
下棋,0
下楼,2
