token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,8
一刹那,3
一动不动,14
一半,8
一卡通,15
一口气,5
一句话,16
一同,17
一向,18
一味,19
一块儿,10
一塌糊涂,20
一声不吭,14
一大早,21
一天到晚,22
一头,23
一如既往,18
一定,24
一家人,25
一帆风顺,26
一带,27
一干二净,20
一年到头,22
一应俱全,28
一度,13
一律,29
一心,30
一心一意,30
一成不变,31
一手,32
一技之长,33
一把手,34
一揽子,35
一方面,4
一旁,36
一无所有,7
一无所知,7
一旦,4
一早,21
一时,37
一晃,3
一样,38
一概,2
一概而论,2
一模一样,39
一次性,40
一毛不拔,41
一流,42
一点儿,10
一生,43
一番,44
一目了然,45
一直,4
一眼,14
一瞬间,3
一筹莫展,14
一系列,8
一线,32
一经,2
一致,46
一般,8
一般来说,4
一行,47
一言一行,6
一言不发,14
一贯,18
一起,17
一路,27
一路上,27
一路平安,26
一路顺风,26
一身,11
一辈子,43
一边,36
一连,13
一连串,8
一道,17
一部分,8
一锅粥,20
一长一短,48
一阵,49
一面,50
一鼓作气,5
一齐,3
丁,51
七,1
七嘴八舌,14
万,1
万一,4
万万,1
万分,52
万古长青,53
万无一失,54
万能,55
丈夫,25
三,1
三明治,56
三番五次,13
三维,57
三角,57
上,36
上下,58
上个月,59
上任,60
上升,61
上午,21
上去,62
上台,60
上司,25
上周,59
上场,63
上头,36
上学,64
上岗,65
上市,66
上帝,67
上当,68
上报,69
上方,36
上旬,59
上映,70
上期,71
上来,62
上楼,72
上次,59
上流,73
上涨,61
上游,74
上演,75
上火,56
上班,21
上班族,76
上瘾,77
上空,78
上级,79
上网,80
上衣,72
上诉,81
上课,64
上调,61
上车,82
上边,36
上述,83
上门,84
上限,85
上面,36
下,86
下一代,9
下个月,59
下乡,87
下令,3
下决心,88
下功夫,88
下午,21
下去,62
下台,60
下场,63
下坠,89
下属,79
下山,90
下岗,91
下意识,3
下手,92
下旬,59
下期,71
下来,62
下棋,93
下楼,21
下次,10
下海,90
下游,74
下班,21
下级,79
下落,89
下课,21
下调,61
下跌,61
下车,82
下载,94
下边,36
下降,61
下雨,95
下雪,95
下面,36
不,96
不一会儿,3
不一定,4
不为人知,97
不久,98
不了了之,99
不予,100
不亚于,101
不亦乐乎,102
不仅,4
不仅仅,4
不以为然,14
不但,4
不便,103
不值,104
不假思索,3
不停,22
不像话,10
不光,4
不免,4
不再,96
不准,29
不利,104
不利于,105
不可思议,106
不可避免,107
不同,39
不同寻常,39
不在乎,108
不堪,31
不够,52
不大,52
不好意思,14
不如,101
不如说,4
不妨,109
不安,14
不定,110
