token,community
〇,0
一,0
一一,1
一下子,1
一不小心,1
一举,1
一举一动,2
一事无成,2
一些,0
一代,3
一会儿,1
一体,4
一共,0
一再,1
一切,0
一刹那,1
一动不动,2
一半,0
一卡通,5
一口气,2
一句话,6
一同,7
一向,1
一味,1
一块儿,7
一塌糊涂,2
一声不吭,2
一大早,8
一天到晚,1
一头,9
一如既往,1
一定,1
一家人,3
一帆风顺,10
一带,11
一干二净,2
一年到头,8
一应俱全,4
一度,1
一律,1
一心,12
一心一意,12
一成不变,4
一手,9
一技之长,12
一把手,13
一揽子,14
一方面,1
一旁,11
一无所有,2
一无所知,2
一旦,1
一早,8
一时,1
一晃,1
一样,1
一概,1
一概而论,15
一模一样,15
一次性,5
一毛不拔,2
一流,4
一点儿,1
一生,3
一番,0
一目了然,4
一直,1
一眼,2
一瞬间,1
一筹莫展,2
一系列,0
一线,11
一经,1
一致,15
一般,1
一般来说,1
一行,7
一言一行,12
一言不发,2
一贯,1
一起,7
一路,16
一路上,16
一路平安,10
一路顺风,10
一身,17
一辈子,1
一边,11
一连,1
一连串,0
一道,0
一部分,0
一锅粥,2
一长一短,17
一阵,0
一面,11
一鼓作气,12
一齐,1
丁,18
七,0
七嘴八舌,2
万,0
万一,1
万万,1
万分,2
万古长青,7
万无一失,4
万能,4
丈夫,3
三,0
三明治,18
三番五次,1
三维,6
三角,4
上,11
上下,11
上个月,8
上任,13
上升,19
上午,8
上去,7
上台,7
上司,3
上周,8
上场,20
上头,11
上学,13
上岗,13
上市,5
上帝,11
上当,21
上报,22
上方,11
上旬,8
上映,6
上期,8
上来,7
上楼,7
上次,8
上流,3
上涨,19
上游,5
上演,19
上火,23
上班,8
上班族,3
上瘾,2
上空,11
上级,13
上网,6
上衣,17
上诉,21
上课,13
上调,19
上车,16
上边,11
上述,0
上门,7
上限,19
上面,11
下,11
下一代,3
下个月,8
下乡,13
下令,22
下决心,1
下功夫,12
下午,8
下去,7
下台,13
下场,24
下坠,23
下属,13
下山,16
下岗,13
下意识,1
下手,21
下旬,8
下期,8
下来,7
下棋,20
下楼,7
下次,1
下海,13
下游,5
下班,8
下级,13
下落,24
下课,13
下调,19
下跌,19
下车,16
下载,6
下边,11
下降,19
下雨,11
下雪,11
下面,11
不,1
不一会儿,1
不一定,1
不为人知,4
不久,8
不了了之,2
不予,1
不亚于,15
不亦乐乎,2
不仅,1
不仅仅,1
不以为然,2
不但,1
不便,2
不值,2
不假思索,2
不停,1
不像话,1
不光,1
不免,1
不再,1
不准,1
不利,2
不利于,15
不可思议,4
不可避免,1
不同,15
不同寻常,4
不在乎,2
不堪,2
不够,1
不大,1
不好意思,2
不如,1
不如说,1
不妨,1
不安,2
不定,2
不宜,1
不容,1
不对,1
不少,0
不屑,2
不已,2
不平,2
不幸,2
不得不,1
不得了,1
不得已,1
