community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,14,76,0.6804042673045463,True
2,14,52,0.4270716070473849,True
3,24,174,0.473098038331322,True
4,4,3,0.365437572201093,True
5,14,57,0.4729838682400001,True
6,11,38,0.5058716876940293,True
7,24,161,0.4418591712264047,True
8,3,3,0.7878265678882599,True
9,82,1781,0.39340440532738313,True
10,3,2,0.48457607130209607,True
11,15,72,0.5289020230372746,True
12,16,73,0.46315483438471955,True
13,4,5,0.6086184456944466,True
14,25,190,0.47066784620285035,True
15,3,2,0.4921099742253621,True
16,13,42,0.39940497470207703,True
17,6,11,0.549451889594396,True
18,11,44,0.6148933464830572,True
19,12,42,0.4697392357118202,True
20,4,5,0.6108557507395744,True
21,54,846,0.4505745442304305,True
22,24,170,0.46857715290093765,True
23,4,5,0.6110032250483831,True
24,10,28,0.47128478387991585,True
25,139,5797,0.4555805270337621,True
26,3,2,0.4846331924200058,True
27,8,19,0.5055345397974763,True
28,6,12,0.6136412113904953,True
29,10,33,0.5430376321077347,True
30,3,2,0.47081685562928516,True
31,2,1,0.7029942572116852,True
32,16,88,0.545109836012125,True
33,1,0,,True
34,1,0,,True
35,5,10,0.7572257339954376,True
36,8,16,0.43570890596934725,True
37,1,0,,True
38,19,104,0.45652813172479817,True
39,8,18,0.4739771288420473,True
40,1,0,,True
41,1,0,,True
42,22,132,0.4244825118160867,True
43,71,1376,0.4083924062415148,True
44,8,18,0.48999546840786934,True
45,2,1,0.7761057019233704,True
46,4,4,0.4853646606206894,True
47,9,26,0.5557327672011323,True
48,3,3,0.7399008274078369,True
49,3,2,0.4905564834674199,True
50,2,1,0.7406915575265884,True
51,12,55,0.6415916381008697,True
52,32,347,0.5296026825183823,True
53,1,0,,True
54,6,10,0.47998128533363343,True
55,12,42,0.4873818192969669,True
56,20,123,0.4841498733351105,True
57,60,1075,0.45493444462785615,True
58,3,3,0.7631598562002182,True
59,5,9,0.6720484301447869,True
60,20,122,0.48113432205037066,True
61,6,10,0.5058971057335536,True
62,4,5,0.6051207209626833,True
63,4,6,0.7460828050971031,True
64,7,13,0.4585050784406208,True
65,7,15,0.5415371280340922,True
66,4,4,0.48357851306597394,True
67,7,14,0.49947890852178845,True
68,2,1,0.7775672376155853,True
69,161,7338,0.4227466016961551,True
70,2,1,0.7873432040214539,True
71,1,0,,True
72,1,0,,True
73,5,7,0.536691828072071,True
74,24,170,0.47078158560654393,True
75,34,356,0.47666109636186915,True
76,32,256,0.3877585040585649,True
77,15,79,0.5684327731529871,True
78,1,0,,True
79,8,15,0.39545537318502155,True
80,11,39,0.5342546804384751,True
81,62,1042,0.4092373757813735,True
82,5,7,0.5011529102921486,True
83,3,2,0.4757630278666814,True
84,7,16,0.563169981042544,True
85,20,117,0.4591958184775553,True
86,8,18,0.47239510821444647,True
87,4,4,0.4945918743809064,True
88,34,378,0.5066048207023777,True
89,6,10,0.4876656134923299,True
90,81,1981,0.4578816026035282,True
91,21,131,0.46699971726962497,True
92,4,3,0.35831942905982334,True
93,5,8,0.6224650144577026,True
94,17,83,0.4579900199656977,True
95,24,168,0.4521200973270596,True
96,5,9,0.6651469647884369,True
97,8,21,0.557300520262548,True
98,7,13,0.45634084727082935,True
99,3,2,0.4913748304049174,True
100,73,1756,0.5067915330489295,True
101,33,333,0.4761387524336125,True
102,44,546,0.4288394799412683,True
103,5,8,0.5852851137518883,True
104,3,3,0.7463072836399078,True
105,5,8,0.5912825062870979,True
106,5,8,0.5942268773913384,True
107,4,5,0.6188433518012365,True
108,27,216,0.4620121429194073,True
109,5,8,0.6035091310739518,True
110,7,15,0.5287658373514811,True
111,14,59,0.4869796862969032,True
112,3,3,0.742144783337911,True
113,11,31,0.4172137975692749,True
114,4,4,0.5027033388614655,True
115,46,582,0.4135900597209516,True
116,10,31,0.5017755581272973,True
117,4,4,0.48372431596120197,True
118,3,2,0.5018871476252874,True
119,10,35,0.5765608767668406,True
120,44,520,0.4101573985235384,True
121,28,225,0.44398849071175966,True
122,5,7,0.5286225080490112,True
123,23,166,0.49305347762560187,True
124,4,4,0.4790463298559189,True
125,8,19,0.5135652784790311,True
126,15,71,0.5134197147119612,True
127,11,34,0.4537273894656788,True
128,52,817,0.45870771155682805,True
129,14,66,0.5495058016462641,True
130,163,7509,0.4209906752882587,True
131,11,34,0.4709416335279291,True
132,11,45,0.6059774322943254,True
133,21,142,0.5057871841249012,True
134,90,2283,0.4218248368053698,True
135,2,1,0.703873336315155,True
136,11,40,0.5511074361476032,True
137,8,22,0.6109994085771697,True
138,23,156,0.46019843479861383,True
139,11,39,0.5152090221643448,True
140,10,29,0.49065790540642207,True
141,15,66,0.4659871009134111,True
