token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,3
一举一动,5
一事无成,6
一些,2
一代,7
一会儿,4
一体,8
一共,9
一再,3
一切,2
一刹那,3
一动不动,10
一半,2
一卡通,11
一口气,12
一句话,13
一同,14
一向,15
一味,16
一块儿,17
一塌糊涂,18
一声不吭,10
一大早,19
一天到晚,4
一头,20
一如既往,21
一定,22
一家人,23
一帆风顺,24
一带,25
一干二净,18
一年到头,4
一应俱全,26
一度,3
一律,2
一心,16
一心一意,16
一成不变,27
一手,28
一技之长,29
一把手,30
一揽子,2
一方面,4
一旁,17
一无所有,6
一无所知,6
一旦,4
一早,19
一时,31
一晃,3
一样,32
一概,2
一概而论,33
一模一样,32
一次性,34
一毛不拔,35
一流,36
一点儿,4
一生,21
一番,37
一目了然,38
一直,4
一眼,10
一瞬间,3
一筹莫展,10
一系列,2
一线,28
一经,2
一致,39
一般,2
一般来说,4
一行,40
一言一行,5
一言不发,10
一贯,15
一起,14
一路,41
一路上,42
一路平安,41
一路顺风,41
一身,43
一辈子,21
一边,17
一连,3
一连串,2
一道,14
一部分,2
一锅粥,44
一长一短,45
一阵,46
一面,47
一鼓作气,5
一齐,3
丁,48
七,1
七嘴八舌,10
万,1
万一,4
万万,1
万分,18
万古长青,49
万无一失,50
万能,51
丈夫,23
三,1
三明治,44
三番五次,3
三维,52
三角,52
上,17
上下,53
上个月,54
上任,55
上升,56
上午,19
上去,57
上台,55
上司,23
上周,54
上场,58
上头,17
上学,13
上岗,55
上市,59
上帝,60
上当,61
上报,62
上方,17
上旬,54
上映,46
上期,63
上来,57
上楼,43
上次,54
上流,64
上涨,56
上游,65
上演,66
上火,44
上班,19
上班族,19
上瘾,10
上空,60
上级,67
上网,68
上衣,43
上诉,69
上课,13
上调,56
上车,42
上边,17
上述,2
上门,70
上限,71
上面,17
下,17
下一代,7
下个月,54
下乡,25
下令,72
下决心,72
下功夫,29
下午,19
下去,57
下台,55
下场,58
下坠,52
下属,67
下山,57
下岗,55
下意识,10
下手,73
下旬,54
下期,63
下来,57
下棋,74
下楼,43
下次,4
下海,57
下游,65
下班,19
下级,67
下落,75
下课,19
下调,56
下跌,56
下车,42
下载,76
下边,17
下降,56
下雨,19
下雪,19
下面,17
不,15
不一会儿,4
不一定,4
不为人知,77
不久,54
不了了之,78
不予,69
不亚于,9
不亦乐乎,79
不仅,4
不仅仅,4
不以为然,10
不但,4
不便,80
不值,10
不假思索,10
不停,3
不像话,10
不光,4
不免,4
不再,15
不准,15
不利,81
不利于,81
不可思议,10
不可避免,4
不同,32
不同寻常,32
不在乎,10
不堪,10
不够,18
不大,18
不好意思,10
不如,9
不如说,4
不妨,4
不安,10
不定,73
