community,size,mean_best_match_jaccard,min_best_match_jaccard,fraction_members_in_best_match_every_repeat
0,65,0.3984330286355227,0.37209302325581395,0.2923076923076923
1,55,0.26075036075036073,0.20952380952380953,0.03636363636363636
2,52,0.25515019015736373,0.18823529411764706,0.0
3,24,0.2878471719257452,0.15384615384615385,0.4166666666666667
4,84,0.31680673419896943,0.25663716814159293,0.11904761904761904
5,174,0.5353466056855887,0.3601694915254237,0.3448275862068966
6,41,0.40978915662650606,0.2891566265060241,0.24390243902439024
7,65,0.46152313208234264,0.3626373626373626,0.3076923076923077
8,46,0.6444607582194172,0.2818181818181818,0.5869565217391305
9,26,0.2103646460591463,0.0851063829787234,0.038461538461538464
10,50,0.6055415454005211,0.4794520547945205,0.64
11,60,0.237068578966864,0.14285714285714285,0.0
12,64,0.19481108718935344,0.10112359550561797,0.0
13,45,0.23759157256885655,0.09259259259259259,0.022222222222222223
14,47,0.2131747805928134,0.08888888888888889,0.0
15,44,0.3206670311645708,0.23728813559322035,0.18181818181818182
16,47,0.3035313706567529,0.23636363636363636,0.40425531914893614
17,77,0.4255394310489001,0.24528301886792453,0.18181818181818182
18,60,0.40361268984244264,0.3411764705882353,0.15
19,54,0.4136639944259915,0.20689655172413793,0.037037037037037035
20,80,0.48932769541176624,0.4722222222222222,0.5
21,43,0.2199334963816671,0.08536585365853659,0.046511627906976744
22,38,0.3136834180312441,0.23376623376623376,0.2631578947368421
23,28,0.2414011240376228,0.09803921568627451,0.03571428571428571
24,53,0.2298362128284695,0.11607142857142858,0.07547169811320754
25,107,0.3868934247182172,0.23809523809523808,0.18691588785046728
26,70,0.3962379250254213,0.2920353982300885,0.05714285714285714
27,75,0.22318319774737488,0.19135802469135801,0.37333333333333335
28,30,0.2536139455782313,0.06349206349206349,0.1
29,35,0.1767714089222983,0.1038961038961039,0.08571428571428572
30,62,0.7258179622310056,0.6666666666666666,0.6451612903225806
31,113,0.6846616888566981,0.38016528925619836,0.3274336283185841
32,52,0.3166921313980138,0.15584415584415584,0.0
33,45,0.33055712403538495,0.12987012987012986,0.044444444444444446
34,80,0.4158760889180585,0.3235294117647059,0.2
35,41,0.5029470503737672,0.3559322033898305,0.4146341463414634
36,35,0.17298472587195413,0.12087912087912088,0.0
37,37,0.21148459587439356,0.16666666666666666,0.10810810810810811
38,83,0.28261750180764267,0.24647887323943662,0.10843373493975904
39,52,0.1230850768391174,0.06593406593406594,0.0
40,49,0.4212695482623323,0.1782178217821782,0.2653061224489796
41,54,0.49437472639719826,0.3142857142857143,0.24074074074074073
42,67,0.5070553058137848,0.2912621359223301,0.31343283582089554
43,37,0.31636595087914166,0.1509433962264151,0.21621621621621623
44,39,0.3783145321831453,0.145985401459854,0.15384615384615385
45,68,0.4859703769042763,0.37272727272727274,0.27941176470588236
46,39,0.26638760123614663,0.21568627450980393,0.4358974358974359
47,52,0.2704079873959392,0.13253012048192772,0.0
48,53,0.21252606024409532,0.10476190476190476,0.05660377358490566
49,60,0.25234142188165176,0.14814814814814814,0.05
50,33,0.171106758608782,0.07246376811594203,0.0
51,72,0.36958234830575254,0.25,0.2361111111111111
52,41,0.33905168836001176,0.25,0.12195121951219512
53,51,0.40542325094369125,0.3037974683544304,0.21568627450980393
54,114,0.33174810140099564,0.23113207547169812,0.008771929824561403
55,74,0.34982315626140925,0.2159090909090909,0.13513513513513514
56,44,0.19108715564010426,0.13333333333333333,0.0
57,45,0.39650072150072146,0.30158730158730157,0.022222222222222223
58,42,0.16461608309434397,0.10144927536231885,0.047619047619047616
59,50,0.21454933279723054,0.16494845360824742,0.12
60,51,0.3678565715082569,0.2948717948717949,0.19607843137254902
61,35,0.2263969288153656,0.17073170731707318,0.11428571428571428
62,30,0.1210373147873148,0.054945054945054944,0.0
63,20,0.1418602708170463,0.08955223880597014,0.05
64,53,0.20792791381471126,0.14,0.0
65,43,0.4337443976788239,0.4098360655737705,0.4186046511627907
66,43,0.2970995432672702,0.2459016393442623,0.3023255813953488
67,48,0.49201902378131884,0.36065573770491804,0.25
68,129,0.342004448346328,0.20253164556962025,0.023255813953488372
69,54,0.39086675947208827,0.1568627450980392,0.18518518518518517
70,94,0.3557074963447726,0.34810126582278483,0.3617021276595745
71,52,0.14843261598226498,0.0975609756097561,0.0
72,39,0.2147337095991122,0.16049382716049382,0.05128205128205128
73,64,0.19825599476975625,0.11188811188811189,0.015625
74,70,0.5046272348427722,0.39669421487603307,0.42857142857142855
75,40,0.4060183657506707,0.25862068965517243,0.1
76,71,0.2096029976464759,0.13043478260869565,0.09859154929577464
77,73,0.41772214138139074,0.37962962962962965,0.2328767123287671
78,43,0.5411778846153845,0.421875,0.4418604651162791
79,49,0.21620003770739066,0.15294117647058825,0.0
80,67,0.3146862833183588,0.22142857142857142,0.13432835820895522
81,37,0.17021531100478468,0.10606060606060606,0.0
82,58,0.20261585572645477,0.12727272727272726,0.017241379310344827
