token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,14
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,23
一大早,24
一天到晚,25
一头,26
一如既往,27
一定,28
一家人,29
一帆风顺,30
一带,31
一干二净,32
一年到头,25
一应俱全,33
一度,34
一律,2
一心,35
一心一意,35
一成不变,36
一手,37
一技之长,38
一把手,39
一揽子,40
一方面,41
一旁,42
一无所有,7
一无所知,7
一旦,43
一早,24
一时,14
一晃,44
一样,45
一概,2
一概而论,46
一模一样,45
一次性,47
一毛不拔,7
一流,48
一点儿,49
一生,50
一番,10
一目了然,51
一直,20
一眼,52
一瞬间,14
一筹莫展,53
一系列,8
一线,54
一经,55
一致,45
一般,16
一般来说,56
一行,57
一言一行,6
一言不发,23
一贯,20
一起,19
一路,58
一路上,59
一路平安,30
一路顺风,30
一身,60
一辈子,61
一边,62
一连,63
一连串,8
一道,19
一部分,16
一锅粥,64
一长一短,65
一阵,66
一面,67
一鼓作气,5
一齐,68
丁,69
七,1
七嘴八舌,70
万,71
万一,43
万万,72
万分,73
万古长青,74
万无一失,75
万能,76
丈夫,77
三,1
三明治,78
三番五次,13
三维,79
三角,80
上,81
上下,82
上个月,83
上任,84
上升,85
上午,24
上去,86
上台,87
上司,88
上周,89
上场,90
上头,81
上学,91
上岗,92
上市,93
上帝,94
上当,95
上报,96
上方,54
上旬,83
上映,97
上期,98
上来,86
上楼,99
上次,100
上流,101
上涨,85
上游,102
上演,103
上火,104
上班,99
上班族,105
上瘾,106
上空,107
上级,88
上网,108
上衣,60
上诉,109
上课,110
上调,85
上车,111
上边,81
上述,112
上门,113
上限,114
上面,81
下,115
下一代,9
下个月,83
下乡,116
下令,117
下决心,118
下功夫,119
下午,24
下去,86
下台,87
下场,120
下坠,121
下属,88
下山,99
下岗,122
下意识,123
下手,124
下旬,83
下期,125
下来,86
下棋,126
下楼,99
下次,125
下海,116
下游,102
下班,99
下级,88
下落,121
下课,99
下调,85
下跌,85
下车,111
下载,127
下边,81
下降,85
下雨,128
下雪,128
下面,81
不,129
不一会儿,44
不一定,28
不为人知,130
不久,131
不了了之,132
不予,133
不亚于,134
不亦乐乎,135
不仅,41
不仅仅,41
不以为然,136
不但,137
不便,138
不值,139
不假思索,123
不停,62
不像话,22
不光,41
不免,123
不再,140
不准,141
不利,142
不利于,143
不可思议,144
不可避免,28
不同,45
不同寻常,145
不在乎,146
不堪,147
不够,129
不大,129
不好意思,148
不如,149
不如说,150
不妨,151
不安,152
不定,153
