community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,14,68,0.6176642077964741,True
2,7,12,0.4386179532323565,True
3,29,234,0.451300127055551,True
4,8,21,0.5827143745762962,True
5,4,4,0.5083214392264684,True
6,10,22,0.37955815593401593,True
7,5,8,0.6121734589338302,True
8,16,70,0.45819607079029084,True
9,3,3,0.7878265678882599,True
10,11,33,0.4681252484971827,True
11,2,1,0.7462183237075806,True
12,10,37,0.66347050567468,True
13,11,39,0.5578380525112152,True
14,6,12,0.6297487904628117,True
15,46,549,0.40150134963689793,True
16,4,4,0.510289174815019,True
17,13,50,0.48794628374087506,True
18,3,2,0.49993620812892914,True
19,9,25,0.5229965369734499,True
20,4,6,0.8127579043308893,True
21,10,31,0.541526605354415,True
22,7,16,0.5749315612372898,True
23,7,16,0.569745714465777,True
24,36,425,0.5313396872745619,True
25,10,30,0.5131845378213459,True
26,2,1,0.7452375739812851,True
27,1,0,,True
28,3,2,0.49054333567619324,True
29,93,2850,0.5199397210904291,True
30,2,1,0.7276009768247604,True
31,6,9,0.45577114323774975,True
32,2,1,0.7263185232877731,True
33,6,10,0.5184727410475413,True
34,4,5,0.6554224267601967,True
35,2,1,0.7254739254713058,True
36,25,157,0.4040289072195689,True
37,4,5,0.6242145349582037,True
38,4,5,0.6358999162912369,True
39,6,9,0.470918795466423,True
40,3,2,0.5110184053579966,True
41,4,3,0.38915733247995377,True
42,4,4,0.5082142626245817,True
43,42,527,0.47364527822994607,True
44,8,23,0.6456608703093869,True
45,3,2,0.5233367482821146,True
46,4,5,0.6265862186749777,True
47,8,24,0.6930223474545139,True
48,4,5,0.622203086813291,True
49,12,45,0.5353303809057582,True
50,1,0,,True
51,1,0,,True
52,7,14,0.5150363679443087,True
53,8,19,0.549422600971801,True
54,5,8,0.6422490477561951,True
55,2,1,0.7761057019233704,True
56,1,0,,True
57,10,26,0.44591049783759645,True
58,3,2,0.5131721347570419,True
59,1,0,,True
60,3,2,0.49404345949490863,True
61,10,32,0.5543834480974409,True
62,35,380,0.49053987432427765,True
63,3,2,0.4980654964844386,True
64,8,18,0.4900074563920498,True
65,9,26,0.56823315926724,True
66,3,2,0.5249532262484232,True
67,3,2,0.505582461754481,True
68,1,0,,True
69,1,0,,True
70,4,5,0.6389112969239553,True
71,19,117,0.5302901319418735,True
72,4,4,0.5048223013679186,True
73,4,6,0.7515624711910883,True
74,7,14,0.5146144436938422,True
75,2,1,0.741339236497879,True
76,1,0,,True
77,4,5,0.6396191443006197,True
78,1,0,,True
79,2,1,0.7775672376155853,True
80,86,2082,0.4342725897373481,True
81,3,2,0.5054571429888407,True
82,2,1,0.736763060092926,True
83,2,1,0.7310557514429092,True
84,3,2,0.4897475639979045,True
85,13,56,0.5798220823590572,True
86,26,182,0.43322208771338827,True
87,16,84,0.5510881755501031,True
88,14,67,0.5723079176066996,True
89,3,2,0.5212550510962805,True
90,4,5,0.6490733375151952,True
91,10,28,0.4829126937521829,True
