token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,15
一动不动,16
一半,17
一卡通,18
一口气,19
一句话,20
一同,21
一向,22
一味,23
一块儿,21
一塌糊涂,24
一声不吭,16
一大早,25
一天到晚,26
一头,27
一如既往,28
一定,29
一家人,30
一帆风顺,31
一带,32
一干二净,33
一年到头,26
一应俱全,34
一度,35
一律,36
一心,37
一心一意,38
一成不变,39
一手,40
一技之长,41
一把手,42
一揽子,43
一方面,44
一旁,45
一无所有,7
一无所知,46
一旦,47
一早,25
一时,48
一晃,49
一样,50
一概,2
一概而论,51
一模一样,52
一次性,53
一毛不拔,54
一流,55
一点儿,56
一生,57
一番,58
一目了然,59
一直,60
一眼,61
一瞬间,15
一筹莫展,62
一系列,63
一线,64
一经,65
一致,66
一般,67
一般来说,68
一行,69
一言一行,6
一言不发,16
一贯,22
一起,21
一路,32
一路上,70
一路平安,31
一路顺风,31
一身,11
一辈子,57
一边,45
一连,71
一连串,63
一道,72
一部分,73
一锅粥,24
一长一短,74
一阵,75
一面,76
一鼓作气,19
一齐,21
丁,77
七,78
七嘴八舌,79
万,80
万一,81
万万,82
万分,83
万古长青,84
万无一失,85
万能,86
丈夫,87
三,78
三明治,88
三番五次,13
三维,89
三角,90
上,91
上下,92
上个月,93
上任,94
上升,95
上午,25
上去,96
上台,97
上司,98
上周,93
上场,99
上头,100
上学,101
上岗,102
上市,103
上帝,104
上当,105
上报,106
上方,107
上旬,108
上映,109
上期,110
上来,96
上楼,111
上次,93
上流,112
上涨,95
上游,113
上演,114
上火,115
上班,116
上班族,117
上瘾,118
上空,119
上级,98
上网,120
上衣,121
上诉,122
上课,123
上调,124
上车,111
上边,100
上述,125
上门,126
上限,127
上面,100
下,128
下一代,9
下个月,129
下乡,130
下令,131
下决心,132
下功夫,133
下午,25
下去,134
下台,97
下场,135
下坠,136
下属,137
下山,138
下岗,139
下意识,140
下手,141
下旬,108
下期,142
下来,96
下棋,143
下楼,111
下次,129
下海,138
下游,113
下班,111
下级,98
下落,144
下课,145
下调,124
下跌,95
下车,111
下载,146
下边,100
下降,95
下雨,147
下雪,147
下面,100
不,148
不一会儿,10
不一定,149
不为人知,150
不久,151
不了了之,152
不予,153
不亚于,154
不亦乐乎,155
不仅,44
不仅仅,44
不以为然,156
不但,44
不便,157
不值,158
不假思索,159
不停,160
不像话,161
不光,44
不免,162
不再,163
不准,164
不利,165
不利于,166
不可思议,167
不可避免,168
不同,52
不同寻常,169
不在乎,170
不堪,171
不够,172
不大,173
不好意思,174
不如,175
不如说,176
不妨,175
不安,177
不定,178
