token,community
〇,0
一,0
一一,0
一下子,1
一不小心,2
一举,3
一举一动,4
一事无成,5
一些,0
一代,6
一会儿,1
一体,7
一共,8
一再,3
一切,0
一刹那,1
一动不动,1
一半,0
一卡通,9
一口气,1
一句话,10
一同,7
一向,2
一味,11
一块儿,12
一塌糊涂,12
一声不吭,1
一大早,13
一天到晚,3
一头,14
一如既往,11
一定,2
一家人,6
一帆风顺,15
一带,16
一干二净,12
一年到头,3
一应俱全,0
一度,3
一律,0
一心,11
一心一意,11
一成不变,17
一手,14
一技之长,18
一把手,19
一揽子,20
一方面,2
一旁,16
一无所有,5
一无所知,5
一旦,2
一早,13
一时,13
一晃,1
一样,7
一概,0
一概而论,12
一模一样,7
一次性,9
一毛不拔,17
一流,21
一点儿,12
一生,3
一番,3
一目了然,12
一直,2
一眼,1
一瞬间,1
一筹莫展,5
一系列,0
一线,16
一经,1
一致,7
一般,0
一般来说,2
一行,22
一言一行,4
一言不发,1
一贯,2
一起,7
一路,15
一路上,23
一路平安,15
一路顺风,15
一身,24
一辈子,3
一边,1
一连,3
一连串,0
一道,7
一部分,0
一锅粥,25
一长一短,26
一阵,27
一面,16
一鼓作气,11
一齐,1
丁,25
七,0
七嘴八舌,1
万,8
万一,2
万万,2
万分,5
万古长青,28
万无一失,29
万能,30
丈夫,6
三,0
三明治,25
三番五次,3
三维,31
三角,32
上,16
上下,16
上个月,13
上任,19
上升,33
上午,13
上去,34
上台,19
上司,6
上周,13
上场,35
上头,16
上学,36
上岗,19
上市,37
上帝,38
上当,39
上报,31
上方,16
上旬,13
上映,27
上期,13
上来,34
上楼,34
上次,13
上流,40
上涨,33
上游,37
上演,41
上火,25
上班,13
上班族,6
上瘾,28
上空,42
上级,19
上网,43
上衣,24
上诉,44
上课,36
上调,33
上车,23
上边,16
上述,0
上门,34
上限,45
上面,16
下,16
下一代,6
下个月,13
下乡,34
下令,46
下决心,11
下功夫,11
下午,13
下去,34
下台,19
下场,4
下坠,42
下属,19
下山,34
下岗,19
下意识,1
下手,11
下旬,13
下期,13
下来,34
下棋,47
下楼,34
下次,12
下海,34
下游,37
下班,13
下级,19
下落,42
下课,36
下调,33
下跌,33
下车,23
下载,43
下边,16
下降,33
下雨,48
下雪,48
下面,16
不,49
不一会儿,1
不一定,2
不为人知,30
不久,13
不了了之,12
不予,49
不亚于,7
不亦乐乎,15
不仅,2
不仅仅,2
不以为然,5
不但,2
不便,50
不值,50
不假思索,1
不停,3
不像话,12
不光,2
不免,2
不再,2
不准,49
不利,51
不利于,52
不可思议,30
不可避免,2
不同,7
不同寻常,30
不在乎,53
不堪,5
不够,54
不大,54
不好意思,5
不如,2
不如说,2
不妨,2
不安,5
不定,3
不宜,2
不容,49
不对,12
不少,0
不屑,53
不已,5
不平,5
不幸,5
不得不,1
不得了,12
不得已,1
