token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,15
一大早,23
一天到晚,24
一头,25
一如既往,20
一定,26
一家人,27
一帆风顺,28
一带,29
一干二净,30
一年到头,24
一应俱全,31
一度,32
一律,2
一心,33
一心一意,33
一成不变,34
一手,35
一技之长,36
一把手,37
一揽子,38
一方面,39
一旁,40
一无所有,7
一无所知,7
一旦,41
一早,23
一时,3
一晃,42
一样,43
一概,2
一概而论,44
一模一样,45
一次性,46
一毛不拔,47
一流,48
一点儿,49
一生,50
一番,51
一目了然,52
一直,53
一眼,54
一瞬间,3
一筹莫展,55
一系列,14
一线,56
一经,57
一致,58
一般,59
一般来说,60
一行,61
一言一行,6
一言不发,15
一贯,20
一起,19
一路,28
一路上,28
一路平安,28
一路顺风,28
一身,11
一辈子,62
一边,40
一连,63
一连串,14
一道,19
一部分,64
一锅粥,30
一长一短,65
一阵,66
一面,40
一鼓作气,5
一齐,19
丁,67
七,68
七嘴八舌,69
万,70
万一,71
万万,72
万分,73
万古长青,74
万无一失,75
万能,76
丈夫,77
三,68
三明治,78
三番五次,13
三维,79
三角,80
上,81
上下,82
上个月,83
上任,84
上升,85
上午,23
上去,86
上台,87
上司,88
上周,89
上场,90
上头,81
上学,91
上岗,92
上市,93
上帝,94
上当,95
上报,96
上方,97
上旬,83
上映,98
上期,89
上来,86
上楼,99
上次,100
上流,101
上涨,102
上游,103
上演,104
上火,105
上班,106
上班族,106
上瘾,107
上空,108
上级,88
上网,109
上衣,110
上诉,111
上课,112
上调,113
上车,114
上边,81
上述,115
上门,116
上限,117
上面,81
下,118
下一代,9
下个月,83
下乡,119
下令,120
下决心,121
下功夫,122
下午,23
下去,86
下台,123
下场,124
下坠,125
下属,88
下山,119
下岗,126
下意识,127
下手,128
下旬,83
下期,89
下来,86
下棋,129
下楼,99
下次,10
下海,119
下游,103
下班,106
下级,88
下落,125
下课,130
下调,113
下跌,102
下车,114
下载,109
下边,81
下降,85
下雨,131
下雪,131
下面,81
不,132
不一会儿,10
不一定,26
不为人知,133
不久,134
不了了之,135
不予,136
不亚于,137
不亦乐乎,138
不仅,139
不仅仅,139
不以为然,140
不但,139
不便,141
不值,142
不假思索,127
不停,143
不像话,22
不光,139
不免,144
不再,145
不准,146
不利,147
不利于,148
不可思议,149
不可避免,144
不同,45
不同寻常,150
不在乎,151
不堪,152
不够,153
不大,154
不好意思,155
不如,137
不如说,156
不妨,157
不安,158
不定,159
