token,community
〇,0
一,0
一一,1
一下子,1
一不小心,1
一举,1
一举一动,2
一事无成,3
一些,0
一代,4
一会儿,1
一体,5
一共,0
一再,1
一切,0
一刹那,1
一动不动,3
一半,0
一卡通,6
一口气,3
一句话,7
一同,8
一向,1
一味,9
一块儿,8
一塌糊涂,3
一声不吭,3
一大早,10
一天到晚,1
一头,11
一如既往,9
一定,1
一家人,4
一帆风顺,3
一带,12
一干二净,3
一年到头,10
一应俱全,13
一度,1
一律,1
一心,9
一心一意,9
一成不变,14
一手,11
一技之长,2
一把手,15
一揽子,16
一方面,1
一旁,12
一无所有,3
一无所知,3
一旦,1
一早,10
一时,1
一晃,1
一样,1
一概,1
一概而论,5
一模一样,5
一次性,6
一毛不拔,14
一流,13
一点儿,1
一生,4
一番,0
一目了然,14
一直,1
一眼,3
一瞬间,1
一筹莫展,3
一系列,0
一线,12
一经,1
一致,5
一般,1
一般来说,1
一行,8
一言一行,2
一言不发,3
一贯,9
一起,8
一路,17
一路上,17
一路平安,3
一路顺风,3
一身,18
一辈子,1
一边,12
一连,1
一连串,0
一道,0
一部分,0
一锅粥,19
一长一短,18
一阵,20
一面,12
一鼓作气,9
一齐,1
丁,19
七,0
七嘴八舌,3
万,0
万一,1
万万,1
万分,3
万古长青,8
万无一失,14
万能,14
丈夫,4
三,0
三明治,19
三番五次,1
三维,21
三角,13
上,12
上下,12
上个月,10
上任,15
上升,22
上午,10
上去,8
上台,8
上司,4
上周,10
上场,23
上头,12
上学,15
上岗,15
上市,6
上帝,12
上当,24
上报,16
上方,12
上旬,10
上映,7
上期,10
上来,8
上楼,8
上次,10
上流,4
上涨,22
上游,25
上演,20
上火,19
上班,10
上班族,4
上瘾,3
上空,12
上级,15
上网,25
上衣,18
上诉,24
上课,15
上调,22
上车,17
上边,12
上述,0
上门,8
上限,22
上面,12
下,12
下一代,4
下个月,10
下乡,15
下令,9
下决心,9
下功夫,9
下午,10
下去,8
下台,15
下场,2
下坠,26
下属,15
下山,17
下岗,15
下意识,1
下手,9
下旬,10
下期,10
下来,8
下棋,23
下楼,8
下次,1
下海,15
下游,25
下班,10
下级,15
下落,24
下课,10
下调,22
下跌,22
下车,17
下载,25
下边,12
下降,22
下雨,21
下雪,21
下面,12
不,1
不一会儿,1
不一定,1
不为人知,13
不久,10
不了了之,3
不予,1
不亚于,5
不亦乐乎,3
不仅,1
不仅仅,1
不以为然,3
不但,1
不便,3
不值,3
不假思索,1
不停,1
不像话,1
不光,1
不免,1
不再,1
不准,1
不利,3
不利于,1
不可思议,3
不可避免,1
不同,5
不同寻常,13
不在乎,3
不堪,3
不够,1
不大,1
不好意思,3
不如,1
不如说,1
不妨,1
不安,3
不定,3
不宜,1
不容,1
不对,1
不少,0
不屑,3
不已,3
不平,3
不幸,3
不得不,1
不得了,1
不得已,1
