token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,15
一大早,23
一天到晚,24
一头,25
一如既往,26
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,31
一年到头,24
一应俱全,32
一度,33
一律,2
一心,34
一心一意,34
一成不变,35
一手,36
一技之长,37
一把手,38
一揽子,39
一方面,40
一旁,41
一无所有,7
一无所知,7
一旦,42
一早,23
一时,43
一晃,44
一样,45
一概,2
一概而论,46
一模一样,47
一次性,48
一毛不拔,49
一流,50
一点儿,51
一生,52
一番,53
一目了然,54
一直,55
一眼,56
一瞬间,3
一筹莫展,57
一系列,8
一线,58
一经,2
一致,59
一般,60
一般来说,61
一行,62
一言一行,6
一言不发,15
一贯,20
一起,19
一路,30
一路上,30
一路平安,29
一路顺风,29
一身,25
一辈子,52
一边,41
一连,63
一连串,64
一道,19
一部分,16
一锅粥,65
一长一短,66
一阵,67
一面,41
一鼓作气,5
一齐,19
丁,68
七,69
七嘴八舌,70
万,71
万一,72
万万,73
万分,74
万古长青,75
万无一失,76
万能,77
丈夫,78
三,69
三明治,79
三番五次,13
三维,80
三角,81
上,82
上下,83
上个月,84
上任,85
上升,86
上午,23
上去,87
上台,88
上司,89
上周,84
上场,90
上头,82
上学,91
上岗,92
上市,93
上帝,94
上当,95
上报,96
上方,97
上旬,98
上映,99
上期,100
上来,87
上楼,101
上次,84
上流,102
上涨,103
上游,104
上演,105
上火,106
上班,107
上班族,108
上瘾,109
上空,110
上级,89
上网,111
上衣,112
上诉,113
上课,114
上调,115
上车,101
上边,82
上述,116
上门,117
上限,118
上面,82
下,119
下一代,9
下个月,120
下乡,121
下令,122
下决心,123
下功夫,124
下午,23
下去,87
下台,88
下场,125
下坠,126
下属,127
下山,101
下岗,128
下意识,129
下手,130
下旬,98
下期,120
下来,87
下棋,131
下楼,101
下次,120
下海,132
下游,104
下班,107
下级,89
下落,126
下课,133
下调,115
下跌,103
下车,101
下载,134
下边,82
下降,135
下雨,136
下雪,136
下面,82
不,137
不一会儿,10
不一定,27
不为人知,138
不久,139
不了了之,140
不予,141
不亚于,142
不亦乐乎,143
不仅,144
不仅仅,144
不以为然,145
不但,144
不便,146
不值,147
不假思索,148
不停,149
不像话,22
不光,144
不免,150
不再,151
不准,152
不利,153
不利于,154
不可思议,155
不可避免,156
不同,47
不同寻常,157
不在乎,158
不堪,159
不够,160
不大,137
不好意思,161
不如,162
不如说,163
不妨,164
不安,165
不定,166
