token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,7
一代,8
一会儿,9
一体,10
一共,11
一再,4
一切,1
一刹那,2
一动不动,12
一半,1
一卡通,13
一口气,14
一句话,15
一同,16
一向,17
一味,18
一块儿,16
一塌糊涂,19
一声不吭,12
一大早,20
一天到晚,21
一头,22
一如既往,17
一定,23
一家人,24
一帆风顺,25
一带,26
一干二净,19
一年到头,21
一应俱全,27
一度,4
一律,28
一心,29
一心一意,29
一成不变,30
一手,31
一技之长,32
一把手,33
一揽子,5
一方面,34
一旁,35
一无所有,6
一无所知,6
一旦,36
一早,20
一时,2
一晃,37
一样,38
一概,1
一概而论,39
一模一样,38
一次性,40
一毛不拔,41
一流,42
一点儿,7
一生,43
一番,9
一目了然,44
一直,17
一眼,45
一瞬间,2
一筹莫展,46
一系列,7
一线,47
一经,48
一致,38
一般,1
一般来说,49
一行,50
一言一行,5
一言不发,12
一贯,17
一起,16
一路,25
一路上,51
一路平安,25
一路顺风,25
一身,52
一辈子,43
一边,35
一连,53
一连串,7
一道,16
一部分,1
一锅粥,54
一长一短,55
一阵,56
一面,57
一鼓作气,58
一齐,16
丁,59
七,0
七嘴八舌,14
万,0
万一,36
万万,60
万分,61
万古长青,62
万无一失,63
万能,64
丈夫,65
三,0
三明治,66
三番五次,4
三维,67
三角,67
上,35
上下,68
上个月,69
上任,70
上升,71
上午,20
上去,72
上台,73
上司,74
上周,69
上场,75
上头,35
上学,76
上岗,77
上市,78
上帝,79
上当,80
上报,81
上方,82
上旬,69
上映,83
上期,69
上来,72
上楼,72
上次,69
上流,84
上涨,71
上游,85
上演,86
上火,54
上班,87
上班族,87
上瘾,32
上空,88
上级,74
上网,89
上衣,52
上诉,90
上课,91
上调,71
上车,72
上边,35
上述,92
上门,93
上限,94
上面,35
下,68
下一代,8
下个月,69
下乡,95
下令,96
下决心,97
下功夫,98
下午,20
下去,72
下台,70
下场,75
下坠,99
下属,74
下山,72
下岗,70
下意识,2
下手,100
下旬,69
下期,69
下来,72
下棋,101
下楼,72
下次,102
下海,72
下游,85
下班,87
下级,74
下落,99
下课,87
下调,71
下跌,71
下车,72
下载,89
下边,35
下降,71
下雨,103
下雪,103
下面,35
不,104
不一会儿,105
不一定,23
不为人知,106
不久,107
不了了之,108
不予,109
不亚于,110
不亦乐乎,111
不仅,112
不仅仅,112
不以为然,113
不但,112
不便,114
不值,115
不假思索,2
不停,21
不像话,19
不光,112
不免,2
不再,116
不准,28
不利,117
不利于,117
不可思议,113
不可避免,23
不同,38
不同寻常,118
不在乎,119
不堪,120
不够,121
不大,61
不好意思,122
不如,110
不如说,123
不妨,116
不安,124
不定,46
不宜,116
不容,104
不对,19
不少,7
不屑,125
不已,126
不平,127
不幸,120
不得不,48
不得了,19
不得已,48
