token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,1
一代,7
一会儿,8
一体,9
一共,10
一再,4
一切,1
一刹那,8
一动不动,11
一半,1
一卡通,12
一口气,11
一句话,13
一同,14
一向,15
一味,16
一块儿,8
一塌糊涂,17
一声不吭,11
一大早,18
一天到晚,19
一头,20
一如既往,15
一定,21
一家人,22
一帆风顺,23
一带,24
一干二净,25
一年到头,19
一应俱全,1
一度,4
一律,1
一心,26
一心一意,26
一成不变,16
一手,20
一技之长,27
一把手,28
一揽子,29
一方面,30
一旁,24
一无所有,6
一无所知,6
一旦,3
一早,18
一时,8
一晃,8
一样,31
一概,1
一概而论,32
一模一样,31
一次性,12
一毛不拔,6
一流,33
一点儿,8
一生,34
一番,4
一目了然,35
一直,15
一眼,11
一瞬间,8
一筹莫展,36
一系列,1
一线,37
一经,2
一致,31
一般,1
一般来说,38
一行,39
一言一行,5
一言不发,11
一贯,15
一起,14
一路,40
一路上,40
一路平安,23
一路顺风,23
一身,41
一辈子,34
一边,24
一连,4
一连串,1
一道,14
一部分,1
一锅粥,42
一长一短,43
一阵,44
一面,45
一鼓作气,46
一齐,2
丁,42
七,0
七嘴八舌,11
万,0
万一,3
万万,0
万分,47
万古长青,23
万无一失,48
万能,49
丈夫,22
三,0
三明治,42
三番五次,4
三维,50
三角,51
上,24
上下,52
上个月,53
上任,54
上升,55
上午,18
上去,25
上台,54
上司,22
上周,53
上场,56
上头,24
上学,57
上岗,54
上市,58
上帝,59
上当,60
上报,61
上方,24
上旬,53
上映,62
上期,53
上来,25
上楼,25
上次,53
上流,63
上涨,55
上游,64
上演,65
上火,66
上班,18
上班族,63
上瘾,67
上空,68
上级,69
上网,70
上衣,41
上诉,71
上课,57
上调,55
上车,72
上边,24
上述,0
上门,25
上限,73
上面,24
下,52
下一代,7
下个月,53
下乡,74
下令,75
下决心,76
下功夫,76
下午,18
下去,25
下台,54
下场,77
下坠,78
下属,69
下山,25
下岗,54
下意识,2
下手,76
下旬,53
下期,53
下来,25
下棋,79
下楼,25
下次,80
下海,25
下游,64
下班,18
下级,69
下落,78
下课,18
下调,55
下跌,55
下车,72
下载,70
下边,24
下降,55
下雨,81
下雪,81
下面,24
不,47
不一会儿,8
不一定,3
不为人知,82
不久,53
不了了之,6
不予,83
不亚于,84
不亦乐乎,85
不仅,30
不仅仅,30
不以为然,86
不但,30
不便,87
不值,87
不假思索,2
不停,19
不像话,17
不光,30
不免,2
不再,21
不准,88
不利,89
不利于,89
不可思议,90
不可避免,21
不同,31
不同寻常,90
不在乎,91
不堪,36
不够,47
不大,47
不好意思,36
不如,84
不如说,3
不妨,21
不安,36
不定,92
不宜,21
不容,88
不对,17
不少,1
不屑,93
不已,86
不平,93
不幸,94
不得不,2
不得了,17
不得已,2
