token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,15
一大早,23
一天到晚,24
一头,25
一如既往,20
一定,26
一家人,27
一帆风顺,28
一带,29
一干二净,22
一年到头,24
一应俱全,30
一度,31
一律,32
一心,33
一心一意,34
一成不变,35
一手,36
一技之长,37
一把手,38
一揽子,39
一方面,40
一旁,15
一无所有,7
一无所知,7
一旦,41
一早,23
一时,42
一晃,43
一样,44
一概,14
一概而论,45
一模一样,46
一次性,47
一毛不拔,48
一流,49
一点儿,50
一生,51
一番,52
一目了然,53
一直,54
一眼,55
一瞬间,3
一筹莫展,56
一系列,57
一线,58
一经,59
一致,60
一般,61
一般来说,62
一行,63
一言一行,6
一言不发,15
一贯,20
一起,19
一路,29
一路上,64
一路平安,65
一路顺风,28
一身,66
一辈子,67
一边,68
一连,69
一连串,57
一道,70
一部分,71
一锅粥,72
一长一短,73
一阵,74
一面,68
一鼓作气,5
一齐,19
丁,75
七,76
七嘴八舌,77
万,78
万一,79
万万,80
万分,81
万古长青,82
万无一失,83
万能,84
丈夫,85
三,76
三明治,86
三番五次,13
三维,87
三角,88
上,89
上下,90
上个月,91
上任,92
上升,93
上午,23
上去,94
上台,95
上司,96
上周,97
上场,98
上头,99
上学,100
上岗,101
上市,102
上帝,103
上当,104
上报,105
上方,106
上旬,91
上映,107
上期,108
上来,94
上楼,109
上次,97
上流,110
上涨,93
上游,111
上演,112
上火,113
上班,109
上班族,114
上瘾,115
上空,116
上级,96
上网,117
上衣,118
上诉,119
上课,120
上调,121
上车,122
上边,123
上述,124
上门,125
上限,126
上面,123
下,127
下一代,9
下个月,91
下乡,128
下令,129
下决心,129
下功夫,130
下午,23
下去,94
下台,95
下场,131
下坠,132
下属,133
下山,109
下岗,134
下意识,135
下手,136
下旬,91
下期,108
下来,94
下棋,137
下楼,109
下次,138
下海,139
下游,111
下班,23
下级,96
下落,132
下课,140
下调,121
下跌,93
下车,122
下载,141
下边,123
下降,93
下雨,142
下雪,142
下面,123
不,143
不一会儿,144
不一定,145
不为人知,146
不久,147
不了了之,148
不予,32
不亚于,149
不亦乐乎,150
不仅,151
不仅仅,151
不以为然,152
不但,153
不便,154
不值,155
不假思索,156
不停,157
不像话,158
不光,151
不免,159
不再,160
不准,161
不利,162
不利于,162
不可思议,163
不可避免,164
不同,46
不同寻常,165
不在乎,166
不堪,167
不够,143
不大,168
不好意思,169
不如,170
不如说,151
不妨,170
不安,171
不定,172
