token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,8
一刹那,3
一动不动,14
一半,8
一卡通,15
一口气,6
一句话,16
一同,2
一向,17
一味,18
一块儿,2
一塌糊涂,19
一声不吭,20
一大早,14
一天到晚,21
一头,22
一如既往,17
一定,23
一家人,24
一帆风顺,25
一带,25
一干二净,19
一年到头,21
一应俱全,26
一度,13
一律,27
一心,28
一心一意,28
一成不变,18
一手,29
一技之长,30
一把手,31
一揽子,32
一方面,33
一旁,34
一无所有,7
一无所知,7
一旦,33
一早,14
一时,17
一晃,35
一样,36
一概,8
一概而论,37
一模一样,36
一次性,38
一毛不拔,39
一流,40
一点儿,41
一生,42
一番,43
一目了然,44
一直,33
一眼,45
一瞬间,3
一筹莫展,7
一系列,8
一线,46
一经,47
一致,48
一般,21
一般来说,33
一行,49
一言一行,6
一言不发,20
一贯,17
一起,2
一路,25
一路上,25
一路平安,50
一路顺风,25
一身,51
一辈子,42
一边,34
一连,13
一连串,8
一道,52
一部分,8
一锅粥,53
一长一短,54
一阵,43
一面,34
一鼓作气,5
一齐,2
丁,55
七,1
七嘴八舌,20
万,1
万一,33
万万,56
万分,57
万古长青,58
万无一失,59
万能,60
丈夫,24
三,1
三明治,61
三番五次,13
三维,62
三角,63
上,34
上下,64
上个月,65
上任,66
上升,67
上午,14
上去,68
上台,66
上司,69
上周,65
上场,70
上头,34
上学,71
上岗,66
上市,72
上帝,73
上当,74
上报,75
上方,34
上旬,65
上映,76
上期,77
上来,68
上楼,14
上次,65
上流,78
上涨,67
上游,79
上演,80
上火,81
上班,14
上班族,82
上瘾,30
上空,83
上级,69
上网,84
上衣,85
上诉,86
上课,71
上调,67
上车,14
上边,34
上述,87
上门,88
上限,89
上面,34
下,34
下一代,9
下个月,65
下乡,90
下令,91
下决心,5
下功夫,5
下午,14
下去,68
下台,66
下场,70
下坠,35
下属,92
下山,14
下岗,66
下意识,3
下手,93
下旬,65
下期,77
下来,68
下棋,14
下楼,14
下次,65
下海,94
下游,79
下班,14
下级,69
下落,35
下课,14
下调,67
下跌,67
下车,14
下载,95
下边,34
下降,67
下雨,96
下雪,96
下面,34
不,57
不一会儿,97
不一定,33
不为人知,98
不久,97
不了了之,99
不予,100
不亚于,101
不亦乐乎,102
不仅,33
不仅仅,33
不以为然,20
不但,33
不便,103
不值,104
不假思索,3
不停,21
不像话,105
不光,33
不免,3
不再,17
不准,27
不利,106
不利于,106
不可思议,107
不可避免,23
不同,36
不同寻常,36
不在乎,108
不堪,20
不够,57
不大,57
不好意思,20
不如,101
不如说,33
不妨,101
不安,20
不定,109
