token,community
〇,394
一,394
一一,138
一下子,284
一不小心,18
一举,223
一举一动,48
一事无成,370
一些,74
一代,177
一会儿,67
一体,188
一共,333
一再,139
一切,337
一刹那,150
一动不动,295
一半,394
一卡通,199
一口气,128
一句话,214
一同,273
一向,3
一味,355
一块儿,273
一塌糊涂,114
一声不吭,295
一大早,68
一天到晚,350
一头,322
一如既往,3
一定,18
一家人,342
一帆风顺,312
一带,171
一干二净,114
一年到头,350
一应俱全,256
一度,223
一律,102
一心,226
一心一意,226
一成不变,72
一手,46
一技之长,225
一把手,25
一揽子,101
一方面,95
一旁,295
一无所有,370
一无所知,72
一旦,143
一早,68
一时,335
一晃,128
一样,335
一概,72
一概而论,72
一模一样,281
一次性,333
一毛不拔,343
一流,367
一点儿,218
一生,177
一番,128
一目了然,81
一直,3
一眼,318
一瞬间,150
一筹莫展,370
一系列,331
一线,304
一经,152
一致,281
一般,80
一般来说,399
一行,112
一言一行,48
一言不发,295
一贯,3
一起,273
一路,365
一路上,198
一路平安,312
一路顺风,312
一身,396
一辈子,218
一边,128
一连,179
一连串,362
一道,304
一部分,74
一锅粥,114
一长一短,154
一阵,150
一面,163
一鼓作气,104
一齐,284
丁,385
七,394
七嘴八舌,5
万,47
万一,321
万万,394
万分,36
万古长青,83
万无一失,312
万能,253
丈夫,307
三,394
三明治,183
三番五次,139
三维,111
三角,154
上,320
上下,90
上个月,68
上任,373
上升,341
上午,68
上去,128
上台,35
上司,28
上周,129
上场,35
上头,67
上学,364
上岗,328
上市,101
上帝,176
上当,343
上报,219
上方,90
上旬,13
上映,344
上期,129
上来,128
上楼,198
上次,68
上流,193
上涨,341
上游,341
上演,362
上火,229
上班,238
上班族,119
上瘾,147
上空,171
上级,358
上网,277
上衣,117
上诉,361
上课,364
上调,341
上车,198
上边,320
上述,37
上门,276
上限,90
上面,320
下,365
下一代,165
下个月,68
下乡,297
下令,398
下决心,226
下功夫,330
下午,68
下去,114
下台,361
下场,35
下坠,346
下属,25
下山,297
下岗,28
下意识,284
下手,343
下旬,13
下期,129
下来,128
下棋,14
下楼,198
下次,371
下海,297
下游,341
下班,389
下级,358
下落,30
下课,389
下调,341
下跌,341
下车,198
下载,277
下边,320
下降,341
下雨,116
下雪,116
下面,320
不,218
不一会儿,67
不一定,399
不为人知,30
不久,91
不了了之,133
不予,102
不亚于,98
不亦乐乎,273
不仅,44
不仅仅,399
不以为然,36
不但,44
不便,0
不值,218
不假思索,284
不停,179
不像话,218
不光,399
不免,44
不再,357
不准,102
不利,257
不利于,257
不可思议,244
不可避免,61
不同,281
不同寻常,98
不在乎,218
不堪,62
不够,114
不大,221
不好意思,218
不如,18
不如说,399
不妨,18
不安,382
不定,365
不宜,259
不容,72
不对,114
不少,74
不屑,195
不已,36
不平,141
不幸,190
不得不,355
不得了,218
不得已,355
不得而知,315
不必,18
不怎么,218
不怎么样,114
不惜,355
不慎,190
不懈,211
不成,114
不敢当,218
不料,68
不断,7
不时,163
不易,259
不景气,61
不曾,335
不服,361
不服气,287
不止,335
不正之风,358
不满,195
不然,321
不理,148
