token,community
〇,0
一,1
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,1
一代,7
一会儿,8
一体,9
一共,4
一再,4
一切,1
一刹那,2
一动不动,10
一半,1
一卡通,11
一口气,5
一句话,0
一同,12
一向,13
一味,14
一块儿,12
一塌糊涂,8
一声不吭,10
一大早,15
一天到晚,1
一头,10
一如既往,13
一定,16
一家人,7
一帆风顺,17
一带,18
一干二净,8
一年到头,1
一应俱全,19
一度,4
一律,1
一心,12
一心一意,12
一成不变,20
一手,10
一技之长,21
一把手,22
一揽子,5
一方面,13
一旁,18
一无所有,6
一无所知,6
一旦,13
一早,15
一时,2
一晃,23
一样,9
一概,1
一概而论,24
一模一样,9
一次性,25
一毛不拔,26
一流,27
一点儿,1
一生,28
一番,8
一目了然,3
一直,13
一眼,29
一瞬间,2
一筹莫展,6
一系列,1
一线,18
一经,2
一致,9
一般,1
一般来说,13
一行,30
一言一行,5
一言不发,10
一贯,13
一起,12
一路,31
一路上,32
一路平安,31
一路顺风,31
一身,33
一辈子,28
一边,18
一连,4
一连串,1
一道,12
一部分,1
一锅粥,34
一长一短,35
一阵,29
一面,36
一鼓作气,37
一齐,12
丁,38
七,1
七嘴八舌,5
万,1
万一,13
万万,24
万分,39
万古长青,40
万无一失,41
万能,42
丈夫,7
三,1
三明治,34
三番五次,4
三维,43
三角,44
上,18
上下,18
上个月,45
上任,46
上升,19
上午,15
上去,47
上台,46
上司,7
上周,45
上场,48
上头,18
上学,49
上岗,46
上市,50
上帝,40
上当,51
上报,52
上方,18
上旬,45
上映,53
上期,45
上来,47
上楼,47
上次,45
上流,54
上涨,19
上游,55
上演,56
上火,34
上班,15
上班族,7
上瘾,57
上空,58
上级,22
上网,59
上衣,33
上诉,60
上课,49
上调,19
上车,47
上边,18
上述,18
上门,47
上限,61
上面,18
下,18
下一代,7
下个月,45
下乡,62
下令,2
下决心,12
下功夫,12
下午,15
下去,47
下台,46
下场,48
下坠,63
下属,22
下山,47
下岗,46
下意识,2
下手,12
下旬,45
下期,45
下来,47
下棋,64
下楼,47
下次,65
下海,47
下游,55
下班,15
下级,22
下落,63
下课,15
下调,19
下跌,19
下车,47
下载,59
下边,18
下降,19
下雨,66
下雪,66
下面,18
不,67
不一会儿,45
不一定,16
不为人知,68
不久,45
不了了之,8
不予,3
不亚于,69
不亦乐乎,64
不仅,13
不仅仅,13
不以为然,6
不但,13
不便,70
不值,6
不假思索,2
不停,1
不像话,8
不光,13
不免,2
不再,16
不准,67
不利,16
不利于,16
不可思议,6
不可避免,16
不同,9
不同寻常,71
不在乎,31
不堪,26
不够,72
不大,39
不好意思,6
不如,69
不如说,13
不妨,16
不安,6
不定,6
