token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,3
一动不动,14
一半,15
一卡通,16
一口气,5
一句话,17
一同,18
一向,19
一味,20
一块儿,18
一塌糊涂,21
一声不吭,22
一大早,23
一天到晚,24
一头,25
一如既往,26
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,31
一年到头,24
一应俱全,32
一度,13
一律,2
一心,33
一心一意,33
一成不变,26
一手,34
一技之长,35
一把手,36
一揽子,37
一方面,38
一旁,39
一无所有,7
一无所知,7
一旦,40
一早,23
一时,3
一晃,41
一样,42
一概,2
一概而论,43
一模一样,42
一次性,44
一毛不拔,7
一流,45
一点儿,46
一生,47
一番,10
一目了然,48
一直,49
一眼,50
一瞬间,3
一筹莫展,51
一系列,8
一线,52
一经,53
一致,54
一般,15
一般来说,55
一行,56
一言一行,6
一言不发,22
一贯,19
一起,18
一路,30
一路上,57
一路平安,58
一路顺风,29
一身,59
一辈子,60
一边,10
一连,5
一连串,8
一道,18
一部分,15
一锅粥,61
一长一短,62
一阵,10
一面,63
一鼓作气,5
一齐,18
丁,64
七,1
七嘴八舌,65
万,66
万一,40
万万,67
万分,68
万古长青,69
万无一失,70
万能,71
丈夫,72
三,1
三明治,73
三番五次,13
三维,74
三角,75
上,76
上下,77
上个月,78
上任,79
上升,80
上午,23
上去,81
上台,82
上司,83
上周,84
上场,85
上头,76
上学,86
上岗,87
上市,88
上帝,89
上当,90
上报,91
上方,52
上旬,78
上映,92
上期,93
上来,81
上楼,94
上次,95
上流,96
上涨,80
上游,97
上演,98
上火,99
上班,87
上班族,87
上瘾,100
上空,101
上级,83
上网,102
上衣,103
上诉,104
上课,105
上调,106
上车,107
上边,108
上述,109
上门,94
上限,106
上面,108
下,110
下一代,9
下个月,78
下乡,111
下令,112
下决心,112
下功夫,113
下午,23
下去,81
下台,114
下场,85
下坠,115
下属,83
下山,111
下岗,116
下意识,117
下手,118
下旬,78
下期,119
下来,81
下棋,120
下楼,94
下次,119
下海,111
下游,97
下班,87
下级,83
下落,115
下课,105
下调,106
下跌,80
下车,107
下载,102
下边,108
下降,80
下雨,121
下雪,121
下面,108
不,122
不一会儿,10
不一定,27
不为人知,123
不久,124
不了了之,125
不予,126
不亚于,127
不亦乐乎,128
不仅,38
不仅仅,38
不以为然,129
不但,38
不便,130
不值,131
不假思索,117
不停,24
不像话,21
不光,38
不免,132
不再,122
不准,133
不利,134
不利于,135
不可思议,136
不可避免,132
不同,42
不同寻常,136
不在乎,137
不堪,138
不够,139
不大,140
不好意思,141
不如,142
不如说,143
不妨,144
不安,145
不定,146
