token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,2
一代,8
一会儿,9
一体,10
一共,11
一再,12
一切,2
一刹那,3
一动不动,13
一半,2
一卡通,14
一口气,5
一句话,15
一同,2
一向,16
一味,17
一块儿,2
一塌糊涂,18
一声不吭,13
一大早,19
一天到晚,16
一头,20
一如既往,21
一定,16
一家人,22
一帆风顺,23
一带,24
一干二净,18
一年到头,16
一应俱全,25
一度,12
一律,2
一心,26
一心一意,26
一成不变,27
一手,28
一技之长,29
一把手,30
一揽子,31
一方面,16
一旁,32
一无所有,7
一无所知,7
一旦,16
一早,19
一时,33
一晃,34
一样,16
一概,2
一概而论,35
一模一样,36
一次性,37
一毛不拔,38
一流,39
一点儿,40
一生,41
一番,42
一目了然,43
一直,16
一眼,28
一瞬间,3
一筹莫展,13
一系列,2
一线,44
一经,45
一致,46
一般,16
一般来说,16
一行,47
一言一行,6
一言不发,13
一贯,16
一起,2
一路,24
一路上,24
一路平安,48
一路顺风,48
一身,28
一辈子,41
一边,32
一连,12
一连串,2
一道,49
一部分,2
一锅粥,28
一长一短,50
一阵,51
一面,32
一鼓作气,5
一齐,2
丁,52
七,1
七嘴八舌,13
万,1
万一,16
万万,53
万分,17
万古长青,48
万无一失,54
万能,55
丈夫,22
三,1
三明治,56
三番五次,12
三维,50
三角,57
上,32
上下,58
上个月,9
上任,59
上升,60
上午,19
上去,19
上台,59
上司,61
上周,9
上场,62
上头,32
上学,15
上岗,59
上市,63
上帝,64
上当,65
上报,66
上方,32
上旬,9
上映,51
上期,67
上来,19
上楼,19
上次,9
上流,68
上涨,60
上游,69
上演,70
上火,56
上班,19
上班族,19
上瘾,29
上空,71
上级,61
上网,69
上衣,72
上诉,73
上课,15
上调,60
上车,19
上边,32
上述,74
上门,75
上限,76
上面,32
下,32
下一代,8
下个月,9
下乡,77
下令,78
下决心,5
下功夫,5
下午,19
下去,19
下台,59
下场,62
下坠,34
下属,79
下山,19
下岗,59
下意识,3
下手,62
下旬,9
下期,67
下来,19
下棋,80
下楼,19
下次,9
下海,81
下游,69
下班,19
下级,61
下落,34
下课,19
下调,60
下跌,60
下车,19
下载,82
下边,32
下降,60
下雨,23
下雪,23
下面,32
不,17
不一会儿,9
不一定,16
不为人知,83
不久,9
不了了之,84
不予,85
不亚于,36
不亦乐乎,86
不仅,16
不仅仅,16
不以为然,13
不但,16
不便,87
不值,13
不假思索,3
不停,16
不像话,16
不光,16
不免,16
不再,16
不准,78
不利,88
不利于,88
不可思议,13
不可避免,16
不同,36
不同寻常,36
不在乎,4
不堪,13
不够,17
不大,17
不好意思,13
不如,36
不如说,16
不妨,89
不安,13
不定,90
