community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,14,68,0.6176642077964741,True
2,1,0,,True
3,13,55,0.5500362448585339,True
4,3,3,0.7489095330238342,True
5,3,2,0.5171735386053721,True
6,7,14,0.5255179809672492,True
7,5,8,0.6121734589338302,True
8,12,45,0.5382902633511659,True
9,3,3,0.7878265678882599,True
10,2,1,0.8565516471862793,True
11,2,1,0.7462183237075806,True
12,10,37,0.66347050567468,True
13,11,40,0.5688808926127173,True
14,8,19,0.5306762424962861,True
15,40,420,0.4078151459877308,True
16,4,3,0.38065094500780106,True
17,8,15,0.40534880438021254,True
18,8,20,0.5521645338407585,True
19,4,6,0.8127579043308893,True
20,7,17,0.6473060321240198,True
21,6,9,0.47609116435050963,True
22,6,10,0.49901603559652963,True
23,44,531,0.4400815924523245,True
24,8,21,0.5812262482941151,True
25,2,1,0.7452375739812851,True
26,13,51,0.503557641345721,True
27,93,2850,0.5199397210904291,True
28,5,7,0.5331422939896584,True
29,2,1,0.8306183516979218,True
30,2,1,0.7423117160797119,True
31,3,3,0.8213408291339874,True
32,7,13,0.506810528181848,True
33,10,24,0.41165846089522046,True
34,2,1,0.7393731325864792,True
35,4,5,0.6358999162912369,True
36,8,18,0.4802831310246672,True
37,3,2,0.5110184053579966,True
38,4,3,0.38915733247995377,True
39,10,32,0.5514946159389283,True
40,42,527,0.47364527822994607,True
41,17,91,0.5312648114255246,True
42,3,2,0.5233367482821146,True
43,7,16,0.606251366081692,True
44,4,5,0.622203086813291,True
45,15,52,0.38764031401702337,True
46,1,0,,True
47,1,0,,True
48,7,14,0.5150363679443087,True
49,4,4,0.4989857276280721,True
50,4,6,0.8164262299736341,True
51,2,1,0.7761057019233704,True
52,1,0,,True
53,8,23,0.6358643599918911,True
54,4,3,0.38285038620233536,True
55,1,0,,True
56,2,1,0.7406915575265884,True
57,11,46,0.6726102988828312,True
58,26,229,0.5449596488934297,True
59,3,2,0.4980654964844386,True
60,9,26,0.56823315926724,True
61,5,8,0.6018489539623261,True
62,2,1,0.8296910524368286,True
63,3,2,0.5249532262484232,True
64,4,4,0.5091289455691973,True
65,3,2,0.5016349256038666,True
66,4,5,0.6389112969239553,True
67,19,115,0.5202225186148582,True
68,5,5,0.37941723614931105,True
69,7,11,0.3911310441437222,True
70,7,14,0.5146144436938422,True
71,5,8,0.6473958641290665,True
72,1,0,,True
73,4,5,0.6396191443006197,True
74,1,0,,True
75,2,1,0.7775672376155853,True
76,79,1834,0.45366811705405585,True
77,4,4,0.4992700492342313,True
78,4,5,0.6243719110886256,True
79,2,1,0.736763060092926,True
80,2,1,0.7310557514429092,True
81,3,2,0.4897475639979045,True
82,16,74,0.4950531110167503,True
83,19,122,0.5539951627714592,True
84,17,93,0.537242457489757,True
85,15,74,0.5462212176550002,True
86,2,1,0.7738363742828369,True
87,4,5,0.6490733375151952,True
88,5,9,0.6878381952643394,True
89,31,270,0.4467470995521033,True
90,4,3,0.3897576853632927,True
91,1,0,,True
