token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,8
一刹那,14
一动不动,15
一半,2
一卡通,16
一口气,17
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,23
一大早,24
一天到晚,25
一头,26
一如既往,20
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,22
一年到头,25
一应俱全,31
一度,13
一律,2
一心,32
一心一意,32
一成不变,33
一手,26
一技之长,34
一把手,35
一揽子,36
一方面,37
一旁,38
一无所有,7
一无所知,7
一旦,39
一早,24
一时,14
一晃,40
一样,41
一概,2
一概而论,42
一模一样,41
一次性,43
一毛不拔,7
一流,44
一点儿,45
一生,46
一番,26
一目了然,47
一直,20
一眼,48
一瞬间,14
一筹莫展,49
一系列,8
一线,50
一经,3
一致,41
一般,2
一般来说,51
一行,52
一言一行,6
一言不发,23
一贯,20
一起,19
一路,29
一路上,53
一路平安,29
一路顺风,29
一身,54
一辈子,55
一边,26
一连,13
一连串,8
一道,19
一部分,2
一锅粥,22
一长一短,56
一阵,57
一面,26
一鼓作气,58
一齐,19
丁,59
七,1
七嘴八舌,23
万,60
万一,39
万万,61
万分,62
万古长青,63
万无一失,64
万能,65
丈夫,28
三,1
三明治,66
三番五次,13
三维,67
三角,68
上,38
上下,69
上个月,70
上任,71
上升,72
上午,24
上去,73
上台,71
上司,74
上周,75
上场,76
上头,38
上学,77
上岗,78
上市,79
上帝,80
上当,81
上报,82
上方,38
上旬,70
上映,83
上期,84
上来,73
上楼,85
上次,86
上流,87
上涨,72
上游,88
上演,89
上火,90
上班,91
上班族,91
上瘾,92
上空,93
上级,74
上网,94
上衣,54
上诉,95
上课,96
上调,72
上车,97
上边,38
上述,98
上门,85
上限,99
上面,38
下,69
下一代,9
下个月,70
下乡,85
下令,100
下决心,100
下功夫,101
下午,24
下去,73
下台,71
下场,102
下坠,103
下属,74
下山,85
下岗,104
下意识,105
下手,106
下旬,70
下期,84
下来,73
下棋,107
下楼,85
下次,10
下海,85
下游,88
下班,91
下级,74
下落,108
下课,91
下调,72
下跌,72
下车,97
下载,94
下边,38
下降,72
下雨,109
下雪,109
下面,38
不,110
不一会儿,10
不一定,27
不为人知,111
不久,112
不了了之,113
不予,114
不亚于,115
不亦乐乎,116
不仅,37
不仅仅,37
不以为然,117
不但,37
不便,118
不值,119
不假思索,105
不停,25
不像话,22
不光,37
不免,105
不再,110
不准,120
不利,121
不利于,121
不可思议,117
不可避免,27
不同,41
不同寻常,41
不在乎,122
不堪,123
不够,62
不大,62
不好意思,119
不如,115
不如说,124
不妨,125
不安,126
不定,127
