token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,2
一代,8
一会儿,9
一体,10
一共,11
一再,5
一切,2
一刹那,3
一动不动,12
一半,2
一卡通,13
一口气,14
一句话,0
一同,15
一向,16
一味,17
一块儿,15
一塌糊涂,18
一声不吭,12
一大早,19
一天到晚,20
一头,21
一如既往,16
一定,22
一家人,23
一帆风顺,24
一带,25
一干二净,26
一年到头,20
一应俱全,27
一度,5
一律,2
一心,28
一心一意,28
一成不变,17
一手,21
一技之长,29
一把手,30
一揽子,31
一方面,32
一旁,33
一无所有,7
一无所知,7
一旦,32
一早,19
一时,3
一晃,34
一样,10
一概,2
一概而论,17
一模一样,10
一次性,35
一毛不拔,36
一流,37
一点儿,2
一生,38
一番,4
一目了然,39
一直,16
一眼,39
一瞬间,3
一筹莫展,7
一系列,2
一线,25
一经,3
一致,10
一般,2
一般来说,32
一行,40
一言一行,6
一言不发,12
一贯,16
一起,15
一路,25
一路上,41
一路平安,42
一路顺风,42
一身,43
一辈子,16
一边,33
一连,5
一连串,2
一道,15
一部分,2
一锅粥,26
一长一短,44
一阵,45
一面,33
一鼓作气,46
一齐,15
丁,47
七,1
七嘴八舌,14
万,1
万一,32
万万,1
万分,48
万古长青,42
万无一失,49
万能,50
丈夫,23
三,1
三明治,51
三番五次,5
三维,52
三角,34
上,33
上下,33
上个月,9
上任,53
上升,54
上午,19
上去,55
上台,53
上司,23
上周,9
上场,56
上头,33
上学,57
上岗,53
上市,58
上帝,59
上当,60
上报,61
上方,33
上旬,9
上映,62
上期,9
上来,55
上楼,55
上次,9
上流,63
上涨,54
上游,64
上演,65
上火,26
上班,19
上班族,19
上瘾,66
上空,67
上级,30
上网,68
上衣,43
上诉,69
上课,57
上调,54
上车,70
上边,33
上述,33
上门,55
上限,71
上面,33
下,33
下一代,8
下个月,9
下乡,55
下令,72
下决心,28
下功夫,28
下午,19
下去,55
下台,53
下场,56
下坠,73
下属,30
下山,55
下岗,53
下意识,3
下手,56
下旬,9
下期,9
下来,55
下棋,74
下楼,55
下次,75
下海,55
下游,64
下班,19
下级,30
下落,73
下课,57
下调,54
下跌,54
下车,70
下载,76
下边,33
下降,54
下雨,77
下雪,77
下面,33
不,48
不一会儿,9
不一定,22
不为人知,78
不久,9
不了了之,18
不予,79
不亚于,80
不亦乐乎,24
不仅,32
不仅仅,32
不以为然,78
不但,32
不便,58
不值,58
不假思索,3
不停,20
不像话,18
不光,32
不免,22
不再,22
不准,81
不利,82
不利于,82
不可思议,78
不可避免,22
不同,10
不同寻常,78
不在乎,83
不堪,36
不够,48
不大,48
不好意思,7
不如,80
不如说,32
不妨,22
不安,7
不定,20
