token,community
〇,0
一,0
一一,0
一下子,1
一不小心,0
一举,1
一举一动,2
一事无成,3
一些,0
一代,4
一会儿,5
一体,6
一共,0
一再,1
一切,0
一刹那,5
一动不动,3
一半,0
一卡通,7
一口气,1
一句话,8
一同,1
一向,0
一味,1
一块儿,1
一塌糊涂,0
一声不吭,3
一大早,5
一天到晚,5
一头,9
一如既往,0
一定,0
一家人,4
一帆风顺,3
一带,10
一干二净,0
一年到头,5
一应俱全,11
一度,1
一律,0
一心,1
一心一意,1
一成不变,11
一手,9
一技之长,11
一把手,12
一揽子,2
一方面,0
一旁,10
一无所有,3
一无所知,3
一旦,0
一早,5
一时,5
一晃,5
一样,0
一概,0
一概而论,0
一模一样,6
一次性,7
一毛不拔,3
一流,11
一点儿,0
一生,4
一番,1
一目了然,11
一直,0
一眼,3
一瞬间,5
一筹莫展,3
一系列,0
一线,10
一经,0
一致,6
一般,0
一般来说,0
一行,13
一言一行,2
一言不发,3
一贯,0
一起,1
一路,10
一路上,14
一路平安,3
一路顺风,3
一身,15
一辈子,5
一边,10
一连,0
一连串,0
一道,1
一部分,0
一锅粥,16
一长一短,15
一阵,17
一面,10
一鼓作气,11
一齐,1
丁,16
七,0
七嘴八舌,3
万,0
万一,0
万万,0
万分,3
万古长青,3
万无一失,11
万能,11
丈夫,4
三,0
三明治,16
三番五次,1
三维,8
三角,9
上,10
上下,10
上个月,5
上任,12
上升,6
上午,5
上去,1
上台,12
上司,4
上周,5
上场,18
上头,10
上学,12
上岗,12
上市,7
上帝,11
上当,19
上报,8
上方,10
上旬,5
上映,8
上期,5
上来,1
上楼,1
上次,5
上流,4
上涨,6
上游,7
上演,17
上火,9
上班,5
上班族,4
上瘾,3
上空,14
上级,12
上网,8
上衣,15
上诉,19
上课,12
上调,6
上车,14
上边,10
上述,0
上门,1
上限,6
上面,10
下,10
下一代,4
下个月,5
下乡,1
下令,1
下决心,1
下功夫,11
下午,5
下去,1
下台,12
下场,18
下坠,9
下属,12
下山,1
下岗,12
下意识,1
下手,1
下旬,5
下期,5
下来,1
下棋,18
下楼,1
下次,5
下海,1
下游,7
下班,5
下级,12
下落,2
下课,12
下调,6
下跌,6
下车,14
下载,8
下边,10
下降,6
下雨,14
下雪,14
下面,10
不,0
不一会儿,5
不一定,0
不为人知,11
不久,5
不了了之,0
不予,19
不亚于,6
不亦乐乎,3
不仅,0
不仅仅,0
不以为然,3
不但,0
不便,0
不值,3
不假思索,1
不停,1
不像话,0
不光,0
不免,0
不再,0
不准,0
不利,2
不利于,0
不可思议,11
不可避免,0
不同,6
不同寻常,11
不在乎,3
不堪,3
不够,0
不大,0
不好意思,3
不如,0
不如说,0
不妨,0
不安,3
不定,6
不宜,0
不容,0
不对,0
不少,0
不屑,3
不已,3
不平,3
不幸,3
不得不,1
不得了,0
不得已,1
