id,name,stage,baseline,k,weight,q,resolution,edges,isolates,valid,pareto,guards_pass,guard_failures,endpoint_limited,improvements,regressions,improved_metrics,worst_regression_tolerances,communities_median,communities_min,communities_max,coverage_min,largest_share_max,largest_size_median,fraction_3_to_30,fraction_over_100,build_seconds,solver_seconds_mean,runtime_proxy_seconds,representative_seed,representative_assignments,cohesion,silhouette,margin,repeat_ari,edge_removal_ari,subsample_ari,nonsingleton_coverage,repeat_ari_min,repeat_ari_max,edge_removal_coverage_change,subsample_coverage_change
6b24cc6990173c9ce816b44a69c9aef20444917179d837cc53aa06a8cc687c6e,control t=0.725 stored r=0.05,controls,False,,,,0.05,127234,89,True,False,False,coverage;concentration,False,edge_removal_ari,cohesion;silhouette;margin;nonsingleton_coverage,1,35.11097240238048,1024,1021,1027,0.9731163130943672,0.021945866861741038,225.00000000000003,0.5774506217995611,0.1185076810534016,0.581479166,0.660179625,1.241658791,44,results/leiden-v2/study-2026-09-25/screening/candidates/6b24cc6990173c9ce816b44a69c9aef20444917179d837cc53aa06a8cc687c6e/communities.csv,0.39994878988479426,0.01921605053394674,0.011894606604188618,0.7651399268976602,0.8103544973659963,0.7169070274511045,0.9731163130943672,0.7486444003716253,0.781655802184691,-0.000548646671543529,-0.00289575289575289
2bb638fd52b11f227858d452a12ca3a91f72fcb60b936dd65ac52932d7d284a3,control t=0.725 stored r=0.1,controls,False,,,,0.1,127234,89,True,False,False,coverage,False,cohesion;repeat_ari;edge_removal_ari,silhouette;margin;nonsingleton_coverage,3,13.769230769230447,1477,1463,1478,0.9680870519385516,0.014630577907827359,154.0,0.7126920263350403,0.04014264813460132,0.581479166,0.6359317919999999,1.2174109579999999,42,results/leiden-v2/study-2026-09-25/screening/candidates/2bb638fd52b11f227858d452a12ca3a91f72fcb60b936dd65ac52932d7d284a3/communities.csv,0.44388870788678575,0.05621856616935179,0.03562726649352353,0.8112546706782082,0.8073214467042197,0.745005900402899,0.9681784930504755,0.8074356245996999,0.8128013468896542,-0.001463057790782707,-0.003759398496240629
7022519d4af5a02a6e32f80f2356fc1c7d5657ac49b936a27082360aaac75a99,control t=0.725 stored r=0.2,controls,False,,,,0.2,127234,89,True,True,False,coverage,False,cohesion;silhouette;margin;edge_removal_ari,nonsingleton_coverage,4,22.76923076923026,2169,2167,2181,0.9572970007315289,0.009875640087783468,107.0,0.7796269202633505,0.009875640087783468,0.581479166,0.7296296250000001,1.311108791,44,results/leiden-v2/study-2026-09-25/screening/candidates/7022519d4af5a02a6e32f80f2356fc1c7d5657ac49b936a27082360aaac75a99/communities.csv,0.49034961294817736,0.08392642984273259,0.05168752899214601,0.7795804964627114,0.8062481201172825,0.7402956452765235,0.9574798829553768,0.761453763676842,0.788694346741071,-0.000914411119239178,-0.004064214590530357
bf6201b7f82b28330e076dcd314231e7b44b66c6404d2f09cf6c9495c23851e5,control t=0.725 unshifted q=0.01,controls-unshifted,False,,,0.01,0.004920338094234466,127234,89,True,False,False,coverage;concentration,False,edge_removal_ari,cohesion;silhouette;margin;repeat_ari;nonsingleton_coverage,1,125.45825945621299,420,413,423,0.9814374542794441,0.07745062179956108,714.0,0.11530724213606437,0.5238661302121433,0.575906625,0.7149750413333333,1.2908816663333336,42,results/leiden-v2/study-2026-09-25/screening/candidates/bf6201b7f82b28330e076dcd314231e7b44b66c6404d2f09cf6c9495c23851e5/communities.csv,0.29674213674593425,-0.07536612951141497,-0.056906659376492,0.7188736095207893,0.816958432850046,0.7453697324480977,0.9816203365032918,0.7147865975551939,0.7441382678435429,-0.0019202633504023514,-0.002641739483844774
83d209b7fbfc4cdebe9a4911a87967ba704c95145937aaafcd41a47cbb60beb8,control t=0.725 unshifted q=0.03,controls-unshifted,False,,,0.03,0.014761014282703398,127234,89,True,False,False,coverage;concentration,False,repeat_ari;edge_removal_ari,cohesion;silhouette;margin;nonsingleton_coverage,2,77.09212434599073,668,661,670,0.9776883686905633,0.034747622531089976,379.0,0.3607351865398683,0.24442209217264083,0.575906625,0.7488237776666666,1.3247304026666664,42,results/leiden-v2/study-2026-09-25/screening/candidates/83d209b7fbfc4cdebe9a4911a87967ba704c95145937aaafcd41a47cbb60beb8/communities.csv,0.3519923505903598,-0.018404199760855913,-0.014203860579172892,0.8208954369291901,0.8172416851328681,0.7303804133245269,0.9788771031455743,0.7989578950314288,0.8395966670209629,-0.0012344550109729124,-0.0025909368014631062
1d7192d3b7df169a17dcf4f484dd6199aaab39666b7caa0b6042ba171a6510d9,control t=0.725 unshifted q=0.1,controls-unshifted,False,,,0.1,0.049203380942344666,127234,89,True,False,False,coverage,False,edge_removal_ari,cohesion;silhouette;margin;nonsingleton_coverage,1,14.035083499574853,1232,1230,1248,0.9705559619604974,0.017099487929773227,186.0,0.6603877103145575,0.06574615947329919,0.575906625,0.5619588333333333,1.1378654583333332,44,results/leiden-v2/study-2026-09-25/screening/candidates/1d7192d3b7df169a17dcf4f484dd6199aaab39666b7caa0b6042ba171a6510d9/communities.csv,0.42402446527600945,0.04166335716784075,0.026484005389458942,0.8003573838084548,0.8134876796873396,0.7343870247345089,0.9706474030724214,0.7931797238721356,0.8100348134673832,-0.001097293343087058,-0.0031497663076610616
e28ba167ee9851a0ac26a7b5b23b6c62ab913ab761f62901dca324092756476b,control t=0.725 unshifted q=0.3,controls-unshifted,False,,,0.3,0.147610142827034,127234,89,True,True,False,coverage,False,cohesion;silhouette;margin,nonsingleton_coverage,3,22.999999999999535,2222,2220,2222,0.9558339429407462,0.009418434528163863,101.00000000000001,0.7951719092904169,0.009235552304316021,0.575906625,0.786518014,1.3624246389999999,43,results/leiden-v2/study-2026-09-25/screening/candidates/e28ba167ee9851a0ac26a7b5b23b6c62ab913ab761f62901dca324092756476b/communities.csv,0.4963755466122535,0.09148251568121954,0.055959951537679554,0.7892598690423875,0.7899188737656251,0.7349595516277176,0.957205559619605,0.7860505397292117,0.8035555936283285,-0.0018288222384784114,-0.004267425320056917
de4d4d0c24527beb83427a403d48a57f9a8b10bcdc59a60621b50eb9f608aff2,control t=0.725 unshifted q=0.00333333,controls-unshifted,False,,,0.0033333333333333335,0.0016401126980781556,127234,89,True,False,False,coverage;concentration,False,,cohesion;silhouette;margin;repeat_ari;edge_removal_ari;nonsingleton_coverage,0,167.14686705176706,320,296,338,0.9797915142648135,0.14173372348207755,1362.0,0.04197147037307974,0.8087966349670812,0.575906625,0.563028611,1.138935236,42,results/leiden-v2/study-2026-09-25/screening/candidates/de4d4d0c24527beb83427a403d48a57f9a8b10bcdc59a60621b50eb9f608aff2/communities.csv,0.24911988040310937,-0.13043386165502446,-0.10217869293592173,0.6770227066558513,0.7354693018766276,0.7017905502730617,0.981528895391368,0.6768838146663043,0.7815194371144008,-0.001554498902706647,-0.002844950213371278
d6ddf818754dd20e494bd2aabc74e0df7dc67ae3258981b8e168c87c163a3074,control t=0.725 unshifted q=0.9,controls-unshifted,False,,,0.8999999999999999,0.44283042848110193,127234,89,True,False,False,coverage,False,cohesion;silhouette;margin,repeat_ari;edge_removal_ari;subsample_ari;nonsingleton_coverage,3,64.69230769230633,3843,3841,3855,0.9068215069495245,0.004846378931967813,52.0,0.6816020482809071,0.0,0.575906625,1.2184734723333333,1.7943800973333333,44,results/leiden-v2/study-2026-09-25/screening/candidates/d6ddf818754dd20e494bd2aabc74e0df7dc67ae3258981b8e168c87c163a3074/communities.csv,0.5725137863754877,0.13090261870634112,0.07557644585150629,0.7214094138508549,0.6997247167095646,0.6791487337406188,0.9076444769568398,0.706395975385498,0.728955864888809,-0.002651792245793705,-0.007213980898191419
3ade060e11990a502e310ebb9e88e097beb690147dc8667059ae669aabe5e586,control t=0.725 unshifted q=2.7,controls-unshifted,False,,,2.6999999999999997,1.3284912854433057,127234,89,True,False,False,coverage;all_singletons;missing_metric,False,repeat_ari;edge_removal_ari;subsample_ari,cohesion:missing;silhouette:missing;margin:missing;nonsingleton_coverage,3,inf,10936,10936,10936,0.0,9.1441111923921e-05,1.0,0.0,0.0,0.575906625,0.014331388666666667,0.5902380136666667,42,results/leiden-v2/study-2026-09-25/screening/candidates/3ade060e11990a502e310ebb9e88e097beb690147dc8667059ae669aabe5e586/communities.csv,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
a66d8ed744e407bf47b67bd39882ee36693c8a073c80f9f8b5a2b2d57a16bd7f,control t=0.75 stored r=0.05,controls,False,,,,0.05,55939,559,True,False,False,coverage,False,cohesion;repeat_ari;edge_removal_ari;subsample_ari,silhouette;margin;nonsingleton_coverage,4,46.84615384615288,1829,1822,1837,0.9287673738112655,0.013990490124359913,136.0,0.7295171909290417,0.03511338697878566,0.531665,0.414216986,0.9458819860000001,43,results/leiden-v2/study-2026-09-25/screening/candidates/a66d8ed744e407bf47b67bd39882ee36693c8a073c80f9f8b5a2b2d57a16bd7f/communities.csv,0.4466682160854805,0.027979373903437358,0.01654417529061923,0.8354344260603342,0.8185316875956528,0.7639887629486011,0.9288588149231894,0.811445208801529,0.8356254471189719,-0.0035204828090709683,-0.006655151391993519
31844f5e853ea9ff0d3da9fc1ea50861addf2bb63750b9c3422507402c6164f8,control t=0.75 stored r=0.1,controls,False,,,,0.1,55939,559,True,True,False,coverage,False,cohesion;silhouette;margin;edge_removal_ari;subsample_ari,nonsingleton_coverage,5,58.61538461538342,2451,2442,2457,0.9146854425749817,0.009052670080468178,91.0,0.7812728602779809,0.0,0.531665,0.3261240833333333,0.8577890833333335,44,results/leiden-v2/study-2026-09-25/screening/candidates/31844f5e853ea9ff0d3da9fc1ea50861addf2bb63750b9c3422507402c6164f8/communities.csv,0.4931405027244112,0.06862595185088367,0.0425121756146843,0.8029224379430867,0.816224185255602,0.7637447260092863,0.9148683247988295,0.7956038073886315,0.8191422751479819,-0.0034290416971470283,-0.007264783580573031
ecc78815e6f9bd5c3e72809d55d27d1e2d918ee60f13f8a2073e07446db26543,control t=0.75 stored r=0.2,controls,False,,,,0.2,55939,559,True,True,False,coverage,False,cohesion;silhouette;margin;edge_removal_ari;subsample_ari,nonsingleton_coverage,5,74.1538461538446,3267,3266,3271,0.8955742501828823,0.00649231894659839,70.0,0.7470738844184345,0.0,0.531665,0.37466791666666666,0.9063329166666667,43,results/leiden-v2/study-2026-09-25/screening/candidates/ecc78815e6f9bd5c3e72809d55d27d1e2d918ee60f13f8a2073e07446db26543/communities.csv,0.5392725314462975,0.10227570768955045,0.06241415325903315,0.7942910650576974,0.810280375199028,0.7637655364611613,0.8963972201901975,0.7815776425576458,0.8275930733587842,-0.0033833211411850583,-0.00889046941678523
