token,community
〇,0
一,0
一一,1
一下子,1
一不小心,2
一举,1
一举一动,3
一事无成,4
一些,0
一代,5
一会儿,2
一体,6
一共,7
一再,1
一切,0
一刹那,1
一动不动,4
一半,0
一卡通,8
一口气,4
一句话,9
一同,1
一向,2
一味,10
一块儿,2
一塌糊涂,2
一声不吭,4
一大早,11
一天到晚,2
一头,12
一如既往,13
一定,2
一家人,5
一帆风顺,14
一带,15
一干二净,16
一年到头,2
一应俱全,0
一度,1
一律,2
一心,13
一心一意,13
一成不变,10
一手,12
一技之长,17
一把手,18
一揽子,19
一方面,2
一旁,15
一无所有,4
一无所知,4
一旦,2
一早,11
一时,11
一晃,1
一样,6
一概,2
一概而论,20
一模一样,6
一次性,8
一毛不拔,10
一流,21
一点儿,2
一生,21
一番,0
一目了然,13
一直,2
一眼,4
一瞬间,1
一筹莫展,4
一系列,0
一线,15
一经,1
一致,6
一般,2
一般来说,2
一行,16
一言一行,3
一言不发,4
一贯,2
一起,6
一路,22
一路上,22
一路平安,16
一路顺风,14
一身,23
一辈子,21
一边,15
一连,1
一连串,0
一道,0
一部分,0
一锅粥,24
一长一短,23
一阵,25
一面,15
一鼓作气,13
一齐,1
丁,24
七,0
七嘴八舌,4
万,7
万一,2
万万,2
万分,4
万古长青,16
万无一失,13
万能,26
丈夫,5
三,0
三明治,24
三番五次,1
三维,25
三角,27
上,15
上下,15
上个月,11
上任,18
上升,28
上午,11
上去,16
上台,18
上司,5
上周,11
上场,29
上头,15
上学,9
上岗,18
上市,26
上帝,30
上当,31
上报,8
上方,15
上旬,11
上映,25
上期,11
上来,16
上楼,22
上次,11
上流,5
上涨,28
上游,26
上演,20
上火,24
上班,11
上班族,5
上瘾,12
上空,15
上级,18
上网,25
上衣,23
上诉,31
上课,9
上调,28
上车,22
上边,15
上述,0
上门,22
上限,7
上面,15
下,15
下一代,5
下个月,11
下乡,22
下令,32
下决心,13
下功夫,13
下午,11
下去,16
下台,18
下场,3
下坠,33
下属,18
下山,22
下岗,18
下意识,1
下手,34
下旬,11
下期,11
下来,16
下棋,22
下楼,22
下次,2
下海,18
下游,26
下班,11
下级,18
下落,28
下课,11
下调,28
下跌,28
下车,22
下载,25
下边,15
下降,28
下雨,11
下雪,11
下面,15
不,2
不一会儿,1
不一定,2
不为人知,27
不久,11
不了了之,2
不予,2
不亚于,7
不亦乐乎,4
不仅,2
不仅仅,2
不以为然,4
不但,2
不便,3
不值,4
不假思索,1
不停,1
不像话,2
不光,2
不免,2
不再,2
不准,2
不利,3
不利于,2
不可思议,10
不可避免,2
不同,6
不同寻常,10
不在乎,4
不堪,4
不够,28
不大,28
不好意思,4
不如,2
不如说,2
不妨,2
不安,4
不定,4
不宜,2
不容,2
不对,2
不少,0
不屑,4
不已,4
不平,4
不幸,4
不得不,1
不得了,2
不得已,1
