token,community
〇,5
一,4
一一,1
一下子,4
一不小心,4
一举,1
一举一动,9
一事无成,9
一些,4
一代,8
一会儿,9
一体,0
一共,4
一再,9
一切,1
一刹那,9
一动不动,9
一半,4
一卡通,0
一口气,9
一句话,8
一同,9
一向,9
一味,4
一块儿,9
一塌糊涂,9
一声不吭,9
一大早,4
一天到晚,4
一头,3
一如既往,9
一定,4
一家人,8
一帆风顺,2
一带,0
一干二净,2
一年到头,3
一应俱全,2
一度,4
一律,1
一心,9
一心一意,1
一成不变,4
一手,9
一技之长,2
一把手,8
一揽子,1
一方面,4
一旁,9
一无所有,9
一无所知,9
一旦,4
一早,4
一时,4
一晃,9
一样,4
一概,1
一概而论,4
一模一样,2
一次性,0
一毛不拔,2
一流,2
一点儿,4
一生,8
一番,9
一目了然,2
一直,4
一眼,9
一瞬间,9
一筹莫展,9
一系列,1
一线,0
一经,1
一致,1
一般,4
一般来说,4
一行,8
一言一行,2
一言不发,9
一贯,9
一起,9
一路,9
一路上,9
一路平安,9
一路顺风,9
一身,2
一辈子,9
一边,9
一连,9
一连串,9
一道,9
一部分,4
一锅粥,2
一长一短,3
一阵,9
一面,9
一鼓作气,9
一齐,9
丁,6
七,0
七嘴八舌,9
万,0
万一,4
万万,4
万分,9
万古长青,2
万无一失,2
万能,2
丈夫,8
三,4
三明治,6
三番五次,9
三维,0
三角,6
上,4
上下,3
上个月,4
上任,8
上升,1
上午,4
上去,9
上台,8
上司,8
上周,4
上场,8
上头,9
上学,8
上岗,8
上市,0
上帝,8
上当,9
上报,0
上方,3
上旬,4
上映,8
上期,0
上来,9
上楼,3
上次,4
上流,3
上涨,1
上游,0
上演,9
上火,5
上班,3
上班族,3
上瘾,7
上空,3
上级,1
上网,3
上衣,6
上诉,8
上课,8
上调,0
上车,3
上边,9
上述,1
上门,7
上限,0
上面,9
下,4
下一代,8
下个月,4
下乡,8
下令,9
下决心,1
下功夫,1
下午,4
下去,9
下台,7
下场,1
下坠,7
下属,8
下山,3
下岗,7
下意识,9
下手,9
下旬,4
下期,4
下来,9
下棋,8
下楼,3
下次,4
下海,8
下游,0
下班,3
下级,8
下落,7
下课,8
下调,0
下跌,1
下车,3
下载,0
下边,9
下降,1
下雨,9
下雪,2
下面,9
不,4
不一会儿,9
不一定,4
不为人知,9
不久,4
不了了之,1
不予,1
不亚于,4
不亦乐乎,9
不仅,4
不仅仅,4
不以为然,9
不但,4
不便,2
不值,9
不假思索,9
不停,9
不像话,9
不光,4
不免,4
不再,4
不准,9
不利,1
不利于,1
不可思议,9
不可避免,1
不同,4
不同寻常,9
不在乎,9
不堪,9
不够,4
不大,4
不好意思,9
不如,4
不如说,4
