token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,14
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,15
一大早,23
一天到晚,24
一头,25
一如既往,20
一定,26
一家人,27
一帆风顺,28
一带,29
一干二净,30
一年到头,24
一应俱全,31
一度,13
一律,2
一心,32
一心一意,33
一成不变,34
一手,35
一技之长,36
一把手,37
一揽子,38
一方面,39
一旁,40
一无所有,7
一无所知,7
一旦,41
一早,23
一时,42
一晃,14
一样,43
一概,2
一概而论,44
一模一样,45
一次性,46
一毛不拔,47
一流,48
一点儿,49
一生,50
一番,51
一目了然,52
一直,20
一眼,15
一瞬间,14
一筹莫展,53
一系列,8
一线,35
一经,54
一致,55
一般,16
一般来说,41
一行,56
一言一行,6
一言不发,15
一贯,20
一起,19
一路,29
一路上,57
一路平安,58
一路顺风,58
一身,11
一辈子,59
一边,40
一连,60
一连串,8
一道,19
一部分,16
一锅粥,61
一长一短,62
一阵,63
一面,39
一鼓作气,5
一齐,64
丁,65
七,1
七嘴八舌,15
万,66
万一,67
万万,66
万分,68
万古长青,69
万无一失,70
万能,71
丈夫,27
三,1
三明治,72
三番五次,13
三维,73
三角,74
上,75
上下,76
上个月,77
上任,78
上升,79
上午,23
上去,80
上台,78
上司,81
上周,77
上场,82
上头,40
上学,83
上岗,84
上市,85
上帝,86
上当,87
上报,88
上方,89
上旬,77
上映,90
上期,91
上来,80
上楼,92
上次,77
上流,93
上涨,79
上游,94
上演,95
上火,96
上班,92
上班族,97
上瘾,98
上空,99
上级,81
上网,100
上衣,101
上诉,102
上课,103
上调,79
上车,104
上边,40
上述,105
上门,106
上限,107
上面,40
下,108
下一代,9
下个月,77
下乡,109
下令,110
下决心,110
下功夫,111
下午,23
下去,80
下台,78
下场,82
下坠,112
下属,81
下山,92
下岗,84
下意识,3
下手,113
下旬,77
下期,91
下来,80
下棋,114
下楼,92
下次,91
下海,115
下游,94
下班,92
下级,81
下落,112
下课,92
下调,79
下跌,79
下车,104
下载,116
下边,40
下降,79
下雨,117
下雪,117
下面,40
不,118
不一会儿,10
不一定,119
不为人知,120
不久,121
不了了之,122
不予,123
不亚于,124
不亦乐乎,125
不仅,119
不仅仅,126
不以为然,127
不但,119
不便,128
不值,129
不假思索,3
不停,24
不像话,130
不光,41
不免,131
不再,118
不准,132
不利,133
不利于,134
不可思议,135
不可避免,131
不同,45
不同寻常,45
不在乎,136
不堪,137
不够,138
不大,138
不好意思,130
不如,124
不如说,41
不妨,139
不安,127
不定,140
