community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,14,68,0.6176642077964741,True
2,3,2,0.48542019228140515,True
3,12,49,0.580663748311274,True
4,4,6,0.7653298626343409,True
5,2,1,0.7308604419231415,True
6,11,33,0.471082866191864,True
7,5,8,0.6121734589338302,True
8,19,91,0.4170032500872138,True
9,4,5,0.6488825182120005,True
10,10,30,0.5208155675066842,True
11,2,1,0.7462183237075806,True
12,10,37,0.66347050567468,True
13,12,44,0.521669677035375,True
14,4,4,0.5048682118455569,True
15,36,360,0.43309766382925097,True
16,4,3,0.38065094500780106,True
17,9,28,0.5964861371450954,True
18,3,2,0.49993620812892914,True
19,7,15,0.5579363795973006,True
20,4,6,0.8127579043308893,True
21,8,22,0.6209289234663758,True
22,5,8,0.6269995748996735,True
23,9,23,0.47885171365406776,True
24,38,460,0.5145894194904127,True
25,9,24,0.5203518225914903,True
26,2,1,0.7452375739812851,True
27,1,0,,True
28,3,2,0.49054333567619324,True
29,93,2850,0.5199397210904291,True
30,2,1,0.7276009768247604,True
31,5,5,0.38266424983739855,True
32,2,1,0.7263185232877731,True
33,6,10,0.5184727410475413,True
34,8,19,0.5282950513064861,True
35,10,25,0.42659709188673234,True
36,2,1,0.7393731325864792,True
37,5,7,0.5318669989705086,True
38,10,29,0.49449935919708676,True
39,3,2,0.5110184053579966,True
40,1,0,,True
41,10,32,0.5514946159389283,True
42,42,527,0.47364527822994607,True
43,16,80,0.5304699413478374,True
44,3,2,0.5233367482821146,True
45,7,19,0.7311254690090815,True
46,4,5,0.622203086813291,True
47,12,45,0.5353303809057582,True
48,1,0,,True
49,1,0,,True
50,7,14,0.5150363679443087,True
51,9,23,0.5125235898627175,True
52,6,10,0.5091812968254089,True
53,2,1,0.7761057019233704,True
54,1,0,,True
55,9,26,0.5560610315038098,True
56,11,34,0.48246321732347663,True
57,3,2,0.5131721347570419,True
58,2,1,0.7414388209581375,True
59,27,251,0.5526488495518339,True
60,3,2,0.4980654964844386,True
61,11,31,0.4411410198970275,True
62,12,43,0.5012812878597867,True
63,3,3,0.8186102012793223,True
64,2,1,0.8296910524368286,True
65,3,2,0.5249532262484232,True
66,3,2,0.505582461754481,True
67,1,0,,True
68,4,5,0.6389112969239553,True
69,18,119,0.5983711390518675,True
70,4,5,0.6412837107976278,True
71,4,4,0.5095828274885813,True
72,5,8,0.603833919763565,True
73,7,14,0.5146144436938422,True
74,5,8,0.6473958641290665,True
75,1,0,,True
76,4,5,0.6396191443006197,True
77,1,0,,True
78,2,1,0.7775672376155853,True
79,86,2099,0.4378193065218332,True
80,4,5,0.6243719110886256,True
81,2,1,0.736763060092926,True
82,2,1,0.7310557514429092,True
83,3,2,0.4897475639979045,True
84,14,61,0.5385707631543443,True
85,20,129,0.5264163714490439,True
86,17,93,0.537242457489757,True
87,15,74,0.5462212176550002,True
88,1,0,,True
89,4,5,0.6490733375151952,True
90,10,30,0.5265359623564614,True
91,6,10,0.5029690275589626,True
