community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,4,5,0.6280921101570129,True
2,8,16,0.45699490287474226,True
3,12,49,0.5936859094283797,True
4,4,4,0.5083070769906044,True
5,3,2,0.5271526575088501,True
6,7,13,0.4837813881181535,True
7,5,8,0.6243237018585205,True
8,6,11,0.5645891557137172,True
9,3,3,0.7999468892812729,True
10,10,30,0.5411068631543053,True
11,8,20,0.5510576750550952,True
12,16,76,0.5123615939170122,True
13,16,71,0.4735838600744804,True
14,2,1,0.7444929331541061,True
15,5,7,0.537177999317646,True
16,2,1,0.7893083095550537,True
17,24,162,0.4624193339892056,True
18,9,26,0.5639605894684792,True
19,5,7,0.5539887264370918,True
20,10,31,0.5528981268405915,True
21,8,20,0.5625587792268821,True
22,4,4,0.5113678971926371,True
23,28,223,0.4604523215423185,True
24,41,474,0.46874819795896366,True
25,9,26,0.5772889210946031,True
26,2,1,0.7408417165279388,True
27,1,0,,True
28,100,3162,0.5151114880858045,True
29,2,1,0.7405301481485367,True
30,7,15,0.5642484312965756,True
31,3,3,0.8634911974271139,True
32,12,45,0.5450926226648417,True
33,9,23,0.5039041050606303,True
34,3,3,0.7571676174799601,True
35,2,1,0.7522238790988922,True
36,6,13,0.6813418507575989,True
37,4,4,0.5329727257291476,True
38,8,18,0.49784489454967634,True
39,33,379,0.5769846118478612,True
40,41,486,0.47429278927241886,True
41,9,20,0.4353437407149209,True
42,4,4,0.5224661380052567,True
43,23,129,0.4022398174044643,True
44,1,0,,True
45,9,25,0.5668552882141538,True
46,4,5,0.6458606272935867,True
47,13,50,0.5153033681786977,True
48,1,0,,True
49,1,0,,True
50,11,43,0.6197089566425844,True
51,2,1,0.8234072625637054,True
52,5,8,0.6478333234786987,True
53,2,1,0.7719607651233673,True
54,4,4,0.49675897012154263,True
55,13,49,0.4898965656757355,True
56,8,19,0.5270600180540767,True
57,6,10,0.5249355137348175,True
58,2,1,0.7474242448806763,True
59,1,0,,True
60,2,1,0.7878919243812561,True
61,16,83,0.5563121366004149,True
62,1,0,,True
63,2,1,0.8106389939785004,True
64,9,26,0.563928401718537,True
65,1,0,,True
66,5,8,0.6238099098205566,True
67,1,0,,True
68,1,0,,True
69,1,0,,True
70,2,1,0.7586424052715302,True
71,20,110,0.4564263630854456,True
72,3,2,0.5105525503555933,True
73,4,5,0.6460673560698827,True
74,11,37,0.5606437404047359,True
75,5,8,0.6231179386377335,True
76,5,9,0.7271486133337021,True
77,1,0,,True
78,1,0,,True
79,1,0,,True
80,1,0,,True
81,3,2,0.5033270319302877,True
82,136,5244,0.4523705243479972,True
83,7,16,0.5948954352310726,True
84,20,101,0.4150350590285502,True
85,1,0,,True
86,3,2,0.5027550508578619,True
87,26,200,0.4938493345792477,True
88,32,296,0.4734984545878345,True
89,23,183,0.5742193643636855,True
90,15,56,0.41910365805739447,True
91,5,7,0.5617483705282211,True
92,7,15,0.5636809595993587,True
93,2,1,0.7546358406543732,True
94,19,101,0.4606484302826095,True
95,3,3,0.7634037782748541,True
96,3,2,0.5477184951305389,True
97,16,84,0.5510925481716792,True
98,4,3,0.3901503284772237,True
99,32,327,0.5236892861524417,True
100,5,7,0.5557022988796234,True
101,3,2,0.5014433264732361,True
102,1,0,,True
103,8,15,0.42281998853598324,True
104,6,11,0.580294610063235,True
105,25,170,0.44472619891166687,True
106,2,1,0.7485560774803162,True
107,10,30,0.5293215261565314,True
108,4,5,0.6446004460255305,True
109,2,1,0.7628650665283203,True
110,64,1317,0.5262706880088127,True
111,27,218,0.49515000321077146,True
112,18,90,0.46042295988478693,True
113,2,1,0.753416121006012,True
114,6,9,0.4742714206377665,True
115,2,1,0.7839616239070892,True
116,2,1,0.7622445821762085,True
117,2,1,0.876284271478653,True
118,7,15,0.5606089638812202,True
119,1,0,,True
120,4,4,0.5140610759456953,True
121,5,7,0.548925019800663,True
122,6,10,0.5197835852702458,True
123,2,1,0.7839013636112213,True
124,2,1,0.7428372800350189,True
125,3,2,0.5193990170955658,True
126,12,41,0.4952483741622983,True
127,4,4,0.5161004985372225,True
128,3,3,0.792422225077947,True
129,4,4,0.5277334898710251,True
130,12,47,0.5696996226906776,True
131,4,4,0.5203310151894888,True
132,16,68,0.44454196902612847,True
133,2,1,0.7389523088932037,True
134,18,81,0.41621067944694967,True
135,6,13,0.668850522240003,True
136,13,56,0.5846552571807152,True
137,4,5,0.6337850069006284,True
138,120,3907,0.42969070231797646,True
139,5,7,0.5324906915426254,True
140,18,93,0.4820600540614596,True
141,3,2,0.5169176657994589,True
142,5,6,0.49017237722873686,True
143,7,15,0.5666837890942892,True
144,3,3,0.7888094981511434,True
145,24,174,0.49525080167728924,True
146,32,310,0.4977595826250411,True
147,2,1,0.7850911021232605,True
148,3,2,0.5092423558235168,True
149,10,31,0.5354502330223719,True
150,10,26,0.4603406690888935,True
151,11,44,0.6393339525569569,True
152,4,4,0.5255817323923111,True
153,17,83,0.48167910755557175,True
154,8,20,0.5801506915262767,True
155,10,27,0.4623083667622672,True
156,9,26,0.5781751726236608,True
157,2,1,0.7566801905632019,True
158,5,10,0.7739215731620789,True
159,15,75,0.565397227094287,True
160,58,887,0.4217003369630645,True
161,1,0,,True
162,10,27,0.48231095605426366,True
163,1,0,,True
164,3,2,0.5063444425662359,True
165,8,18,0.5067664581750121,True
166,16,81,0.5312303621321917,True
167,3,2,0.5168030709028244,True
168,14,62,0.5359008305675381,True
169,24,174,0.504579535537008,True
170,4,4,0.5164610296487808,True
171,14,59,0.5143662730416099,True
172,4,5,0.6269590382774671,True
173,14,51,0.44158212283810416,True
174,2,1,0.7441795617341995,True
175,16,59,0.3834569697578748,True
176,9,26,0.5689536184072495,True
177,14,64,0.5681281461493,True
178,15,77,0.5891060035853158,True
179,7,12,0.45302019942374455,True
180,9,28,0.6153983059856627,True
181,4,4,0.4952202116449674,True
182,1,0,,True
183,6,10,0.5222058703502019,True
184,6,10,0.5325922419627508,True
185,7,18,0.6836884490081242,True
186,9,25,0.5501498708294498,True
187,1,0,,True
188,11,34,0.4839003256776116,True
189,14,48,0.4167937497188757,True
190,1,0,,True
191,39,442,0.4714161564021619,True
192,6,11,0.5709508458773295,True
193,2,1,0.7392379641532898,True
194,1,0,,True
195,9,19,0.42000192321009105,True
196,5,7,0.5531904757022857,True
197,9,20,0.44192426693108344,True
198,8,16,0.45813153258391787,True
199,2,1,0.7507973611354828,True
200,4,4,0.5252920885880789,True
201,35,314,0.41478766100246367,True
202,9,22,0.48645756973160637,True
203,1,0,,True
204,5,6,0.47454382926225663,True
205,2,1,0.8233219087123871,True
206,16,66,0.4320673660685619,True
207,32,314,0.507954248948203,True
208,5,8,0.611147029697895,True
209,4,6,0.8141566415627798,True
210,7,16,0.6122119022267205,True
211,2,1,0.7704377174377441,True
212,20,146,0.6156872248963305,True
213,6,9,0.4592674116293589,True
214,24,169,0.4802397584569627,True
215,4,5,0.6939810315767924,True
216,10,33,0.5800221456421746,True
217,33,305,0.4506756008292238,True
218,6,10,0.5146477083365123,True
219,31,316,0.5421065013895753,True
220,7,15,0.5758762160936991,True
221,4,4,0.5107773641745249,True
222,50,653,0.41979767239823634,True
223,3,3,0.8398721714814504,True
224,2,1,0.741280272603035,True
225,9,29,0.6344189912908607,True
226,26,210,0.5208119535904664,True
227,10,25,0.43965617848767174,True
228,8,16,0.44672876756106106,True
229,2,1,0.7576280236244202,True
230,2,1,0.8162781894207001,True
231,2,1,0.8010766506195068,True
232,8,21,0.6038006735699517,True
233,5,8,0.6196019202470779,True
234,8,16,0.4519654656095164,True
235,9,25,0.5392027911212709,True
236,4,5,0.6633355592687925,True
237,6,11,0.5623784283796947,True
238,10,29,0.510713838537534,True
239,3,2,0.5300129552682241,True
240,4,5,0.6435884013772011,True
241,10,26,0.45626546343167623,True
242,8,22,0.6236649506858417,True
243,3,2,0.4994748880465825,True
244,5,5,0.38933613449335097,True
245,1,0,,True
246,2,1,0.7796062529087067,True
247,3,2,0.529290517171224,True
248,14,58,0.5073787892585272,True
249,3,3,0.7717747241258621,True
250,9,25,0.5614545452925894,True
251,1,0,,True
252,3,3,0.8367337882518768,True
253,4,4,0.5191719879706701,True
254,25,188,0.4959149579207102,True
255,2,1,0.7466034889221191,True
256,6,11,0.5827116817235947,True
257,21,141,0.5353764396338235,True
258,4,4,0.5172690525650978,True
259,3,2,0.5134458343187968,True
260,5,6,0.46569952070713044,True
261,50,668,0.42920938642657536,True
262,12,57,0.6961100604949575,True
263,8,19,0.5397116105471339,True
264,4,5,0.6485614205400149,True
265,1,0,,True
266,2,1,0.7454765439033508,True
267,3,2,0.5055819054444631,True
268,30,277,0.5123676224001523,True
269,14,57,0.49603908713702316,True
270,6,10,0.5286112685998281,True
271,50,780,0.5037203710419791,True
272,35,371,0.5037195277063786,True
273,9,28,0.6163236378795571,True
274,6,10,0.5187820533911387,True
275,10,31,0.5397706929180357,True
