token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,15
一大早,23
一天到晚,24
一头,25
一如既往,26
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,22
一年到头,24
一应俱全,31
一度,32
一律,33
一心,34
一心一意,35
一成不变,36
一手,37
一技之长,38
一把手,39
一揽子,40
一方面,41
一旁,15
一无所有,7
一无所知,7
一旦,42
一早,23
一时,43
一晃,44
一样,45
一概,33
一概而论,46
一模一样,47
一次性,48
一毛不拔,49
一流,50
一点儿,51
一生,52
一番,53
一目了然,54
一直,55
一眼,56
一瞬间,3
一筹莫展,57
一系列,58
一线,59
一经,60
一致,61
一般,62
一般来说,63
一行,64
一言一行,6
一言不发,15
一贯,20
一起,19
一路,30
一路上,65
一路平安,66
一路顺风,29
一身,67
一辈子,52
一边,68
一连,69
一连串,58
一道,70
一部分,71
一锅粥,72
一长一短,73
一阵,74
一面,68
一鼓作气,5
一齐,19
丁,75
七,76
七嘴八舌,77
万,78
万一,79
万万,80
万分,81
万古长青,82
万无一失,83
万能,84
丈夫,85
三,76
三明治,86
三番五次,13
三维,87
三角,88
上,89
上下,90
上个月,91
上任,92
上升,93
上午,23
上去,94
上台,95
上司,96
上周,97
上场,98
上头,99
上学,100
上岗,101
上市,102
上帝,99
上当,103
上报,104
上方,105
上旬,91
上映,106
上期,107
上来,94
上楼,108
上次,109
上流,110
上涨,93
上游,111
上演,112
上火,113
上班,114
上班族,115
上瘾,116
上空,117
上级,96
上网,118
上衣,119
上诉,120
上课,121
上调,122
上车,108
上边,123
上述,124
上门,125
上限,126
上面,123
下,127
下一代,9
下个月,91
下乡,128
下令,129
下决心,130
下功夫,131
下午,23
下去,94
下台,95
下场,132
下坠,133
下属,134
下山,108
下岗,135
下意识,136
下手,137
下旬,91
下期,107
下来,94
下棋,138
下楼,108
下次,109
下海,139
下游,111
下班,23
下级,96
下落,133
下课,140
下调,122
下跌,93
下车,108
下载,141
下边,123
下降,93
下雨,142
下雪,142
下面,123
不,143
不一会儿,10
不一定,27
不为人知,144
不久,145
不了了之,146
不予,33
不亚于,147
不亦乐乎,148
不仅,149
不仅仅,149
不以为然,150
不但,151
不便,152
不值,153
不假思索,154
不停,155
不像话,156
不光,149
不免,157
不再,158
不准,159
不利,160
不利于,160
不可思议,161
不可避免,162
不同,47
不同寻常,163
不在乎,164
不堪,165
不够,143
不大,166
不好意思,167
不如,168
不如说,169
不妨,168
不安,170
不定,171
