token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,8
一刹那,3
一动不动,10
一半,14
一卡通,15
一口气,5
一句话,16
一同,17
一向,18
一味,19
一块儿,17
一塌糊涂,20
一声不吭,10
一大早,21
一天到晚,22
一头,23
一如既往,18
一定,24
一家人,25
一帆风顺,26
一带,27
一干二净,20
一年到头,22
一应俱全,28
一度,13
一律,14
一心,29
一心一意,30
一成不变,31
一手,32
一技之长,33
一把手,34
一揽子,35
一方面,36
一旁,37
一无所有,7
一无所知,7
一旦,38
一早,21
一时,39
一晃,3
一样,40
一概,14
一概而论,41
一模一样,42
一次性,43
一毛不拔,44
一流,45
一点儿,46
一生,47
一番,48
一目了然,49
一直,18
一眼,10
一瞬间,3
一筹莫展,7
一系列,8
一线,32
一经,50
一致,42
一般,14
一般来说,38
一行,51
一言一行,6
一言不发,10
一贯,18
一起,17
一路,26
一路上,52
一路平安,26
一路顺风,26
一身,11
一辈子,53
一边,37
一连,5
一连串,8
一道,17
一部分,14
一锅粥,20
一长一短,54
一阵,55
一面,56
一鼓作气,5
一齐,2
丁,57
七,1
七嘴八舌,10
万,58
万一,4
万万,58
万分,59
万古长青,60
万无一失,61
万能,62
丈夫,25
三,1
三明治,63
三番五次,13
三维,64
三角,65
上,66
上下,67
上个月,68
上任,69
上升,70
上午,21
上去,71
上台,69
上司,72
上周,68
上场,73
上头,37
上学,74
上岗,75
上市,76
上帝,77
上当,78
上报,79
上方,37
上旬,68
上映,80
上期,81
上来,71
上楼,82
上次,68
上流,83
上涨,70
上游,84
上演,85
上火,86
上班,82
上班族,87
上瘾,88
上空,89
上级,72
上网,90
上衣,91
上诉,92
上课,74
上调,70
上车,93
上边,37
上述,94
上门,95
上限,96
上面,37
下,97
下一代,9
下个月,68
下乡,98
下令,99
下决心,100
下功夫,101
下午,21
下去,71
下台,69
下场,73
下坠,102
下属,72
下山,82
下岗,75
下意识,10
下手,101
下旬,68
下期,81
下来,71
下棋,82
下楼,82
下次,71
下海,103
下游,104
下班,82
下级,72
下落,105
下课,82
下调,70
下跌,70
下车,93
下载,106
下边,37
下降,70
下雨,107
下雪,107
下面,37
不,108
不一会儿,10
不一定,36
不为人知,109
不久,110
不了了之,111
不予,112
不亚于,113
不亦乐乎,114
不仅,36
不仅仅,36
不以为然,115
不但,36
不便,116
不值,117
不假思索,10
不停,22
不像话,118
不光,36
不免,22
不再,108
不准,108
不利,119
不利于,120
不可思议,121
不可避免,122
不同,42
不同寻常,42
不在乎,123
不堪,31
不够,124
不大,124
不好意思,115
不如,113
不如说,38
不妨,125
不安,115
不定,126
