token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,1
一代,7
一会儿,8
一体,9
一共,10
一再,4
一切,1
一刹那,2
一动不动,11
一半,1
一卡通,12
一口气,13
一句话,14
一同,15
一向,16
一味,17
一块儿,15
一塌糊涂,18
一声不吭,11
一大早,19
一天到晚,20
一头,11
一如既往,16
一定,21
一家人,22
一帆风顺,23
一带,24
一干二净,18
一年到头,20
一应俱全,25
一度,4
一律,26
一心,27
一心一意,27
一成不变,28
一手,11
一技之长,29
一把手,30
一揽子,5
一方面,31
一旁,24
一无所有,6
一无所知,6
一旦,32
一早,19
一时,2
一晃,33
一样,9
一概,1
一概而论,34
一模一样,9
一次性,35
一毛不拔,36
一流,37
一点儿,1
一生,38
一番,8
一目了然,39
一直,16
一眼,40
一瞬间,2
一筹莫展,41
一系列,1
一线,24
一经,42
一致,9
一般,1
一般来说,31
一行,43
一言一行,5
一言不发,11
一贯,16
一起,15
一路,44
一路上,45
一路平安,44
一路顺风,44
一身,46
一辈子,38
一边,24
一连,4
一连串,1
一道,15
一部分,1
一锅粥,47
一长一短,48
一阵,49
一面,50
一鼓作气,51
一齐,15
丁,52
七,0
七嘴八舌,13
万,0
万一,32
万万,34
万分,53
万古长青,54
万无一失,55
万能,56
丈夫,22
三,0
三明治,57
三番五次,4
三维,58
三角,59
上,24
上下,24
上个月,60
上任,61
上升,62
上午,19
上去,63
上台,64
上司,22
上周,60
上场,65
上头,24
上学,66
上岗,61
上市,67
上帝,54
上当,68
上报,69
上方,24
上旬,60
上映,70
上期,60
上来,63
上楼,63
上次,60
上流,71
上涨,62
上游,72
上演,73
上火,47
上班,19
上班族,71
上瘾,29
上空,74
上级,75
上网,76
上衣,46
上诉,77
上课,66
上调,62
上车,63
上边,24
上述,24
上门,78
上限,79
上面,24
下,24
下一代,7
下个月,60
下乡,80
下令,42
下决心,38
下功夫,81
下午,19
下去,63
下台,61
下场,65
下坠,82
下属,75
下山,63
下岗,61
下意识,2
下手,15
下旬,60
下期,60
下来,63
下棋,83
下楼,63
下次,84
下海,63
下游,72
下班,63
下级,75
下落,82
下课,63
下调,62
下跌,62
下车,63
下载,76
下边,24
下降,62
下雨,85
下雪,85
下面,24
不,86
不一会儿,87
不一定,21
不为人知,88
不久,60
不了了之,63
不予,89
不亚于,90
不亦乐乎,91
不仅,16
不仅仅,16
不以为然,92
不但,16
不便,93
不值,94
不假思索,2
不停,20
不像话,18
不光,16
不免,2
不再,95
不准,26
不利,96
不利于,96
不可思议,92
不可避免,21
不同,9
不同寻常,97
不在乎,98
不堪,94
不够,99
不大,53
不好意思,94
不如,90
不如说,32
不妨,95
不安,41
不定,41
不宜,95
不容,86
不对,18
不少,1
不屑,100
不已,44
不平,94
不幸,94
不得不,42
不得了,18
不得已,42
