token,community
〇,0
一,1
一一,2
一下子,3
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,7
一代,8
一会儿,3
一体,9
一共,10
一再,4
一切,7
一刹那,3
一动不动,11
一半,7
一卡通,12
一口气,13
一句话,14
一同,15
一向,16
一味,17
一块儿,18
一塌糊涂,19
一声不吭,11
一大早,20
一天到晚,3
一头,21
一如既往,17
一定,22
一家人,23
一帆风顺,24
一带,25
一干二净,19
一年到头,20
一应俱全,26
一度,4
一律,2
一心,17
一心一意,17
一成不变,27
一手,28
一技之长,29
一把手,30
一揽子,31
一方面,3
一旁,18
一无所有,6
一无所知,6
一旦,3
一早,20
一时,32
一晃,33
一样,3
一概,2
一概而论,34
一模一样,9
一次性,35
一毛不拔,36
一流,37
一点儿,3
一生,38
一番,39
一目了然,26
一直,3
一眼,11
一瞬间,3
一筹莫展,11
一系列,7
一线,40
一经,2
一致,9
一般,7
一般来说,3
一行,41
一言一行,5
一言不发,11
一贯,17
一起,15
一路,24
一路上,42
一路平安,24
一路顺风,24
一身,43
一辈子,3
一边,18
一连,4
一连串,7
一道,15
一部分,7
一锅粥,44
一长一短,45
一阵,46
一面,28
一鼓作气,17
一齐,4
丁,47
七,1
七嘴八舌,11
万,1
万一,3
万万,1
万分,48
万古长青,24
万无一失,49
万能,50
丈夫,23
三,1
三明治,44
三番五次,4
三维,51
三角,51
上,18
上下,52
上个月,16
上任,53
上升,54
上午,20
上去,18
上台,53
上司,23
上周,16
上场,55
上头,18
上学,56
上岗,53
上市,57
上帝,58
上当,59
上报,60
上方,18
上旬,16
上映,61
上期,62
上来,63
上楼,43
上次,16
上流,64
上涨,54
上游,65
上演,66
上火,44
上班,20
上班族,67
上瘾,68
上空,69
上级,70
上网,71
上衣,43
上诉,72
上课,56
上调,54
上车,42
上边,18
上述,73
上门,74
上限,75
上面,18
下,52
下一代,8
下个月,16
下乡,25
下令,76
下决心,17
下功夫,17
下午,20
下去,63
下台,53
下场,77
下坠,78
下属,70
下山,42
下岗,53
下意识,11
下手,79
下旬,16
下期,62
下来,63
下棋,80
下楼,43
下次,3
下海,53
下游,65
下班,20
下级,70
下落,81
下课,20
下调,54
下跌,54
下车,42
下载,82
下边,18
下降,54
下雨,20
下雪,20
下面,18
不,3
不一会儿,3
不一定,3
不为人知,83
不久,16
不了了之,6
不予,2
不亚于,84
不亦乐乎,19
不仅,3
不仅仅,3
不以为然,11
不但,3
不便,85
不值,11
不假思索,11
不停,4
不像话,11
不光,3
不免,3
不再,3
不准,2
不利,86
不利于,86
不可思议,11
不可避免,87
不同,9
不同寻常,88
不在乎,11
不堪,11
不够,48
不大,48
不好意思,11
不如,3
不如说,3
不妨,3
不安,11
不定,89
