token,community
〇,0
一,0
一一,1
一下子,1
一不小心,2
一举,1
一举一动,3
一事无成,4
一些,0
一代,5
一会儿,1
一体,6
一共,0
一再,1
一切,0
一刹那,1
一动不动,1
一半,0
一卡通,7
一口气,1
一句话,8
一同,1
一向,2
一味,1
一块儿,1
一塌糊涂,4
一声不吭,1
一大早,9
一天到晚,1
一头,10
一如既往,2
一定,2
一家人,5
一帆风顺,11
一带,12
一干二净,1
一年到头,9
一应俱全,6
一度,1
一律,2
一心,1
一心一意,11
一成不变,6
一手,10
一技之长,3
一把手,13
一揽子,14
一方面,2
一旁,1
一无所有,4
一无所知,4
一旦,2
一早,9
一时,2
一晃,1
一样,2
一概,2
一概而论,15
一模一样,16
一次性,7
一毛不拔,4
一流,6
一点儿,2
一生,5
一番,1
一目了然,6
一直,2
一眼,1
一瞬间,1
一筹莫展,4
一系列,0
一线,12
一经,1
一致,16
一般,2
一般来说,2
一行,17
一言一行,3
一言不发,1
一贯,2
一起,1
一路,18
一路上,18
一路平安,4
一路顺风,4
一身,19
一辈子,5
一边,1
一连,1
一连串,0
一道,1
一部分,0
一锅粥,20
一长一短,19
一阵,1
一面,1
一鼓作气,1
一齐,1
丁,20
七,0
七嘴八舌,1
万,0
万一,2
万万,2
万分,4
万古长青,11
万无一失,11
万能,6
丈夫,5
三,0
三明治,20
三番五次,1
三维,8
三角,6
上,12
上下,12
上个月,9
上任,13
上升,21
上午,9
上去,1
上台,13
上司,5
上周,9
上场,22
上头,12
上学,13
上岗,13
上市,7
上帝,12
上当,4
上报,14
上方,12
上旬,9
上映,8
上期,9
上来,1
上楼,1
上次,9
上流,5
上涨,21
上游,7
上演,15
上火,20
上班,9
上班族,5
上瘾,4
上空,12
上级,13
上网,23
上衣,19
上诉,14
上课,13
上调,21
上车,18
上边,12
上述,0
上门,1
上限,21
上面,12
下,12
下一代,5
下个月,9
下乡,13
下令,1
下决心,1
下功夫,11
下午,9
下去,1
下台,13
下场,3
下坠,10
下属,13
下山,18
下岗,13
下意识,1
下手,1
下旬,9
下期,9
下来,1
下棋,22
下楼,1
下次,9
下海,13
下游,7
下班,9
下级,13
下落,24
下课,9
下调,21
下跌,21
下车,18
下载,8
下边,12
下降,21
下雨,20
下雪,20
下面,12
不,2
不一会儿,1
不一定,2
不为人知,6
不久,9
不了了之,4
不予,14
不亚于,2
不亦乐乎,4
不仅,2
不仅仅,2
不以为然,4
不但,2
不便,4
不值,4
不假思索,1
不停,1
不像话,2
不光,2
不免,2
不再,2
不准,2
不利,4
不利于,25
不可思议,4
不可避免,2
不同,16
不同寻常,6
不在乎,4
不堪,4
不够,2
不大,2
不好意思,4
不如,2
不如说,2
不妨,2
不安,4
不定,1
不宜,2
不容,2
不对,2
不少,0
不屑,4
不已,4
不平,4
不幸,4
不得不,1
不得了,2
不得已,1
