token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,19
一向,20
一味,21
一块儿,19
一塌糊涂,22
一声不吭,15
一大早,23
一天到晚,24
一头,25
一如既往,26
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,22
一年到头,24
一应俱全,31
一度,32
一律,33
一心,34
一心一意,35
一成不变,36
一手,37
一技之长,38
一把手,39
一揽子,40
一方面,41
一旁,42
一无所有,7
一无所知,7
一旦,43
一早,23
一时,44
一晃,45
一样,46
一概,33
一概而论,47
一模一样,48
一次性,49
一毛不拔,50
一流,51
一点儿,52
一生,53
一番,54
一目了然,55
一直,20
一眼,56
一瞬间,3
一筹莫展,57
一系列,58
一线,59
一经,33
一致,60
一般,61
一般来说,62
一行,63
一言一行,6
一言不发,15
一贯,20
一起,19
一路,30
一路上,64
一路平安,29
一路顺风,29
一身,11
一辈子,53
一边,42
一连,65
一连串,66
一道,67
一部分,68
一锅粥,69
一长一短,70
一阵,71
一面,42
一鼓作气,5
一齐,19
丁,72
七,73
七嘴八舌,74
万,75
万一,76
万万,77
万分,77
万古长青,78
万无一失,79
万能,80
丈夫,81
三,73
三明治,82
三番五次,13
三维,83
三角,84
上,85
上下,86
上个月,87
上任,88
上升,89
上午,23
上去,90
上台,88
上司,91
上周,87
上场,92
上头,93
上学,94
上岗,95
上市,96
上帝,97
上当,98
上报,99
上方,100
上旬,101
上映,102
上期,103
上来,90
上楼,104
上次,105
上流,106
上涨,89
上游,107
上演,108
上火,109
上班,110
上班族,111
上瘾,112
上空,113
上级,91
上网,114
上衣,115
上诉,116
上课,117
上调,118
上车,119
上边,120
上述,121
上门,122
上限,123
上面,120
下,124
下一代,9
下个月,125
下乡,126
下令,127
下决心,128
下功夫,129
下午,23
下去,90
下台,88
下场,92
下坠,130
下属,131
下山,104
下岗,132
下意识,133
下手,134
下旬,101
下期,103
下来,90
下棋,135
下楼,104
下次,125
下海,136
下游,107
下班,110
下级,91
下落,130
下课,117
下调,118
下跌,89
下车,119
下载,137
下边,120
下降,89
下雨,138
下雪,138
下面,120
不,139
不一会儿,10
不一定,140
不为人知,141
不久,142
不了了之,143
不予,144
不亚于,145
不亦乐乎,146
不仅,41
不仅仅,41
不以为然,147
不但,41
不便,148
不值,149
不假思索,150
不停,151
不像话,152
不光,41
不免,153
不再,154
不准,155
不利,156
不利于,156
不可思议,157
不可避免,153
不同,48
不同寻常,158
不在乎,159
不堪,160
不够,161
不大,162
不好意思,163
不如,164
不如说,164
不妨,165
不安,166
不定,167
