community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,1,0,,True
2,14,39,0.3204163204837631,True
3,39,308,0.3093275612624872,True
4,14,40,0.3327477580898411,True
5,4,3,0.3515131746729215,True
6,11,32,0.4372471113096584,True
7,7,12,0.4156889397473562,True
8,24,132,0.36042914976892265,True
9,15,51,0.35972576269081663,True
10,12,33,0.3783528159062068,True
11,3,2,0.46558671196301776,True
12,17,81,0.4518861260045977,True
13,17,64,0.3575299821574898,True
14,15,62,0.4556857949211484,True
15,42,257,0.21628396039986583,True
16,29,169,0.30409707976826306,True
17,5,6,0.4410289481282234,True
18,15,41,0.2887099264633088,True
19,4,4,0.5261116897066435,True
20,14,48,0.39379732179772725,True
21,6,9,0.4488290399312973,True
22,9,19,0.3789748181071546,True
23,50,615,0.37971342753390874,True
24,24,120,0.3279110562002313,True
25,3,2,0.4635163297255834,True
26,3,2,0.483106662829717,True
27,113,3106,0.36868547736025414,True
28,7,12,0.4178621868292491,True
29,25,162,0.4094809317588806,True
30,12,28,0.3176706799051978,True
31,13,48,0.4650455566170888,True
32,2,1,0.6908185034990311,True
33,35,244,0.3026832063158019,True
34,2,1,0.6864549815654755,True
35,6,9,0.46782832344373065,True
36,17,61,0.33093509527252,True
37,3,2,0.4913628200689952,True
38,1,0,,True
39,42,472,0.4106333426932148,True
40,48,575,0.3799808746903923,True
41,8,15,0.3897492709968771,True
42,5,4,0.2792398571968079,True
43,3,2,0.5277131497859955,True
44,16,72,0.45059723729888596,True
45,4,5,0.5980472390850385,True
46,1,0,,True
47,1,0,,True
48,10,22,0.3645554671684901,True
49,12,35,0.40157740247068985,True
50,6,11,0.5353202521800995,True
51,2,1,0.7559592723846436,True
52,1,0,,True
53,21,92,0.3210648027913911,True
54,11,30,0.4018905151974071,True
55,15,54,0.3805547210432234,True
56,4,4,0.48360246419906616,True
57,2,1,0.7325267344713211,True
58,27,159,0.33325231338498257,True
59,12,35,0.39793681782303436,True
60,17,64,0.3447108869166935,True
61,11,24,0.3214039783586155,True
62,4,4,0.4856296703219414,True
63,3,2,0.5047315607468287,True
64,4,4,0.483516422410806,True
65,4,6,0.7344467639923096,True
66,24,146,0.3890637351550918,True
67,7,8,0.2716801897400901,True
68,12,52,0.6296747306531126,True
69,8,13,0.33232871868780683,True
70,10,24,0.39248748752805923,True
71,2,1,0.696424275636673,True
72,1,0,,True
73,3,2,0.47730449835459393,True
74,1,0,,True
75,2,1,0.7438491880893707,True
76,162,4918,0.2764344946670894,True
77,7,9,0.30831129990872885,True
78,22,101,0.31406620796366685,True
79,1,0,,True
80,6,8,0.37766816119352975,True
81,37,275,0.30898408227049196,True
82,36,310,0.3651099469217043,True
83,24,144,0.3933920192437759,True
84,17,68,0.37113108014797463,True
85,18,91,0.4409035166688994,True
86,6,8,0.3992168406645457,True
87,8,12,0.32179312514407293,True
88,69,839,0.26276290555185267,True
89,17,57,0.30681613109567585,True
90,4,3,0.350777102013429,True
91,4,4,0.4870469644665718,True
92,4,4,0.5095264812310537,True
93,8,15,0.3944261925561087,True
94,32,256,0.3842873316438448,True
95,6,9,0.43396899302800496,True
96,13,36,0.33679920530472046,True
97,18,57,0.26995711661631766,True
98,5,6,0.451531907916069,True
99,17,63,0.3413380405262989,True
100,29,208,0.3738803598167274,True
101,12,31,0.3440643564769716,True
102,3,3,0.7920816938082377,True
103,17,68,0.3693658207707545,True
104,3,3,0.7616093655427297,True
105,3,2,0.4948742836713791,True
106,69,1264,0.40534332826517633,True
107,34,270,0.3581382504227752,True
108,39,326,0.3226294972394642,True
109,3,2,0.47228747606277466,True
110,4,3,0.37415844202041626,True
111,9,15,0.3012227300140593,True
112,6,8,0.3758043318986893,True
113,1,0,,True
114,7,9,0.3091733618861153,True
115,8,12,0.31038845277258326,True
116,4,5,0.5973307366172472,True
117,11,32,0.4323140705173666,True
118,11,22,0.29554404535076834,True
119,17,74,0.40895349170793505,True
120,5,5,0.3575423866510391,True
121,8,13,0.3440453404826777,True
122,4,4,0.5089957416057587,True
123,3,2,0.47350406150023144,True
124,4,3,0.35845842212438583,True
125,14,48,0.38372363723241365,True
126,41,312,0.2826406031301836,True
127,19,88,0.3890495906796372,True
128,126,2670,0.24690066933631896,True
129,1,0,,True
130,24,147,0.39703595038989314,True
131,4,4,0.46374383568763733,True
132,9,18,0.3687361710601383,True
133,18,80,0.3920135010106891,True
134,8,17,0.4314323200711182,True
135,2,1,0.7460262328386307,True
136,5,5,0.370138218998909,True
137,17,75,0.40776715394766894,True
138,6,9,0.4481790651877721,True
139,27,153,0.32996212947912024,True
140,30,180,0.302941387994536,True
141,16,68,0.4205095708370209,True
142,7,17,0.6166368091390246,True
143,10,21,0.3409374429119958,True
144,39,359,0.3615523210541922,True
145,4,3,0.3586954673131307,True
146,8,11,0.2840137167700699,True
147,9,28,0.5770046197705798,True
148,18,68,0.33505596561369555,True
149,111,2098,0.2506205879694902,True
150,3,2,0.4625792056322098,True
151,1,0,,True
152,5,5,0.3737470626831055,True
153,42,377,0.3231202325027579,True
154,7,9,0.3114121421462014,True
155,10,18,0.2925279054376814,True
156,4,3,0.3810082748532295,True
157,4,4,0.48199352622032166,True
158,5,4,0.2814701050519943,True
159,5,4,0.28511367440223695,True
160,7,15,0.524425996201379,True
161,13,35,0.3345001219556882,True
162,6,11,0.5481382807095846,True
163,10,28,0.46183202531602646,True
164,1,0,,True
165,4,5,0.6321645304560661,True
166,6,11,0.5498975396156311,True
167,8,12,0.3094105912106378,True
168,11,33,0.4392904921011491,True
169,27,186,0.3916529701051549,True
170,13,32,0.3043266639877588,True
171,4,4,0.466189702351888,True
172,14,51,0.4141603554343129,True
173,3,2,0.48789218564828235,True
174,34,328,0.4373433899380094,True
175,3,3,0.8050200790166855,True
176,7,11,0.3889890973057066,True
177,11,29,0.4003485137766058,True
178,14,38,0.3104255402481163,True
179,25,157,0.3837822764615218,True
180,16,46,0.2785482419033845,True
181,8,17,0.4469802448792117,True
182,4,6,0.7689652442932129,True
183,7,11,0.38643334805965424,True
184,5,5,0.35715989768505096,True
185,10,35,0.5605329149299197,True
186,46,424,0.30054920089705556,True
187,12,31,0.34850793557636667,True
188,2,1,0.6949389576911926,True
189,4,4,0.4841059595346451,True
190,4,3,0.36626679946978885,True
191,20,81,0.31093824262681763,True
192,49,413,0.2609773478058933,True
193,13,35,0.33172483073595244,True
194,14,42,0.3390157740194719,True
195,10,20,0.3212665193610721,True
196,11,27,0.3695951085199009,True
197,5,4,0.289462012052536,True
198,27,191,0.4067557431184329,True
199,31,203,0.3194399852586049,True
200,68,1066,0.34766848686235424,True
201,4,4,0.4822043254971504,True
202,8,17,0.454277364803212,True
203,30,269,0.45850583222405666,True
204,13,35,0.33132770027105624,True
205,40,385,0.3637991387492571,True
206,3,3,0.8424154222011566,True
207,7,8,0.2694281595093863,True
208,7,14,0.5004827820119404,True
209,17,65,0.3457230497151613,True
210,16,42,0.2582187068959077,True
211,16,55,0.33833888756732144,True
212,3,2,0.483689288298289,True
213,14,36,0.29280112782022455,True
214,11,27,0.3539433690634641,True
215,11,28,0.36384228007359937,True
216,1,0,,True
217,62,922,0.3612825126559062,True
218,14,47,0.377620925287624,True
219,8,14,0.3705629807497774,True
220,11,37,0.50224321836775,True
221,6,6,0.29402706523736316,True
222,23,89,0.25992265408453735,True
223,4,3,0.37337379654248554,True
224,3,2,0.5186534027258555,True
225,20,90,0.3495927347164405,True
226,13,33,0.3202455976070502,True
227,4,3,0.3462241267164548,True
228,4,4,0.5445107743144035,True
229,4,3,0.3492433528105418,True
230,43,458,0.3745401582514593,True
231,1,0,,True
232,16,52,0.3200898760308822,True
233,28,218,0.4314006328109711,True
234,17,70,0.3763385971679407,True
235,1,0,,True
236,9,16,0.3233964977165063,True
237,19,98,0.43179471860503593,True
238,20,106,0.41067379775800206,True
239,1,0,,True
240,5,5,0.36270917057991026,True
241,4,3,0.35799674938122433,True
242,47,474,0.32674942345502306,True
243,10,32,0.5286413908004761,True
244,56,772,0.36922824583076813,True
245,43,434,0.36215613562931387,True
246,10,22,0.3623740633328756,True
247,9,15,0.30619841317335766,True
248,19,83,0.3581563472224955,True
249,8,15,0.38424354259456905,True
250,16,67,0.41717672732969124,True
251,14,41,0.321957073368869,True
252,1,0,,True
253,8,18,0.4713820878948484,True
254,17,65,0.35134114116868553,True
255,1,0,,True
256,1,0,,True
257,30,180,0.30667771155806794,True
258,8,16,0.42808108404278755,True
259,26,146,0.340885848907324,True
260,15,39,0.2720541841927029,True
261,20,76,0.2936374371773318,True
262,8,15,0.3988561380122389,True
263,8,16,0.43015131992953165,True
264,8,13,0.34023857968194143,True
265,27,115,0.24240364040914084,True
266,5,4,0.2800720676779747,True
267,37,334,0.3689580976112827,True
268,2,1,0.6889403313398361,True
269,2,1,0.7382293194532394,True
270,19,93,0.40662353098043924,True
271,4,4,0.49629950275023776,True
272,9,18,0.37137331689397496,True
273,10,26,0.4297061522801717,True
274,2,1,0.7774366736412048,True
275,7,11,0.37956435552665163,True
276,25,150,0.3688418668011824,True
277,10,23,0.3745498150587082,True
278,4,4,0.4947279666860898,True
279,12,39,0.43490011380477384,True
280,11,27,0.361388345469128,True
281,6,8,0.39375874896844226,True
282,2,1,0.7043308913707733,True
283,14,41,0.32451224638210546,True
284,14,58,0.48230582082664575,True
285,28,161,0.31297147147869936,True
286,16,64,0.3903010873744885,True
287,15,63,0.44353926494008017,True
288,8,15,0.3868602732462542,True
289,40,430,0.41249913582817105,True
290,4,5,0.6199821432431539,True
291,5,6,0.4255187898874283,True
292,9,20,0.42690301438172656,True
293,19,80,0.34562962245174317,True
294,25,132,0.3284210914870103,True
295,3,2,0.4624160925547282,True
296,11,27,0.37227553047917106,True
297,5,8,0.622037424147129,True
298,13,42,0.3900671979555717,True
299,1,0,,True
300,7,12,0.4096760707242148,True
301,8,13,0.34153890343649046,True
302,8,17,0.4429180143134935,True
303,4,3,0.3464252824584643,True
304,62,712,0.2737520146880561,True
305,3,3,0.7276265323162079,True
306,8,14,0.36594288796186447,True
307,27,159,0.33572091102769913,True
308,8,16,0.4335174209305218,True
309,26,108,0.24589544021166287,True
310,17,77,0.421517503393047,True
311,13,47,0.44660323839157057,True
312,65,1055,0.3760169996521794,True
313,5,5,0.36106746196746825,True
314,4,3,0.35200096666812897,True
315,8,17,0.44497279237423626,True
316,2,1,0.6905604600906372,True
317,18,66,0.3179122020606122,True
318,6,8,0.38837457199891406,True
319,5,4,0.2866881310939789,True
320,12,49,0.5547227026386694,True
321,16,58,0.3520008408774932,True
322,1,0,,True
323,4,4,0.5084805364410082,True
324,7,11,0.38410654947871253,True
325,2,1,0.7284070700407028,True
326,7,9,0.3111597406012671,True
327,9,15,0.30552200848857564,True
328,12,33,0.37036840414459055,True
329,1,0,,True
330,44,389,0.30084927017794605,True
331,13,40,0.3791552608211835,True
332,6,8,0.39552664359410605,True
333,18,65,0.3167100215659422,True
334,7,14,0.48257048428058624,True
335,6,7,0.3386458863814672,True
336,27,146,0.3055832006058462,True
337,1,0,,True
338,11,25,0.3350664480166002,True
339,9,16,0.3165305169920127,True
340,10,26,0.41574969589710237,True
341,26,166,0.3796274706492057,True
342,22,107,0.3394412457684934,True
343,1,0,,True
344,21,96,0.3329117577700388,True
345,4,4,0.4897491658727328,True
346,14,38,0.3060860664962412,True
347,7,10,0.3481595509109043,True
348,5,7,0.5120449617505074,True
349,11,34,0.4598470747470856,True
350,14,52,0.4240593623656493,True
351,20,67,0.2595080153722512,True
352,6,7,0.3378736972808838,True
353,4,4,0.4979984760284424,True
354,19,89,0.39211719470065937,True
355,2,1,0.6972682625055313,True
356,4,3,0.3588548277815183,True
357,9,21,0.43666844276918304,True
358,23,126,0.3698501674671889,True
359,3,2,0.4641849199930827,True
360,15,46,0.3266860463789531,True
361,14,33,0.2698571616476709,True
362,15,56,0.3947737594445547,True
363,11,24,0.322333406589248,True
364,3,3,0.7435648888349533,True
365,1,0,,True
366,26,126,0.2847540462017059,True
367,11,37,0.5004642031409524,True
368,6,9,0.45374390482902527,True
369,3,2,0.48551997045675915,True
370,3,2,0.47227194408575696,True
371,13,33,0.3135065965545483,True
372,38,333,0.3477448015387672,True
373,6,9,0.42825404306252796,True
374,16,56,0.34424054250121117,True
375,18,79,0.37909424558184507,True
376,1,0,,True
377,8,17,0.44762021249958445,True
378,4,3,0.35858143617709476,True
379,3,2,0.4838404407103856,True
380,17,91,0.49631563902777787,True
381,4,4,0.4892605369289716,True
382,3,2,0.4705820282300313,True
383,27,156,0.3287784087012636,True
384,13,45,0.42298801529866,True
385,15,57,0.4087861818926675,True
386,7,10,0.34284440818287076,True
387,28,174,0.3389904556608705,True
388,30,204,0.3434958899158171,True
389,3,2,0.4878145058949788,True
390,9,16,0.34091901448037887,True
391,6,7,0.34065357645352684,True
392,6,7,0.342225456237793,True
393,2,1,0.7041026502847672,True
394,17,53,0.29361632893628936,True
395,9,27,0.5572289692031013,True
396,8,14,0.36333291232585907,True
397,10,22,0.36404227945539686,True
398,6,8,0.39286736845970155,True
399,5,6,0.44671364575624467,True
400,15,45,0.31617619054658075,True
401,48,590,0.3850022253336002,True
402,10,22,0.36344806022114223,True
403,6,11,0.5743384550015131,True
404,5,6,0.4352375462651253,True
405,1,0,,True
406,4,4,0.4642281507452329,True
407,13,40,0.38332814761461353,True
408,3,2,0.4931016266345978,True
409,22,115,0.3720977438605709,True
410,9,18,0.37363577261567116,True
411,20,83,0.3195566913799236,True
412,36,269,0.31472839471839725,True
413,1,0,,True
414,20,76,0.2923078464050042,True
415,15,51,0.3585832736321858,True
416,3,2,0.46984859307607013,True
417,4,4,0.48139501363039017,True
418,8,16,0.4342175003673349,True
419,7,8,0.26787841745785307,True
420,4,5,0.6162655527393023,True
421,12,43,0.5021640091682925,True
422,1,0,,True
423,13,49,0.4643393453115072,True
424,1,0,,True
425,30,187,0.31507520809255796,True
426,8,17,0.4495762267283031,True
427,1,0,,True
428,1,0,,True
429,19,96,0.4206114971672582,True
430,41,339,0.3053558870604852,True
431,10,37,0.6170037435160742,True
432,8,18,0.4993704839476517,True
433,10,21,0.3456875506374571,True
434,1,0,,True
435,21,94,0.32842493773925874,True
436,4,4,0.48756419122219086,True
437,21,110,0.38744809180498124,True
438,11,28,0.37976501177657734,True
439,12,39,0.45172554299686896,True
440,14,39,0.31678272914755473,True
441,7,13,0.46302822090330575,True
442,3,2,0.4867163151502609,True
443,17,67,0.3598808916833471,True
444,6,8,0.3976600021123886,True
445,20,99,0.3850501084013989,True
446,11,30,0.39881206398660485,True
447,7,10,0.3464238515922001,True
448,8,14,0.3623421298606055,True
449,12,41,0.46085201745683496,True
450,31,173,0.27075570222511086,True
451,26,145,0.3331584925376452,True
452,5,6,0.4571618840098381,True
453,22,86,0.27594453128643365,True
454,1,0,,True
455,4,3,0.357212762037913,True
456,25,106,0.25931826889514925,True
457,13,31,0.2957501982649167,True
458,3,3,0.7047487497329712,True
459,8,13,0.3312537499836513,True
460,4,5,0.595573770503203,True
461,4,3,0.3913381372888883,True
462,9,19,0.37998173923956025,True
463,2,1,0.6983386427164078,True
464,9,20,0.4097113170557552,True
465,2,1,0.8232438266277313,True
466,2,1,0.6862237602472305,True
467,17,62,0.3298398427226964,True
468,7,15,0.5207135386410213,True
469,10,22,0.3565729949209425,True
470,22,99,0.3160001858101263,True
471,4,4,0.47025733441114426,True
472,18,68,0.321006203398985,True
473,1,0,,True
474,7,15,0.533286648846808,True
475,4,5,0.6092420940597852,True
476,13,44,0.41619443664183986,True
477,12,51,0.5925906713713299,True
478,40,319,0.3018565829556722,True
479,5,7,0.5141912758350372,True
480,2,1,0.7039888650178909,True
481,39,307,0.308008394139981,True
482,7,14,0.48150748794987086,True
483,9,22,0.4471709980732865,True
484,2,1,0.7089842706918716,True
485,1,0,,True
486,11,30,0.40895466967062516,True
487,20,92,0.3574328435094733,True
488,6,7,0.3527372529109319,True
489,13,45,0.4433678096303573,True
490,7,9,0.31973983631247566,True
491,5,4,0.2904897168278694,True
492,17,62,0.3393394420032992,True
493,5,4,0.27939368784427643,True
494,2,1,0.7510038018226624,True
495,4,6,0.7533369486530622,True
496,14,49,0.3982696742801876,True
497,18,80,0.38818259858617593,True
498,11,34,0.4686201875860041,True
499,9,16,0.3268146771523688,True
500,7,13,0.45912225402536844,True
501,3,2,0.47045134504636127,True
502,13,43,0.4017170270284017,True
503,2,1,0.6895646750926971,True
504,13,37,0.35078800717989606,True
505,9,18,0.3666222368677457,True
506,9,18,0.37219903618097305,True
507,9,25,0.5127966817882326,True
508,10,25,0.4153657505909602,True
509,7,14,0.49191205274491084,True
510,4,5,0.6171804542342821,True
511,14,44,0.3627537642861461,True
512,7,12,0.4186258940469651,True
513,3,2,0.4639209061861038,True
514,19,92,0.39515484817195357,True
515,8,13,0.33472232094832827,True
516,20,95,0.3714297880467616,True
517,14,41,0.33490273372812585,True
518,7,9,0.3151015518676667,True
519,6,9,0.4533510833978653,True
520,4,3,0.34609294434388477,True
521,12,30,0.3312985644196019,True
522,8,14,0.36632602182882174,True
523,3,2,0.46905950208504993,True
524,11,34,0.44786819978193804,True
525,26,156,0.34702307540636795,True
526,7,7,0.2545228905621029,True
527,7,11,0.3879860199633099,True
528,7,10,0.3507319483019057,True
529,8,13,0.35484135310564724,True
530,5,4,0.28796805143356324,True
531,12,31,0.35346218334002927,True
532,12,43,0.48828618770295923,True
533,7,11,0.3797414054473241,True
534,3,2,0.46497078239917755,True
535,12,34,0.3781881829102834,True
536,11,30,0.4052737761627544,True
537,10,27,0.4465387718545066,True
538,4,4,0.5003286972641945,True
539,13,29,0.27359524541176283,True
540,38,310,0.3284551751181208,True
541,7,9,0.31508550615537734,True
542,12,43,0.4840122348431385,True
543,21,98,0.36581108570098875,True
544,5,5,0.3595867559313774,True
545,6,10,0.48029679159323374,True
546,5,4,0.2946784541010857,True
547,8,13,0.3490501067468098,True
548,1,0,,True
549,18,60,0.2842569438850178,True
550,2,1,0.7061208933591843,True
551,9,21,0.43735487427976394,True
552,7,10,0.34817129089718774,True
553,1,0,,True
554,5,6,0.4373323440551758,True
555,3,2,0.46677088737487793,True
556,3,2,0.46093933284282684,True
557,16,58,0.3534639957050482,True
558,9,19,0.38370246978269684,True
559,22,106,0.33977447288893003,True
560,3,3,0.7699356426795324,True
561,2,1,0.8461519181728363,True
562,3,2,0.4756220728158951,True
563,6,8,0.40680713057518003,True
564,12,29,0.3213717792973374,True
565,9,20,0.40913791706164676,True
566,24,96,0.2566029933159766,True
567,7,11,0.38195440031233285,True
568,1,0,,True
569,3,3,0.7520920038223267,True
570,5,5,0.3590443149209023,True
571,19,78,0.32737382427293654,True
572,10,21,0.34066154890590244,True
573,6,9,0.44257008135318754,True
574,1,0,,True
575,15,46,0.32129756510257723,True
576,4,3,0.3564672991633415,True
577,1,0,,True
578,4,5,0.6360860417286555,True
579,15,76,0.5533574253320694,True
580,1,0,,True
581,4,4,0.5116843283176422,True
582,2,1,0.6899516433477402,True
583,1,0,,True
584,2,1,0.6874919086694717,True
585,9,25,0.5280690180758635,True
586,15,48,0.3343534561849776,True
587,2,1,0.687612310051918,True
588,4,4,0.4872746989130974,True
589,8,12,0.31196391050304684,True
590,13,30,0.2841274096415593,True
591,30,198,0.3400723466242867,True
592,8,13,0.32874923039759907,True
593,10,22,0.3617740203936895,True
