token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,14
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,19
一向,20
一味,21
一块儿,10
一塌糊涂,22
一声不吭,15
一大早,23
一天到晚,24
一头,25
一如既往,20
一定,26
一家人,27
一帆风顺,28
一带,29
一干二净,22
一年到头,24
一应俱全,30
一度,13
一律,2
一心,31
一心一意,31
一成不变,32
一手,33
一技之长,34
一把手,35
一揽子,36
一方面,37
一旁,38
一无所有,7
一无所知,7
一旦,39
一早,23
一时,14
一晃,3
一样,40
一概,2
一概而论,41
一模一样,40
一次性,42
一毛不拔,43
一流,44
一点儿,10
一生,45
一番,46
一目了然,47
一直,20
一眼,48
一瞬间,14
一筹莫展,7
一系列,8
一线,49
一经,50
一致,51
一般,52
一般来说,37
一行,53
一言一行,6
一言不发,15
一贯,20
一起,19
一路,29
一路上,54
一路平安,28
一路顺风,28
一身,55
一辈子,56
一边,38
一连,5
一连串,8
一道,19
一部分,52
一锅粥,22
一长一短,57
一阵,58
一面,59
一鼓作气,5
一齐,3
丁,60
七,1
七嘴八舌,61
万,62
万一,39
万万,62
万分,63
万古长青,64
万无一失,65
万能,66
丈夫,27
三,1
三明治,67
三番五次,13
三维,68
三角,69
上,38
上下,70
上个月,71
上任,72
上升,73
上午,23
上去,74
上台,75
上司,27
上周,71
上场,76
上头,38
上学,77
上岗,78
上市,79
上帝,80
上当,81
上报,82
上方,83
上旬,71
上映,84
上期,85
上来,74
上楼,86
上次,87
上流,88
上涨,73
上游,89
上演,90
上火,67
上班,23
上班族,91
上瘾,92
上空,93
上级,94
上网,95
上衣,55
上诉,96
上课,77
上调,73
上车,97
上边,38
上述,98
上门,99
上限,100
上面,38
下,101
下一代,102
下个月,71
下乡,99
下令,103
下决心,31
下功夫,104
下午,23
下去,74
下台,72
下场,105
下坠,106
下属,107
下山,108
下岗,78
下意识,3
下手,109
下旬,71
下期,85
下来,74
下棋,110
下楼,86
下次,85
下海,99
下游,89
下班,23
下级,94
下落,111
下课,23
下调,73
下跌,73
下车,97
下载,112
下边,38
下降,73
下雨,113
下雪,113
下面,38
不,114
不一会儿,3
不一定,115
不为人知,116
不久,117
不了了之,118
不予,119
不亚于,120
不亦乐乎,121
不仅,115
不仅仅,115
不以为然,15
不但,115
不便,122
不值,123
不假思索,3
不停,24
不像话,10
不光,115
不免,124
不再,114
不准,114
不利,125
不利于,126
不可思议,127
不可避免,124
不同,40
不同寻常,127
不在乎,128
不堪,129
不够,63
不大,63
不好意思,15
不如,120
不如说,115
不妨,130
不安,15
不定,131
