token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,14
一卡通,16
一口气,5
一句话,17
一同,2
一向,18
一味,19
一块儿,2
一塌糊涂,20
一声不吭,3
一大早,21
一天到晚,22
一头,23
一如既往,18
一定,24
一家人,25
一帆风顺,26
一带,26
一干二净,20
一年到头,22
一应俱全,27
一度,13
一律,14
一心,28
一心一意,28
一成不变,29
一手,30
一技之长,31
一把手,32
一揽子,33
一方面,34
一旁,35
一无所有,7
一无所知,7
一旦,36
一早,21
一时,37
一晃,38
一样,39
一概,14
一概而论,40
一模一样,41
一次性,42
一毛不拔,43
一流,44
一点儿,45
一生,46
一番,47
一目了然,48
一直,36
一眼,49
一瞬间,3
一筹莫展,50
一系列,8
一线,51
一经,52
一致,53
一般,54
一般来说,34
一行,55
一言一行,6
一言不发,3
一贯,18
一起,2
一路,26
一路上,56
一路平安,57
一路顺风,26
一身,58
一辈子,46
一边,35
一连,59
一连串,8
一道,60
一部分,14
一锅粥,61
一长一短,62
一阵,63
一面,64
一鼓作气,5
一齐,2
丁,65
七,1
七嘴八舌,66
万,1
万一,67
万万,68
万分,69
万古长青,70
万无一失,71
万能,72
丈夫,25
三,1
三明治,73
三番五次,13
三维,74
三角,75
上,35
上下,76
上个月,77
上任,78
上升,79
上午,21
上去,80
上台,78
上司,81
上周,77
上场,82
上头,35
上学,83
上岗,84
上市,85
上帝,86
上当,87
上报,88
上方,89
上旬,77
上映,90
上期,91
上来,80
上楼,80
上次,77
上流,92
上涨,79
上游,93
上演,94
上火,95
上班,21
上班族,96
上瘾,31
上空,97
上级,81
上网,98
上衣,99
上诉,100
上课,101
上调,102
上车,103
上边,35
上述,104
上门,105
上限,106
上面,35
下,107
下一代,9
下个月,77
下乡,108
下令,109
下决心,110
下功夫,111
下午,21
下去,80
下台,78
下场,82
下坠,112
下属,113
下山,80
下岗,114
下意识,3
下手,115
下旬,77
下期,91
下来,80
下棋,116
下楼,21
下次,77
下海,117
下游,93
下班,21
下级,81
下落,112
下课,21
下调,102
下跌,79
下车,103
下载,118
下边,35
下降,79
下雨,119
下雪,119
下面,35
不,120
不一会儿,121
不一定,24
不为人知,122
不久,121
不了了之,123
不予,124
不亚于,125
不亦乐乎,126
不仅,36
不仅仅,36
不以为然,127
不但,36
不便,128
不值,129
不假思索,3
不停,22
不像话,130
不光,36
不免,3
不再,131
不准,131
不利,132
不利于,132
不可思议,133
不可避免,24
不同,41
不同寻常,41
不在乎,134
不堪,135
不够,120
不大,136
不好意思,127
不如,125
不如说,36
不妨,137
不安,127
不定,138
