token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,3
一动不动,15
一半,16
一卡通,17
一口气,5
一句话,18
一同,2
一向,19
一味,20
一块儿,2
一塌糊涂,21
一声不吭,15
一大早,22
一天到晚,23
一头,24
一如既往,25
一定,26
一家人,27
一帆风顺,28
一带,28
一干二净,21
一年到头,23
一应俱全,29
一度,13
一律,14
一心,30
一心一意,31
一成不变,32
一手,33
一技之长,34
一把手,35
一揽子,36
一方面,37
一旁,38
一无所有,7
一无所知,7
一旦,39
一早,22
一时,40
一晃,41
一样,42
一概,14
一概而论,43
一模一样,44
一次性,45
一毛不拔,46
一流,47
一点儿,48
一生,49
一番,50
一目了然,51
一直,19
一眼,52
一瞬间,3
一筹莫展,53
一系列,54
一线,55
一经,56
一致,57
一般,23
一般来说,58
一行,59
一言一行,6
一言不发,15
一贯,19
一起,2
一路,28
一路上,60
一路平安,61
一路顺风,28
一身,62
一辈子,49
一边,38
一连,63
一连串,54
一道,64
一部分,8
一锅粥,65
一长一短,66
一阵,67
一面,37
一鼓作气,5
一齐,2
丁,68
七,1
七嘴八舌,15
万,69
万一,39
万万,70
万分,71
万古长青,72
万无一失,73
万能,74
丈夫,75
三,1
三明治,76
三番五次,13
三维,77
三角,78
上,79
上下,80
上个月,81
上任,82
上升,83
上午,22
上去,84
上台,85
上司,86
上周,81
上场,87
上头,38
上学,88
上岗,89
上市,90
上帝,91
上当,92
上报,93
上方,94
上旬,81
上映,95
上期,96
上来,84
上楼,84
上次,81
上流,97
上涨,83
上游,98
上演,99
上火,100
上班,22
上班族,101
上瘾,102
上空,103
上级,86
上网,104
上衣,105
上诉,106
上课,107
上调,108
上车,109
上边,38
上述,110
上门,111
上限,112
上面,38
下,113
下一代,9
下个月,81
下乡,114
下令,115
下决心,116
下功夫,117
下午,22
下去,84
下台,82
下场,87
下坠,118
下属,119
下山,120
下岗,121
下意识,3
下手,122
下旬,81
下期,96
下来,84
下棋,123
下楼,22
下次,124
下海,125
下游,98
下班,22
下级,86
下落,118
下课,126
下调,108
下跌,83
下车,109
下载,127
下边,38
下降,83
下雨,128
下雪,128
下面,38
不,129
不一会儿,130
不一定,26
不为人知,131
不久,130
不了了之,132
不予,133
不亚于,134
不亦乐乎,135
不仅,136
不仅仅,136
不以为然,137
不但,136
不便,135
不值,138
不假思索,139
不停,140
不像话,21
不光,136
不免,141
不再,142
不准,142
不利,143
不利于,143
不可思议,144
不可避免,141
不同,44
不同寻常,44
不在乎,145
不堪,146
不够,147
不大,148
不好意思,149
不如,150
不如说,136
不妨,150
不安,151
不定,152
