token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,3
一体,10
一共,11
一再,5
一切,2
一刹那,12
一动不动,13
一半,8
一卡通,14
一口气,15
一句话,16
一同,17
一向,18
一味,19
一块儿,20
一塌糊涂,21
一声不吭,13
一大早,22
一天到晚,18
一头,23
一如既往,18
一定,24
一家人,25
一帆风顺,26
一带,27
一干二净,28
一年到头,18
一应俱全,29
一度,5
一律,30
一心,31
一心一意,32
一成不变,33
一手,34
一技之长,35
一把手,36
一揽子,37
一方面,38
一旁,39
一无所有,7
一无所知,7
一旦,38
一早,22
一时,40
一晃,12
一样,41
一概,2
一概而论,42
一模一样,43
一次性,44
一毛不拔,45
一流,46
一点儿,47
一生,48
一番,49
一目了然,50
一直,18
一眼,51
一瞬间,12
一筹莫展,52
一系列,37
一线,53
一经,54
一致,55
一般,8
一般来说,38
一行,56
一言一行,6
一言不发,13
一贯,18
一起,20
一路,26
一路上,57
一路平安,58
一路顺风,26
一身,34
一辈子,48
一边,39
一连,5
一连串,37
一道,59
一部分,8
一锅粥,60
一长一短,61
一阵,62
一面,63
一鼓作气,64
一齐,3
丁,65
七,66
七嘴八舌,13
万,67
万一,4
万万,68
万分,69
万古长青,70
万无一失,71
万能,72
丈夫,25
三,66
三明治,73
三番五次,5
三维,74
三角,75
上,39
上下,76
上个月,77
上任,78
上升,79
上午,22
上去,80
上台,78
上司,81
上周,77
上场,82
上头,39
上学,83
上岗,78
上市,84
上帝,85
上当,86
上报,87
上方,39
上旬,77
上映,88
上期,89
上来,80
上楼,80
上次,77
上流,90
上涨,79
上游,91
上演,92
上火,93
上班,94
上班族,95
上瘾,96
上空,97
上级,81
上网,98
上衣,99
上诉,100
上课,83
上调,79
上车,80
上边,39
上述,101
上门,102
上限,103
上面,39
下,104
下一代,9
下个月,105
下乡,106
下令,30
下决心,107
下功夫,108
下午,22
下去,80
下台,78
下场,109
下坠,110
下属,36
下山,80
下岗,111
下意识,3
下手,112
下旬,77
下期,89
下来,80
下棋,113
下楼,80
下次,105
下海,114
下游,91
下班,22
下级,81
下落,115
下课,94
下调,79
下跌,79
下车,80
下载,116
下边,39
下降,79
下雨,117
下雪,117
下面,39
不,21
不一会儿,3
不一定,38
不为人知,118
不久,119
不了了之,50
不予,54
不亚于,41
不亦乐乎,120
不仅,38
不仅仅,38
不以为然,121
不但,38
不便,122
不值,123
不假思索,3
不停,76
不像话,21
不光,38
不免,124
不再,18
不准,30
不利,125
不利于,125
不可思议,126
不可避免,124
不同,43
不同寻常,127
不在乎,123
不堪,128
不够,21
不大,47
不好意思,121
不如,41
不如说,38
不妨,24
不安,121
不定,129
