community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,1,0,,True
2,9,20,0.41217026859521866,True
3,47,404,0.27704216042235424,True
4,11,32,0.44257682155479083,True
5,5,4,0.29620593786239624,True
6,11,30,0.4074634077874097,True
7,6,9,0.43227218886216484,True
8,14,46,0.38048300065182067,True
9,5,5,0.37261698544025423,True
10,12,30,0.34468540707320877,True
11,3,2,0.46558671196301776,True
12,15,70,0.5090955033188774,True
13,20,82,0.32775189570690455,True
14,6,11,0.5656018008788427,True
15,12,33,0.3682582407738223,True
16,25,127,0.3209151162703832,True
17,29,167,0.3007689962539767,True
18,14,41,0.3300944249053578,True
19,4,4,0.5261116897066435,True
20,11,36,0.49276838383891364,True
21,8,15,0.3965901178973062,True
22,8,15,0.3864965071635587,True
23,34,215,0.2792760468156155,True
24,47,571,0.40054327871212797,True
25,11,28,0.3799185725775632,True
26,4,3,0.348722147444884,True
27,4,3,0.3506857405106227,True
28,115,3154,0.3611090594261862,True
29,7,9,0.317847986306463,True
30,28,172,0.34385970782823666,True
31,8,15,0.4009974072022097,True
32,4,3,0.3488562231262525,True
33,33,241,0.3372050958939574,True
34,3,2,0.4609559675057729,True
35,4,3,0.3614262243111928,True
36,15,46,0.3255662182966868,True
37,3,2,0.4913628200689952,True
38,1,0,,True
39,121,2388,0.2395978488910625,True
40,48,575,0.3799808746903923,True
41,17,71,0.389592920703923,True
42,5,4,0.30009773522615435,True
43,3,2,0.5277131497859955,True
44,19,84,0.368360237768519,True
45,5,5,0.35929236710071566,True
46,1,0,,True
47,1,0,,True
48,9,20,0.41618577970398796,True
49,11,31,0.42988155565478586,True
50,11,25,0.33598581687970597,True
51,2,1,0.7559592723846436,True
52,1,0,,True
53,20,81,0.30946282564025174,True
54,9,25,0.5166672128770087,True
55,16,59,0.3633073203265667,True
56,7,8,0.2794703131630307,True
57,3,2,0.4655348062515259,True
58,12,36,0.39905125218810455,True
59,57,805,0.3743143625613442,True
60,26,152,0.3443526458281737,True
61,11,33,0.4507589118047194,True
62,30,175,0.29730910086768797,True
63,5,5,0.36204833835363387,True
64,8,12,0.3116806905184473,True
65,9,16,0.3265690902868907,True
66,21,114,0.40063216508854005,True
67,5,5,0.3625114426016808,True
68,12,52,0.6296747306531126,True
69,22,91,0.28656364222625635,True
70,9,22,0.45134596071309513,True
71,2,1,0.696424275636673,True
72,1,0,,True
73,5,4,0.2960087567567825,True
74,1,0,,True
75,2,1,0.7438491880893707,True
76,157,4727,0.2830705754684016,True
77,4,5,0.6134646087884903,True
78,23,105,0.2977577787731947,True
79,1,0,,True
80,3,2,0.4755453368028005,True
81,27,173,0.37033416772330247,True
82,35,304,0.37987865592752185,True
83,36,247,0.29203922512039304,True
84,21,96,0.33887750201282046,True
85,19,92,0.3977070563195044,True
86,6,8,0.3992168406645457,True
87,7,14,0.49044939946560634,True
88,82,926,0.20409825896954759,True
89,4,4,0.4708271051446597,True
90,4,3,0.350777102013429,True
91,6,6,0.2879253874222438,True
92,4,4,0.5095264812310537,True
93,18,77,0.37077658034228034,True
94,5,4,0.3014819249510765,True
95,32,268,0.40238125526135965,True
96,3,3,0.765335887670517,True
97,23,108,0.3184207904597987,True
98,8,11,0.28441975372178213,True
99,5,6,0.451531907916069,True
100,22,69,0.21874539373498975,True
101,49,449,0.2788798938042858,True
102,7,13,0.44994587557656424,True
103,3,3,0.7920816938082377,True
104,20,80,0.31131915371668967,True
105,4,4,0.5002302899956703,True
106,3,2,0.4948742836713791,True
107,70,1316,0.4094193709377917,True
108,33,260,0.36753577637401497,True
109,44,403,0.3120911991022858,True
110,4,5,0.608026921749115,True
111,4,3,0.37415844202041626,True
112,8,12,0.3106422573328018,True
113,5,7,0.49080957323312757,True
114,5,5,0.3541242673993111,True
115,9,16,0.32426050636503434,True
116,11,32,0.4316639258102937,True
117,4,3,0.36745646595954895,True
118,12,30,0.33574084531177173,True
119,5,7,0.5147355496883392,True
120,3,2,0.47350406150023144,True
121,4,3,0.35845842212438583,True
122,7,11,0.3781434964566004,True
123,8,14,0.36124762679849354,True
124,15,70,0.5069561173518499,True
125,22,101,0.329016832884772,True
126,26,159,0.36421831539044014,True
127,7,10,0.3553880226044428,True
128,4,5,0.5813150182366371,True
129,15,66,0.4725293850614911,True
130,8,17,0.4312503694423607,True
131,50,519,0.31440559263132056,True
132,4,3,0.3533327306310336,True
133,4,3,0.3560469423731168,True
134,14,52,0.42585620087581677,True
135,12,44,0.5054117838541666,True
136,7,10,0.3543965532666161,True
137,29,168,0.31129736460635227,True
138,25,136,0.3306757595141729,True
139,9,25,0.5202255662944582,True
140,11,28,0.37099196802486073,True
141,39,364,0.36693900093617227,True
142,10,20,0.32373672856224905,True
143,5,6,0.4314164608716965,True
144,9,28,0.5770046197705798,True
145,29,156,0.2873165623968458,True
146,94,1597,0.2664516125035433,True
147,5,4,0.27958699613809584,True
148,1,0,,True
149,4,4,0.5047126412391663,True
150,44,414,0.3227260709911522,True
151,7,8,0.2810064866429284,True
152,10,25,0.4479860223001904,True
153,5,6,0.430415877699852,True
154,18,71,0.3413196595665676,True
155,21,94,0.3267844296637036,True
156,3,2,0.4737154394388199,True
157,14,44,0.35120777032532535,True
158,16,51,0.31597794654468697,True
159,17,85,0.4764060051563908,True
160,5,8,0.5976932898163796,True
161,6,13,0.6489726662635803,True
162,1,0,,True
163,7,9,0.3182170901979719,True
164,11,30,0.4050615194168958,True
165,7,9,0.31255210865111577,True
166,28,223,0.43659515805029997,True
167,4,3,0.36053090790907544,True
168,10,23,0.37614362703429327,True
169,2,1,0.7003446370363235,True
170,12,28,0.31568528260245465,True
171,3,2,0.48789218564828235,True
172,42,397,0.34129458539508084,True
173,34,211,0.28192782997022553,True
174,13,36,0.3462506973972687,True
175,26,146,0.32891715430296387,True
176,16,48,0.29256538264453413,True
177,7,12,0.43560515911806197,True
178,3,2,0.4790133535861969,True
179,17,75,0.4015076985473142,True
180,32,211,0.31433733666856445,True
181,6,10,0.48926344712575276,True
182,5,4,0.2833135262131691,True
183,3,3,0.7326651215553284,True
184,5,5,0.38819911777973176,True
185,17,66,0.35600333671797724,True
186,44,392,0.3084908134242949,True
187,16,47,0.28897409824033576,True
188,3,3,0.7273819446563721,True
189,10,25,0.40288456380367277,True
190,13,31,0.29979519221263057,True
191,5,4,0.2809054434299469,True
192,26,186,0.42817622647835657,True
193,16,56,0.34245829346279305,True
194,32,222,0.32733489386737347,True
195,69,1075,0.340811082964663,True
196,14,41,0.33565208315849304,True
197,5,7,0.5433665573596954,True
198,7,11,0.38573871552944183,True
199,15,51,0.35790258191880725,True
200,47,405,0.270589589645309,True
201,8,17,0.45445904561451506,True
202,32,265,0.3965196906018161,True
203,65,756,0.26730763158546045,True
204,3,3,0.8424154222011566,True
205,1,0,,True
206,17,63,0.33495530332712564,True
207,10,23,0.3797338045305676,True
208,7,15,0.5358492774622781,True
209,3,2,0.483689288298289,True
210,11,28,0.38067810372872785,True
211,12,30,0.32747383551164105,True
212,12,31,0.3413235168113853,True
213,17,51,0.2799323949524585,True
214,1,0,,True
215,62,922,0.3612825126559062,True
216,14,47,0.377620925287624,True
217,6,8,0.3954961697260539,True
218,15,51,0.36024170773369923,True
219,13,44,0.4146321545808743,True
220,7,9,0.317010528984524,True
221,15,48,0.3366641761291595,True
222,15,62,0.43822820030507587,True
223,17,65,0.3556437283096945,True
224,4,3,0.37847093989451724,True
225,3,2,0.5186534027258555,True
226,26,139,0.3136657226085663,True
227,3,2,0.46135225395361584,True
228,4,4,0.5445107743144035,True
229,5,5,0.3516570180654526,True
230,41,320,0.28879944780250877,True
231,4,3,0.3717135712504387,True
232,34,257,0.341521039817635,True
233,17,70,0.3763385971679407,True
234,1,0,,True
235,7,13,0.4554006826309931,True
236,17,73,0.40039660431006374,True
237,20,106,0.41067379775800206,True
238,1,0,,True
239,3,2,0.46440691749254864,True
240,3,2,0.47406450907389325,True
241,47,478,0.3294700069299569,True
242,16,61,0.3739378387729327,True
243,14,44,0.353357725746029,True
244,61,888,0.3568649549220429,True
245,39,394,0.4021719373189486,True
246,11,26,0.3500785925171592,True
247,6,10,0.48262962102890017,True
248,26,119,0.2708550512332183,True
249,21,85,0.2964874056833131,True
250,7,10,0.34898512845947627,True
251,1,0,,True
252,8,18,0.4713820878948484,True
253,1,0,,True
254,1,0,,True
255,28,168,0.33011413649434135,True
256,12,29,0.3276853579463381,True
257,21,121,0.4392779712166105,True
258,4,5,0.5957868297894796,True
259,65,735,0.2565315653856557,True
260,8,13,0.34792159870266914,True
261,10,23,0.3833006680011749,True
262,1,0,,True
263,23,103,0.30211237025826343,True
264,8,11,0.281254236719438,True
265,7,10,0.3476979292574383,True
266,37,334,0.3689580976112827,True
267,2,1,0.6889403313398361,True
268,2,1,0.7382293194532394,True
269,12,30,0.3391782496914719,True
270,3,2,0.4922263075908025,True
271,4,4,0.49629950275023776,True
272,7,15,0.5287740968522572,True
273,9,24,0.49666085922055775,True
274,6,10,0.4795778602361679,True
275,25,150,0.3688418668011824,True
276,11,25,0.33217748322270135,True
277,7,14,0.49681536640439716,True
278,13,41,0.3862471070427161,True
279,9,20,0.40996919862098163,True
280,7,12,0.40226379817440394,True
281,31,152,0.23890889203676613,True
282,2,1,0.6927598714828491,True
283,14,38,0.29918399174789806,True
284,12,45,0.5171790012356007,True
285,28,162,0.3144733912099606,True
286,36,296,0.3456059900541154,True
287,14,55,0.44909094323168747,True
288,14,41,0.3297903205339725,True
289,45,499,0.375962075982431,True
290,8,12,0.310240200055497,True
291,4,4,0.4698733538389206,True
292,9,20,0.42690301438172656,True
293,19,78,0.3373853536377176,True
294,24,125,0.3383315538150677,True
295,5,4,0.28410651385784147,True
296,11,28,0.3856936248865995,True
297,5,8,0.622037424147129,True
298,14,45,0.35754971435436833,True
299,1,0,,True
300,6,11,0.5268579343954722,True
301,7,11,0.3863930255174637,True
302,2,1,0.7792181074619293,True
303,4,3,0.349066898226738,True
304,8,11,0.2868463508784771,True
305,8,14,0.3688125711466585,True
306,27,159,0.3353946037866451,True
307,8,15,0.3963361366518906,True
308,6,10,0.5207073390483856,True
309,14,41,0.3354616016149521,True
310,15,54,0.38219762586411976,True
311,18,83,0.4030199178488426,True
312,9,19,0.38872237379352254,True
313,62,986,0.38688267094473683,True
314,4,3,0.359579178194205,True
315,8,14,0.365975168134485,True
316,5,4,0.2827842473983765,True
317,4,4,0.4766666367650032,True
318,5,4,0.2784514367580414,True
319,8,15,0.39118558381284985,True
320,7,11,0.3764941060826892,True
321,4,3,0.3625241244832675,True
322,17,65,0.356146922444596,True
323,18,69,0.3301175707111172,True
324,1,0,,True
325,4,4,0.5084805364410082,True
326,5,7,0.5111914530396462,True
327,2,1,0.7284070700407028,True
328,6,9,0.4476190388202667,True
329,7,11,0.3773474040485564,True
330,11,30,0.40623836598613045,True
331,1,0,,True
332,36,288,0.33520513867575025,True
333,23,94,0.2713572788144289,True
334,5,7,0.5231752976775169,True
335,18,65,0.3167100215659422,True
336,6,9,0.43942863345146177,True
337,1,0,,True
338,22,105,0.3340889997296519,True
339,1,0,,True
340,8,13,0.3343257020626749,True
341,10,17,0.27417042553424836,True
342,12,31,0.3396100237062483,True
343,27,171,0.3616277147562076,True
344,5,6,0.432969368994236,True
345,7,13,0.44930548894973027,True
346,2,1,0.701314389705658,True
347,4,4,0.4897491658727328,True
348,2,1,0.7437996417284012,True
349,16,66,0.4018601607531309,True
350,17,74,0.40143095417057767,True
351,13,28,0.26511317988236743,True
352,8,17,0.43553053960204124,True
353,5,7,0.5120449617505074,True
354,24,117,0.30915174498290254,True
355,16,53,0.3299967425564925,True
356,13,48,0.45286414619439685,True
357,38,264,0.274306312712124,True
358,4,3,0.3693404694398244,True
359,1,0,,True
360,3,2,0.47369546194871265,True
361,8,16,0.4107935849045004,True
362,16,43,0.2645716248701016,True
363,23,126,0.37006940601371496,True
364,3,2,0.4997363934914271,True
365,8,16,0.42627111290182385,True
366,46,391,0.27572842096360983,True
367,29,162,0.29499268322595823,True
368,4,4,0.4955200602610906,True
369,1,0,,True
370,5,5,0.369760075211525,True
371,15,44,0.31175182092757453,True
372,5,4,0.28598878532648087,True
373,10,22,0.3617926170428594,True
374,37,319,0.35243623983394634,True
375,7,11,0.3765692469619569,True
376,6,8,0.3974871138731639,True
377,17,71,0.38609898451934843,True
378,27,145,0.3017148566976232,True
379,4,4,0.4933377007643382,True
380,9,19,0.3899988701774014,True
381,4,5,0.6004354432225227,True
382,17,91,0.49631563902777787,True
383,12,45,0.5072475861419331,True
384,3,2,0.47394729653994244,True
385,26,145,0.3293258422154647,True
386,11,41,0.5469155436212366,True
387,14,53,0.44031118134875874,True
388,5,8,0.5705785825848579,True
389,4,5,0.6290431643525759,True
390,5,6,0.4391029953956604,True
391,32,218,0.32175133999196753,True
392,3,2,0.4878145058949788,True
393,15,70,0.5004047077326548,True
394,6,8,0.3918629825115204,True
395,7,8,0.27805073133536745,True
396,4,3,0.3483526334166527,True
397,9,15,0.3010880264143149,True
398,9,23,0.4769862811598513,True
399,8,14,0.3639468758233956,True
400,18,77,0.37143386890685637,True
401,6,8,0.39286736845970155,True
402,15,41,0.28927357693513234,True
403,10,22,0.35747071074114906,True
404,52,645,0.3578925074315539,True
405,11,33,0.4439657457850196,True
406,6,11,0.5743384550015131,True
407,5,6,0.4352375462651253,True
408,1,0,,True
409,12,38,0.4295074630415801,True
410,4,3,0.3754793504873912,True
411,20,107,0.41871852584575353,True
412,15,44,0.3071169389145715,True
413,16,53,0.322447844222188,True
414,14,48,0.3900224871032841,True
415,11,29,0.3854059419848702,True
416,5,6,0.4286379128694534,True
417,7,12,0.4362821238381522,True
418,6,7,0.32901579737663267,True
419,6,7,0.3481909344593684,True
420,12,43,0.5021640091682925,True
421,20,83,0.327521522970576,True
422,6,8,0.3814646621545156,True
423,34,215,0.28120472719112605,True
424,6,6,0.2836870014667511,True
425,1,0,,True
426,31,233,0.36913373473510946,True
427,12,47,0.5281593415773276,True
428,8,22,0.6028296090662479,True
429,5,5,0.36308843046426775,True
430,1,0,,True
431,25,119,0.2928279449045658,True
432,1,0,,True
433,26,146,0.3309914562335381,True
434,12,27,0.30488744468399975,True
435,14,38,0.30825192227468384,True
436,10,25,0.40989248520798155,True
437,9,24,0.492089844826195,True
438,10,25,0.4086361871825324,True
439,6,6,0.2914746105670929,True
440,4,3,0.35743822157382965,True
441,6,9,0.443274720509847,True
442,5,6,0.43335321694612505,True
443,10,28,0.4615015145805147,True
444,3,2,0.46708009640375775,True
445,4,5,0.6318885212143263,True
446,23,132,0.3870012142323694,True
447,8,14,0.3623421298606055,True
448,11,22,0.2978193404999646,True
449,30,184,0.3088235320373513,True
450,30,167,0.2853738058572528,True
451,6,7,0.3511817028125127,True
452,1,0,,True
453,15,52,0.36548020513284774,True
454,6,11,0.5502032687266668,True
455,5,7,0.5001597464084625,True
456,1,0,,True
457,8,13,0.3312537499836513,True
458,4,5,0.595573770503203,True
459,5,4,0.30694043934345244,True
460,2,1,0.6983386427164078,True
461,31,202,0.3226326371713351,True
462,11,24,0.32320319305766715,True
463,2,1,0.8232438266277313,True
464,16,46,0.282890260592103,True
465,6,12,0.5827867617209752,True
466,14,45,0.36692194706136055,True
467,9,20,0.4132009777757857,True
468,6,11,0.5383906026681264,True
469,22,83,0.2636580849106694,True
470,19,88,0.3788870104223664,True
471,17,53,0.2903326035422437,True
472,11,33,0.4450670578263023,True
473,2,1,0.7004182636737823,True
474,3,2,0.4727586656808853,True
475,15,54,0.3721529026826223,True
476,4,3,0.36221002290646237,True
477,1,0,,True
478,7,7,0.23822890434946334,True
479,6,13,0.6484090209007263,True
480,5,6,0.43637100905179976,True
481,17,63,0.3402677004170768,True
482,31,255,0.4081460964615627,True
483,51,517,0.3001334361118429,True
484,7,8,0.27903440594673157,True
485,6,9,0.4389262159665426,True
486,10,25,0.4058843344449997,True
487,3,2,0.4736451357603073,True
488,6,8,0.3958068976799647,True
489,3,2,0.48061299324035645,True
490,9,26,0.5455081351101398,True
491,33,229,0.3227059915379593,True
492,16,64,0.40455162289241947,True
493,13,48,0.4607639572559259,True
494,5,4,0.2904897168278694,True
495,6,10,0.4836761593818665,True
496,3,2,0.47583038608233136,True
497,2,1,0.7510038018226624,True
498,4,6,0.7533369486530622,True
499,14,51,0.41666750871873165,True
500,11,34,0.4686201875860041,True
501,8,14,0.36966451151030405,True
502,10,22,0.362172078092893,True
503,5,5,0.3501423358917236,True
504,16,52,0.31400175715486206,True
505,2,1,0.6895646750926971,True
506,14,38,0.3063245268313439,True
507,11,22,0.29645216275345193,True
508,10,23,0.38055834041701425,True
509,10,25,0.4153657505909602,True
510,6,12,0.595359985033671,True
511,4,5,0.6171804542342821,True
512,7,15,0.5482879685504096,True
513,7,11,0.38238693418956937,True
514,23,112,0.32568225246879895,True
515,6,8,0.3832288275162379,True
516,28,179,0.3522807573751798,True
517,11,31,0.41319697445089165,True
518,2,1,0.7030331492424011,True
519,6,8,0.38121042847633363,True
520,24,143,0.389476305278747,True
521,8,14,0.36632602182882174,True
522,3,2,0.46905950208504993,True
523,11,34,0.44786819978193804,True
524,6,7,0.3385276585817337,True
525,5,4,0.2998792290687561,True
526,8,16,0.42381950095295906,True
527,6,7,0.3474634259939194,True
528,10,23,0.3822358909580443,True
529,2,1,0.6989317834377289,True
530,19,70,0.30035680802593456,True
531,5,7,0.5335156723856926,True
532,8,13,0.34393894406301634,True
533,11,29,0.3990462723103437,True
534,12,43,0.48828618770295923,True
535,11,30,0.3997811106118289,True
536,6,7,0.32782597343126935,True
537,10,22,0.3585406210687425,True
538,22,141,0.4590663184851279,True
539,5,5,0.3522614806890488,True
540,5,4,0.28661360740661623,True
541,5,7,0.5007772833108902,True
542,12,43,0.48429956738695956,True
543,5,4,0.2850721970200539,True
544,1,0,,True
545,11,35,0.4624979693781246,True
546,2,1,0.7061208933591843,True
547,18,63,0.3064076450525546,True
548,4,3,0.36044028401374817,True
549,8,16,0.41495114990643095,True
550,5,4,0.2937079519033432,True
551,4,3,0.36807461827993393,True
552,4,3,0.3953305706381798,True
553,25,129,0.31474370901783305,True
554,7,13,0.4638746167932238,True
555,3,2,0.4756220728158951,True
556,15,53,0.3740107236873536,True
557,12,30,0.3352080305868929,True
558,8,16,0.4203608451145036,True
559,1,0,,True
560,18,66,0.3156582337189344,True
561,8,15,0.3914485621665205,True
562,2,1,0.6954138576984406,True
563,4,5,0.607189546028773,True
564,4,3,0.3475579172372818,True
565,18,71,0.3325090265157176,True
566,26,112,0.2537927989776318,True
567,4,5,0.5910282184680303,True
568,6,9,0.44257008135318754,True
569,1,0,,True
570,14,41,0.33217478600832134,True
571,3,2,0.4747455219427745,True
572,1,0,,True
573,16,47,0.2893768887966871,True
574,5,6,0.4544798105955124,True
575,1,0,,True
576,4,4,0.5116843283176422,True
577,4,3,0.36999492595593136,True
578,1,0,,True
579,5,5,0.3537156477570534,True
580,12,35,0.40248540495381213,True
581,7,11,0.38714244677906945,True
582,3,2,0.459359551469485,True
583,6,8,0.38782048523426055,True
584,3,3,0.7436235497395197,True
585,1,0,,True
586,4,4,0.4795299718777339,True
587,14,39,0.31428105244924737,True
588,11,22,0.29346524693749165,True
589,9,17,0.3389977713425954,True
590,27,148,0.31212474550107266,True
591,3,2,0.47086191177368164,True
592,9,19,0.3872001953423023,True
