token,community
〇,0
一,0
一一,0
一下子,0
一不小心,0
一举,0
一举一动,1
一事无成,1
一些,0
一代,2
一会儿,0
一体,3
一共,0
一再,0
一切,0
一刹那,0
一动不动,1
一半,0
一卡通,4
一口气,1
一句话,5
一同,3
一向,0
一味,0
一块儿,0
一塌糊涂,0
一声不吭,1
一大早,0
一天到晚,0
一头,6
一如既往,0
一定,0
一家人,2
一帆风顺,1
一带,7
一干二净,0
一年到头,0
一应俱全,0
一度,0
一律,0
一心,0
一心一意,0
一成不变,1
一手,6
一技之长,1
一把手,2
一揽子,3
一方面,0
一旁,7
一无所有,1
一无所知,1
一旦,0
一早,0
一时,0
一晃,0
一样,0
一概,0
一概而论,8
一模一样,3
一次性,4
一毛不拔,1
一流,1
一点儿,0
一生,2
一番,0
一目了然,1
一直,0
一眼,1
一瞬间,0
一筹莫展,1
一系列,0
一线,7
一经,0
一致,3
一般,0
一般来说,0
一行,2
一言一行,1
一言不发,1
一贯,0
一起,3
一路,7
一路上,7
一路平安,1
一路顺风,1
一身,9
一辈子,0
一边,7
一连,0
一连串,0
一道,3
一部分,0
一锅粥,9
一长一短,9
一阵,1
一面,7
一鼓作气,1
一齐,0
丁,9
七,0
七嘴八舌,1
万,0
万一,0
万万,0
万分,0
万古长青,1
万无一失,10
万能,11
丈夫,2
三,0
三明治,9
三番五次,0
三维,5
三角,6
上,7
上下,7
上个月,0
上任,2
上升,3
上午,0
上去,7
上台,2
上司,2
上周,0
上场,7
上头,7
上学,5
上岗,2
上市,4
上帝,2
上当,10
上报,8
上方,7
上旬,0
上映,5
上期,0
上来,7
上楼,7
上次,0
上流,2
上涨,3
上游,4
上演,8
上火,9
上班,0
上班族,2
上瘾,6
上空,7
上级,2
上网,5
上衣,9
上诉,10
上课,5
上调,3
上车,7
上边,7
上述,0
上门,7
上限,3
上面,7
下,7
下一代,2
下个月,0
下乡,7
下令,0
下决心,0
下功夫,1
下午,0
下去,7
下台,2
下场,1
下坠,6
下属,2
下山,7
下岗,2
下意识,0
下手,10
下旬,0
下期,0
下来,7
下棋,7
下楼,7
下次,0
下海,7
下游,4
下班,0
下级,2
下落,6
下课,5
下调,3
下跌,3
下车,7
下载,5
下边,7
下降,3
下雨,9
下雪,9
下面,7
不,0
不一会儿,0
不一定,0
不为人知,1
不久,0
不了了之,0
不予,10
不亚于,3
不亦乐乎,1
不仅,0
不仅仅,0
不以为然,1
不但,0
不便,4
不值,4
不假思索,0
不停,0
不像话,0
不光,0
不免,0
不再,0
不准,0
不利,1
不利于,0
不可思议,1
不可避免,0
不同,3
不同寻常,1
不在乎,1
不堪,1
不够,0
不大,0
不好意思,1
不如,3
不如说,0
不妨,0
不安,1
不定,1
不宜,0
不容,0
不对,0
不少,0
不屑,1
不已,1
不平,1
不幸,1
不得不,0
不得了,0
不得已,0
