token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,14
一动不动,10
一半,15
一卡通,16
一口气,5
一句话,17
一同,18
一向,19
一味,20
一块儿,18
一塌糊涂,21
一声不吭,10
一大早,22
一天到晚,23
一头,24
一如既往,19
一定,25
一家人,26
一帆风顺,27
一带,28
一干二净,21
一年到头,23
一应俱全,29
一度,13
一律,2
一心,30
一心一意,31
一成不变,32
一手,33
一技之长,34
一把手,35
一揽子,36
一方面,37
一旁,38
一无所有,7
一无所知,7
一旦,39
一早,22
一时,14
一晃,40
一样,41
一概,2
一概而论,42
一模一样,41
一次性,43
一毛不拔,44
一流,45
一点儿,46
一生,47
一番,48
一目了然,49
一直,19
一眼,10
一瞬间,14
一筹莫展,50
一系列,51
一线,52
一经,53
一致,54
一般,55
一般来说,56
一行,6
一言一行,6
一言不发,10
一贯,19
一起,18
一路,27
一路上,57
一路平安,58
一路顺风,27
一身,11
一辈子,59
一边,38
一连,60
一连串,51
一道,18
一部分,8
一锅粥,21
一长一短,61
一阵,62
一面,63
一鼓作气,5
一齐,64
丁,65
七,1
七嘴八舌,64
万,66
万一,67
万万,67
万分,67
万古长青,68
万无一失,69
万能,70
丈夫,26
三,1
三明治,71
三番五次,13
三维,72
三角,73
上,74
上下,75
上个月,76
上任,77
上升,78
上午,22
上去,79
上台,80
上司,81
上周,82
上场,80
上头,38
上学,83
上岗,84
上市,85
上帝,86
上当,87
上报,88
上方,89
上旬,76
上映,90
上期,91
上来,79
上楼,92
上次,93
上流,94
上涨,78
上游,95
上演,96
上火,97
上班,92
上班族,98
上瘾,99
上空,100
上级,81
上网,101
上衣,102
上诉,103
上课,92
上调,78
上车,104
上边,38
上述,105
上门,84
上限,106
上面,38
下,107
下一代,9
下个月,76
下乡,108
下令,109
下决心,110
下功夫,111
下午,22
下去,79
下台,77
下场,112
下坠,113
下属,81
下山,108
下岗,114
下意识,3
下手,115
下旬,76
下期,91
下来,79
下棋,92
下楼,92
下次,116
下海,108
下游,95
下班,92
下级,81
下落,117
下课,92
下调,78
下跌,78
下车,104
下载,118
下边,38
下降,78
下雨,119
下雪,119
下面,38
不,120
不一会儿,3
不一定,121
不为人知,122
不久,123
不了了之,124
不予,125
不亚于,126
不亦乐乎,127
不仅,128
不仅仅,129
不以为然,130
不但,128
不便,131
不值,132
不假思索,3
不停,133
不像话,46
不光,134
不免,135
不再,120
不准,136
不利,137
不利于,137
不可思议,138
不可避免,135
不同,41
不同寻常,41
不在乎,139
不堪,140
不够,141
不大,142
不好意思,46
不如,143
不如说,134
不妨,144
不安,130
不定,145
