token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,15
一动不动,16
一半,17
一卡通,18
一口气,19
一句话,20
一同,21
一向,22
一味,23
一块儿,21
一塌糊涂,24
一声不吭,16
一大早,25
一天到晚,26
一头,27
一如既往,28
一定,29
一家人,30
一帆风顺,31
一带,32
一干二净,33
一年到头,26
一应俱全,34
一度,35
一律,36
一心,37
一心一意,38
一成不变,39
一手,40
一技之长,41
一把手,42
一揽子,43
一方面,44
一旁,45
一无所有,7
一无所知,7
一旦,46
一早,25
一时,47
一晃,48
一样,49
一概,36
一概而论,50
一模一样,51
一次性,52
一毛不拔,53
一流,54
一点儿,55
一生,56
一番,57
一目了然,58
一直,59
一眼,60
一瞬间,15
一筹莫展,61
一系列,62
一线,63
一经,36
一致,64
一般,65
一般来说,66
一行,67
一言一行,6
一言不发,16
一贯,22
一起,21
一路,32
一路上,68
一路平安,31
一路顺风,31
一身,11
一辈子,56
一边,69
一连,70
一连串,62
一道,71
一部分,72
一锅粥,73
一长一短,74
一阵,75
一面,69
一鼓作气,76
一齐,21
丁,77
七,78
七嘴八舌,79
万,80
万一,4
万万,81
万分,81
万古长青,82
万无一失,83
万能,84
丈夫,85
三,78
三明治,86
三番五次,13
三维,87
三角,88
上,89
上下,90
上个月,91
上任,92
上升,93
上午,25
上去,94
上台,95
上司,96
上周,97
上场,98
上头,89
上学,99
上岗,100
上市,101
上帝,102
上当,103
上报,104
上方,105
上旬,91
上映,106
上期,107
上来,94
上楼,108
上次,109
上流,110
上涨,93
上游,111
上演,112
上火,113
上班,114
上班族,115
上瘾,116
上空,117
上级,96
上网,118
上衣,119
上诉,120
上课,121
上调,122
上车,108
上边,123
上述,124
上门,125
上限,126
上面,123
下,127
下一代,9
下个月,91
下乡,128
下令,129
下决心,130
下功夫,131
下午,25
下去,94
下台,95
下场,98
下坠,132
下属,133
下山,108
下岗,134
下意识,135
下手,136
下旬,91
下期,107
下来,94
下棋,137
下楼,108
下次,109
下海,128
下游,111
下班,108
下级,96
下落,132
下课,138
下调,122
下跌,93
下车,108
下载,139
下边,123
下降,93
下雨,140
下雪,140
下面,123
不,141
不一会儿,10
不一定,142
不为人知,143
不久,144
不了了之,145
不予,146
不亚于,147
不亦乐乎,148
不仅,44
不仅仅,44
不以为然,149
不但,44
不便,150
不值,151
不假思索,152
不停,153
不像话,24
不光,44
不免,154
不再,155
不准,156
不利,157
不利于,157
不可思议,158
不可避免,159
不同,51
不同寻常,160
不在乎,161
不堪,162
不够,141
不大,141
不好意思,163
不如,147
不如说,164
不妨,165
不安,166
不定,167
