token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,8
一刹那,14
一动不动,15
一半,16
一卡通,17
一口气,18
一句话,19
一同,20
一向,21
一味,22
一块儿,20
一塌糊涂,23
一声不吭,24
一大早,25
一天到晚,26
一头,27
一如既往,21
一定,28
一家人,29
一帆风顺,30
一带,31
一干二净,32
一年到头,26
一应俱全,33
一度,13
一律,34
一心,35
一心一意,36
一成不变,37
一手,38
一技之长,39
一把手,40
一揽子,41
一方面,42
一旁,43
一无所有,7
一无所知,7
一旦,44
一早,25
一时,14
一晃,4
一样,45
一概,2
一概而论,46
一模一样,45
一次性,47
一毛不拔,48
一流,49
一点儿,50
一生,51
一番,52
一目了然,53
一直,21
一眼,54
一瞬间,14
一筹莫展,55
一系列,8
一线,56
一经,2
一致,45
一般,16
一般来说,57
一行,58
一言一行,6
一言不发,24
一贯,21
一起,20
一路,59
一路上,60
一路平安,61
一路顺风,59
一身,62
一辈子,51
一边,20
一连,63
一连串,8
一道,20
一部分,16
一锅粥,64
一长一短,65
一阵,66
一面,67
一鼓作气,18
一齐,3
丁,68
七,1
七嘴八舌,69
万,70
万一,44
万万,71
万分,72
万古长青,61
万无一失,73
万能,74
丈夫,75
三,1
三明治,76
三番五次,13
三维,77
三角,78
上,43
上下,79
上个月,80
上任,81
上升,82
上午,25
上去,32
上台,83
上司,84
上周,80
上场,85
上头,43
上学,86
上岗,87
上市,88
上帝,89
上当,90
上报,91
上方,92
上旬,80
上映,93
上期,94
上来,32
上楼,95
上次,96
上流,97
上涨,82
上游,98
上演,99
上火,100
上班,101
上班族,102
上瘾,103
上空,104
上级,84
上网,105
上衣,62
上诉,106
上课,107
上调,82
上车,108
上边,43
上述,109
上门,95
上限,110
上面,43
下,111
下一代,9
下个月,80
下乡,95
下令,112
下决心,35
下功夫,113
下午,25
下去,32
下台,81
下场,114
下坠,115
下属,84
下山,116
下岗,117
下意识,118
下手,119
下旬,80
下期,94
下来,32
下棋,120
下楼,101
下次,121
下海,122
下游,98
下班,101
下级,84
下落,115
下课,101
下调,82
下跌,82
下车,108
下载,123
下边,43
下降,82
下雨,124
下雪,124
下面,43
不,125
不一会儿,4
不一定,28
不为人知,126
不久,127
不了了之,128
不予,129
不亚于,130
不亦乐乎,69
不仅,42
不仅仅,42
不以为然,131
不但,132
不便,133
不值,134
不假思索,118
不停,26
不像话,23
不光,42
不免,135
不再,136
不准,34
不利,137
不利于,138
不可思议,139
不可避免,140
不同,45
不同寻常,141
不在乎,142
不堪,143
不够,144
不大,145
不好意思,23
不如,146
不如说,146
不妨,147
不安,148
不定,149
