token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,14
一刹那,15
一动不动,16
一半,17
一卡通,18
一口气,19
一句话,20
一同,21
一向,22
一味,23
一块儿,21
一塌糊涂,24
一声不吭,16
一大早,25
一天到晚,26
一头,27
一如既往,28
一定,29
一家人,30
一帆风顺,31
一带,32
一干二净,24
一年到头,26
一应俱全,33
一度,34
一律,2
一心,35
一心一意,35
一成不变,36
一手,37
一技之长,38
一把手,39
一揽子,40
一方面,41
一旁,42
一无所有,7
一无所知,7
一旦,43
一早,25
一时,44
一晃,45
一样,46
一概,2
一概而论,47
一模一样,48
一次性,49
一毛不拔,50
一流,51
一点儿,52
一生,53
一番,54
一目了然,55
一直,56
一眼,57
一瞬间,15
一筹莫展,58
一系列,59
一线,60
一经,5
一致,61
一般,62
一般来说,63
一行,64
一言一行,6
一言不发,16
一贯,22
一起,21
一路,32
一路上,65
一路平安,66
一路顺风,66
一身,67
一辈子,53
一边,68
一连,69
一连串,70
一道,21
一部分,71
一锅粥,72
一长一短,73
一阵,74
一面,68
一鼓作气,75
一齐,76
丁,77
七,78
七嘴八舌,79
万,80
万一,81
万万,82
万分,83
万古长青,84
万无一失,31
万能,85
丈夫,86
三,78
三明治,87
三番五次,13
三维,88
三角,89
上,90
上下,91
上个月,92
上任,93
上升,94
上午,25
上去,95
上台,93
上司,96
上周,92
上场,97
上头,98
上学,99
上岗,100
上市,101
上帝,102
上当,103
上报,104
上方,105
上旬,106
上映,107
上期,108
上来,95
上楼,109
上次,110
上流,111
上涨,94
上游,112
上演,113
上火,114
上班,115
上班族,116
上瘾,117
上空,118
上级,96
上网,119
上衣,120
上诉,121
上课,122
上调,123
上车,124
上边,98
上述,125
上门,109
上限,126
上面,98
下,127
下一代,9
下个月,128
下乡,129
下令,130
下决心,131
下功夫,132
下午,25
下去,95
下台,93
下场,133
下坠,134
下属,135
下山,136
下岗,137
下意识,138
下手,139
下旬,106
下期,140
下来,95
下棋,141
下楼,109
下次,140
下海,136
下游,112
下班,115
下级,96
下落,134
下课,122
下调,123
下跌,94
下车,124
下载,142
下边,98
下降,143
下雨,144
下雪,144
下面,98
不,145
不一会儿,10
不一定,146
不为人知,147
不久,148
不了了之,149
不予,150
不亚于,151
不亦乐乎,152
不仅,153
不仅仅,153
不以为然,154
不但,153
不便,155
不值,156
不假思索,157
不停,158
不像话,159
不光,153
不免,160
不再,161
不准,162
不利,163
不利于,164
不可思议,165
不可避免,160
不同,48
不同寻常,166
不在乎,167
不堪,168
不够,169
不大,170
不好意思,171
不如,151
不如说,172
不妨,173
不安,174
不定,175
