token,community
〇,0
一,0
一一,1
一下子,2
一不小心,2
一举,3
一举一动,4
一事无成,5
一些,0
一代,6
一会儿,2
一体,7
一共,8
一再,3
一切,0
一刹那,2
一动不动,2
一半,0
一卡通,9
一口气,2
一句话,10
一同,11
一向,12
一味,13
一块儿,14
一塌糊涂,14
一声不吭,2
一大早,15
一天到晚,15
一头,16
一如既往,13
一定,12
一家人,17
一帆风顺,18
一带,19
一干二净,14
一年到头,15
一应俱全,0
一度,3
一律,20
一心,13
一心一意,13
一成不变,21
一手,16
一技之长,22
一把手,23
一揽子,24
一方面,12
一旁,2
一无所有,5
一无所知,5
一旦,12
一早,15
一时,25
一晃,2
一样,7
一概,12
一概而论,26
一模一样,7
一次性,9
一毛不拔,27
一流,28
一点儿,14
一生,29
一番,30
一目了然,31
一直,12
一眼,2
一瞬间,2
一筹莫展,5
一系列,0
一线,32
一经,33
一致,7
一般,12
一般来说,12
一行,11
一言一行,4
一言不发,2
一贯,13
一起,7
一路,34
一路上,34
一路平安,35
一路顺风,35
一身,36
一辈子,29
一边,2
一连,2
一连串,0
一道,0
一部分,0
一锅粥,37
一长一短,16
一阵,31
一面,38
一鼓作气,13
一齐,2
丁,37
七,0
七嘴八舌,2
万,39
万一,12
万万,12
万分,5
万古长青,35
万无一失,40
万能,21
丈夫,17
三,0
三明治,37
三番五次,3
三维,41
三角,41
上,38
上下,38
上个月,25
上任,42
上升,43
上午,15
上去,14
上台,42
上司,17
上周,25
上场,44
上头,38
上学,45
上岗,42
上市,46
上帝,29
上当,47
上报,48
上方,38
上旬,25
上映,49
上期,25
上来,14
上楼,50
上次,25
上流,51
上涨,43
上游,46
上演,1
上火,37
上班,15
上班族,52
上瘾,53
上空,32
上级,23
上网,54
上衣,36
上诉,55
上课,45
上调,43
上车,34
上边,38
上述,0
上门,56
上限,57
上面,38
下,38
下一代,6
下个月,25
下乡,45
下令,58
下决心,13
下功夫,13
下午,15
下去,14
下台,42
下场,59
下坠,41
下属,23
下山,34
下岗,42
下意识,2
下手,60
下旬,25
下期,25
下来,14
下棋,61
下楼,15
下次,25
下海,42
下游,46
下班,15
下级,23
下落,62
下课,15
下调,43
下跌,43
下车,34
下载,54
下边,38
下降,43
下雨,63
下雪,63
下面,38
不,20
不一会儿,2
不一定,12
不为人知,64
不久,25
不了了之,14
不予,20
不亚于,7
不亦乐乎,40
不仅,12
不仅仅,12
不以为然,5
不但,12
不便,20
不值,60
不假思索,2
不停,2
不像话,14
不光,12
不免,12
不再,20
不准,20
不利,65
不利于,66
不可思议,64
不可避免,12
不同,7
不同寻常,64
不在乎,67
不堪,5
不够,68
不大,68
不好意思,5
不如,7
不如说,12
不妨,20
不安,5
不定,5
不宜,20
不容,20
不对,14
不少,0
不屑,67
不已,5
不平,5
不幸,59
不得不,20
不得了,14
不得已,2
