token,community
〇,0
一,0
一一,1
一下子,2
一不小心,3
一举,4
一举一动,5
一事无成,6
一些,1
一代,7
一会儿,8
一体,9
一共,10
一再,11
一切,1
一刹那,12
一动不动,13
一半,1
一卡通,14
一口气,4
一句话,15
一同,16
一向,17
一味,18
一块儿,8
一塌糊涂,19
一声不吭,20
一大早,21
一天到晚,22
一头,23
一如既往,17
一定,24
一家人,25
一帆风顺,26
一带,27
一干二净,19
一年到头,22
一应俱全,28
一度,11
一律,29
一心,18
一心一意,30
一成不变,31
一手,32
一技之长,33
一把手,34
一揽子,35
一方面,36
一旁,37
一无所有,6
一无所知,6
一旦,3
一早,21
一时,12
一晃,12
一样,38
一概,1
一概而论,39
一模一样,40
一次性,41
一毛不拔,6
一流,42
一点儿,43
一生,44
一番,45
一目了然,46
一直,17
一眼,47
一瞬间,12
一筹莫展,48
一系列,1
一线,49
一经,2
一致,40
一般,1
一般来说,50
一行,51
一言一行,5
一言不发,20
一贯,17
一起,16
一路,52
一路上,52
一路平安,26
一路顺风,26
一身,53
一辈子,54
一边,55
一连,11
一连串,1
一道,16
一部分,1
一锅粥,56
一长一短,57
一阵,58
一面,55
一鼓作气,59
一齐,11
丁,60
七,0
七嘴八舌,61
万,0
万一,3
万万,62
万分,63
万古长青,26
万无一失,64
万能,65
丈夫,25
三,0
三明治,66
三番五次,11
三维,67
三角,68
上,37
上下,69
上个月,70
上任,71
上升,72
上午,21
上去,73
上台,74
上司,75
上周,70
上场,76
上头,37
上学,77
上岗,78
上市,79
上帝,80
上当,81
上报,82
上方,49
上旬,70
上映,83
上期,70
上来,73
上楼,73
上次,84
上流,85
上涨,72
上游,86
上演,87
上火,88
上班,73
上班族,85
上瘾,89
上空,90
上级,75
上网,91
上衣,53
上诉,92
上课,93
上调,72
上车,94
上边,37
上述,95
上门,96
上限,97
上面,37
下,98
下一代,7
下个月,70
下乡,99
下令,100
下决心,101
下功夫,102
下午,21
下去,73
下台,71
下场,103
下坠,104
下属,75
下山,73
下岗,105
下意识,106
下手,107
下旬,70
下期,108
下来,73
下棋,109
下楼,73
下次,8
下海,73
下游,86
下班,73
下级,75
下落,104
下课,73
下调,72
下跌,72
下车,94
下载,91
下边,37
下降,72
下雨,110
下雪,110
下面,37
不,63
不一会儿,12
不一定,24
不为人知,111
不久,108
不了了之,19
不予,112
不亚于,113
不亦乐乎,114
不仅,36
不仅仅,36
不以为然,115
不但,36
不便,116
不值,116
不假思索,106
不停,22
不像话,19
不光,36
不免,106
不再,117
不准,29
不利,118
不利于,119
不可思议,120
不可避免,24
不同,40
不同寻常,121
不在乎,122
不堪,123
不够,63
不大,63
不好意思,124
不如,113
不如说,38
不妨,117
不安,125
不定,28
不宜,117
不容,126
不对,127
不少,1
不屑,128
不已,115
不平,129
不幸,103
不得不,106
不得了,19
不得已,2
