community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,1,0,,True
2,9,20,0.41217026859521866,True
3,46,387,0.2784273931657634,True
4,14,41,0.34037349332164935,True
5,3,2,0.4618483285109202,True
6,12,25,0.28226595281651523,True
7,7,12,0.4156889397473562,True
8,28,172,0.34219883287709857,True
9,16,55,0.3381437797099352,True
10,12,30,0.34468540707320877,True
11,5,4,0.279904767870903,True
12,16,75,0.4756324021766583,True
13,17,69,0.38467560368863973,True
14,6,11,0.5656018008788427,True
15,21,95,0.3318544806469054,True
16,18,78,0.3700711073633892,True
17,4,3,0.361071581641833,True
18,7,13,0.468819491210438,True
19,10,21,0.3523801684379578,True
20,13,42,0.4037119018343779,True
21,5,5,0.3761152520775795,True
22,17,59,0.31499340779641094,True
23,50,615,0.37971342753390874,True
24,24,131,0.35797158812267194,True
25,5,5,0.3599156871438026,True
26,4,3,0.35490752508242923,True
27,115,3144,0.36020176581623536,True
28,11,21,0.27533509135246276,True
29,7,12,0.41627908533527735,True
30,2,1,0.7108568698167801,True
31,2,1,0.8819005787372589,True
32,3,2,0.4641799678405126,True
33,36,257,0.30086158279861724,True
34,5,5,0.35213121473789216,True
35,8,11,0.3010497620063169,True
36,17,62,0.3365255922955625,True
37,3,2,0.4913628200689952,True
38,20,71,0.27545462023270756,True
39,66,810,0.27691470781267385,True
40,48,575,0.3799808746903923,True
41,8,13,0.34168565699032377,True
42,5,4,0.30009773522615435,True
43,3,2,0.5277131497859955,True
44,17,77,0.42495628457297296,True
45,4,5,0.5980472390850385,True
46,1,0,,True
47,1,0,,True
48,13,52,0.4924110097762866,True
49,11,32,0.4433753783052618,True
50,5,9,0.6639089539647103,True
51,2,1,0.7559592723846436,True
52,9,12,0.24005436855885717,True
53,11,30,0.40320527932860634,True
54,9,12,0.24241108488705423,True
55,6,7,0.34359990656375883,True
56,4,3,0.352326658864816,True
57,40,449,0.4312954155871501,True
58,32,186,0.27476545732708707,True
59,11,33,0.4507589118047194,True
60,15,52,0.36486696373848687,True
61,10,20,0.32692803574932944,True
62,4,4,0.4856296703219414,True
63,2,1,0.7413497716188431,True
64,1,0,,True
65,7,10,0.3459659041393371,True
66,9,16,0.3280789479613304,True
67,22,128,0.41088650804577453,True
68,9,21,0.425541656712691,True
69,4,4,0.5393960103392601,True
70,12,52,0.6296747306531126,True
71,30,186,0.31153471671986854,True
72,11,26,0.3472649847919291,True
73,4,4,0.4993059461315473,True
74,1,0,,True
75,2,1,0.6933157593011856,True
76,1,0,,True
77,2,1,0.7438491880893707,True
78,156,4712,0.2857214028464062,True
79,5,6,0.4368877366185188,True
80,22,103,0.3203932022377526,True
81,1,0,,True
82,3,2,0.4755453368028005,True
83,26,172,0.39826250860324275,True
84,35,298,0.37205133433101556,True
85,36,247,0.29203922512039304,True
86,25,109,0.26913170571128525,True
87,19,99,0.43049923143191643,True
88,6,8,0.40092221995194754,True
89,8,15,0.398790816111224,True
90,42,397,0.3395212492564829,True
91,5,5,0.35176889002323153,True
92,5,4,0.2807008609175682,True
93,4,4,0.4870469644665718,True
94,3,3,0.7540093610684077,True
95,18,71,0.3394429379818486,True
96,6,8,0.37903099159399667,True
97,33,264,0.3723096760892958,True
98,5,7,0.5093112692236901,True
99,23,101,0.2986822857451533,True
100,15,47,0.3255770853587559,True
101,9,13,0.27440803084108567,True
102,24,92,0.24446042713479718,True
103,40,359,0.3363910667598248,True
104,12,27,0.29544436818722525,True
105,20,82,0.3183674150391629,True
106,7,10,0.3554030983220963,True
107,4,3,0.36637713263432187,True
108,67,1229,0.41889028859753136,True
109,35,276,0.34499569262276175,True
110,28,174,0.3374031136039073,True
111,42,387,0.33000842005049036,True
112,4,3,0.37415844202041626,True
113,6,6,0.29481336573759714,True
114,6,8,0.3859846542278926,True
115,3,3,0.7164710561434428,True
116,8,11,0.28577653371862005,True
117,12,35,0.39334054020318115,True
118,5,5,0.36594129502773287,True
119,5,4,0.29630241096019744,True
120,11,31,0.41800950332121417,True
121,5,6,0.44363823533058167,True
122,3,2,0.47350406150023144,True
123,5,4,0.2846529334783554,True
124,1,0,,True
125,16,53,0.3220263301084439,True
126,17,76,0.42298977120834236,True
127,20,89,0.3538174896648056,True
128,24,149,0.40253477284441824,True
129,7,10,0.3553880226044428,True
130,6,6,0.2894759645064672,True
131,18,80,0.3906291118439506,True
132,8,15,0.3812745985175882,True
133,115,2168,0.24141740105835924,True
134,14,40,0.33412400624909244,True
135,5,4,0.27997499257326125,True
136,96,1820,0.2917063766338846,True
137,35,189,0.23575732910833438,True
138,15,53,0.37982015524591717,True
139,6,9,0.4481790651877721,True
140,23,123,0.36746403038972925,True
141,26,143,0.3207064314530446,True
142,9,21,0.4303651319609748,True
143,9,23,0.48028521777855027,True
144,12,39,0.4420431705586838,True
145,38,356,0.37868671600374354,True
146,6,7,0.33637653291225433,True
147,8,14,0.3584286964365414,True
148,9,28,0.5770046197705798,True
149,1,0,,True
150,14,34,0.27757523970289544,True
151,4,4,0.48854433993498486,True
152,6,10,0.498931876818339,True
153,5,4,0.29818799942731855,True
154,15,57,0.40039708216985065,True
155,23,93,0.27004064071790973,True
156,3,2,0.4737154394388199,True
157,15,50,0.3455326693398612,True
158,4,6,0.7501149649421374,True
159,6,13,0.6489726662635803,True
160,8,10,0.2665041999093124,True
161,5,7,0.5278523594141007,True
162,13,38,0.36614527457799667,True
163,8,22,0.5828815012105873,True
164,31,236,0.3751866737360595,True
165,11,28,0.38578629033132034,True
166,10,23,0.3754789355728361,True
167,2,1,0.7003446370363235,True
168,2,1,0.7119598239660263,True
169,27,172,0.3703681273847564,True
170,34,181,0.2463512209222491,True
171,10,27,0.454802206158638,True
172,63,921,0.3474793555458204,True
173,8,11,0.2824693364756448,True
174,4,6,0.7689652442932129,True
175,18,70,0.33112333140342065,True
176,34,233,0.30716370006296084,True
177,6,10,0.48926344712575276,True
178,23,126,0.36922085850606323,True
179,5,6,0.44834836274385453,True
180,4,3,0.36626679946978885,True
181,14,53,0.42884749501616093,True
182,25,154,0.378145162264506,True
183,8,18,0.47246911962117466,True
184,11,27,0.3670680113814094,True
185,4,3,0.3652640109260877,True
186,28,196,0.3871797353581146,True
187,14,47,0.3795623957783311,True
188,29,181,0.3265293055567248,True
189,67,1051,0.35336569620844793,True
190,11,20,0.2637940742752769,True
191,39,330,0.3220884386304258,True
192,8,17,0.45445904561451506,True
193,33,270,0.37915056032326183,True
194,10,19,0.31026175419489543,True
195,11,30,0.4026616275310516,True
196,36,330,0.3869827304094557,True
197,1,0,,True
198,2,1,0.7239432334899902,True
199,16,58,0.3501290127635002,True
200,11,31,0.41622410389510067,True
201,21,132,0.4830385304632641,True
202,3,2,0.4681474069754283,True
203,4,3,0.35992701599995297,True
204,11,28,0.38067810372872785,True
205,11,27,0.3539433690634641,True
206,8,17,0.4356682540050575,True
207,17,53,0.2880781735567486,True
208,6,8,0.38639741043249765,True
209,63,932,0.35350426054129036,True
210,13,45,0.42192104783577794,True
211,6,10,0.4961328417062759,True
212,20,83,0.32563547319487524,True
213,6,6,0.2898838649193446,True
214,14,45,0.36324830991881235,True
215,5,7,0.5304084688425064,True
216,16,60,0.37331799442569413,True
217,4,3,0.37337379654248554,True
218,3,2,0.5186534027258555,True
219,13,40,0.3795341312503203,True
220,12,36,0.408523806568348,True
221,3,2,0.46135225395361584,True
222,4,5,0.6656138847271601,True
223,5,6,0.43065335899591445,True
224,26,135,0.30695256636692925,True
225,9,19,0.3975697176323997,True
226,27,212,0.452533010828529,True
227,17,70,0.3763385971679407,True
228,1,0,,True
229,3,2,0.5207781742016474,True
230,22,100,0.32211734335143843,True
231,24,133,0.35518758128518646,True
232,1,0,,True
233,2,1,0.716560572385788,True
234,7,12,0.43461409353074576,True
235,53,500,0.2697764438927087,True
236,13,44,0.4161915973975108,True
237,36,366,0.4404649883272156,True
238,12,28,0.31320085737741354,True
239,6,10,0.48262962102890017,True
240,13,40,0.3777540377699412,True
241,39,310,0.3083262368332841,True
242,22,115,0.36637126244765855,True
243,8,18,0.4713820878948484,True
244,8,12,0.3231992003108774,True
245,1,0,,True
246,32,200,0.29917112674804464,True
247,5,6,0.4320246368646622,True
248,22,127,0.41813109537739773,True
249,3,2,0.4741503745317459,True
250,59,657,0.2790876296286274,True
251,8,14,0.37673565319606234,True
252,2,1,0.7892285585403442,True
253,11,20,0.26207505762577055,True
254,3,2,0.48869194587071735,True
255,3,2,0.47467322647571564,True
256,37,334,0.3689580976112827,True
257,2,1,0.6889403313398361,True
258,1,0,,True
259,19,86,0.37816800238096226,True
260,4,4,0.49629950275023776,True
261,11,24,0.31703315566886553,True
262,11,27,0.3603789681738073,True
263,7,11,0.37867035113629843,True
264,24,142,0.3800586148340633,True
265,11,25,0.33271142054687847,True
266,7,14,0.49681536640439716,True
267,12,39,0.43490011380477384,True
268,12,23,0.25008913761738577,True
269,2,1,0.6902680397033691,True
270,2,1,0.7043308913707733,True
271,13,34,0.3148467876972296,True
272,14,58,0.48230582082664575,True
273,28,136,0.26460092491100706,True
274,15,57,0.39766799424375804,True
275,15,63,0.44353926494008017,True
276,19,88,0.3862271158144488,True
277,34,272,0.3572464043443853,True
278,43,474,0.3919120685404717,True
279,7,12,0.416829798193205,True
280,8,14,0.38001389109662603,True
281,4,4,0.47798213611046475,True
282,9,20,0.42690301438172656,True
283,21,88,0.3090636610275223,True
284,27,144,0.3053314133926674,True
285,10,25,0.4218355529838138,True
286,6,10,0.5097613503535589,True
287,13,42,0.3900671979555717,True
288,1,0,,True
289,9,17,0.34346353221270776,True
290,8,14,0.3661728948354721,True
291,4,4,0.49811582018931705,True
292,2,1,0.6916089951992035,True
293,25,143,0.3503515385091305,True
294,7,10,0.34861488072645097,True
295,8,16,0.42022957865680965,True
296,29,171,0.3118589715343978,True
297,9,21,0.43756989927755463,True
298,27,117,0.24605347160939817,True
299,27,143,0.3019238672619871,True
300,5,4,0.29413328766822816,True
301,67,1081,0.3619909744923711,True
302,5,5,0.37520064413547516,True
303,11,22,0.29141640175472605,True
304,5,4,0.2814131900668144,True
305,4,3,0.3581755111614863,True
306,4,3,0.3557596156994502,True
307,2,1,0.6905604600906372,True
308,16,55,0.3366581798841556,True
309,7,9,0.3104977040063767,True
310,4,3,0.3625241244832675,True
311,15,60,0.4232034439132327,True
312,15,54,0.3757062452180045,True
313,1,0,,True
314,2,1,0.8761184811592102,True
315,5,7,0.5111914530396462,True
316,6,6,0.28400385975837705,True
317,10,24,0.3962045994069841,True
318,10,17,0.2753285682863659,True
319,11,29,0.3914443544366143,True
320,13,36,0.34058403491209716,True
321,5,7,0.5231752976775169,True
322,19,68,0.2966265294112657,True
323,3,3,0.706004669268926,True
324,16,51,0.3155929130812486,True
325,1,0,,True
326,25,135,0.332423685391744,True
327,1,0,,True
328,6,8,0.3857288340727488,True
329,8,13,0.3307120826627527,True
330,35,232,0.292223301805368,True
331,11,26,0.3405917124314742,True
332,4,4,0.4682701776425044,True
333,7,11,0.38212685712746214,True
334,18,71,0.34439485982742185,True
335,8,14,0.375160811735051,True
336,9,15,0.3104821513924334,True
337,19,74,0.31949422077128764,True
338,3,2,0.4672890901565552,True
339,9,21,0.4220065776672628,True
340,6,8,0.38725269337495166,True
341,52,438,0.24099372241921374,True
342,11,30,0.403894165429202,True
343,3,3,0.7643521328767141,True
344,4,3,0.3723977779348691,True
345,3,2,0.47369546194871265,True
346,3,2,0.4636240651210149,True
347,12,30,0.3412040587175976,True
348,23,126,0.37006940601371496,True
349,3,2,0.4997363934914271,True
350,9,17,0.35378512491782504,True
351,26,163,0.3725857006128018,True
352,51,442,0.25319239290321577,True
353,5,5,0.36714019626379013,True
354,4,5,0.6055371388792992,True
355,9,18,0.37151576454440755,True
356,14,46,0.3673051207602679,True
357,15,42,0.2994467897074563,True
358,4,4,0.48777296642462414,True
359,4,3,0.36577189962069195,True
360,15,34,0.23794672049227214,True
361,37,330,0.36461972507897084,True
362,3,2,0.48379892607529956,True
363,6,6,0.290656241774559,True
364,15,55,0.3875627238126028,True
365,17,77,0.41506230622968254,True
366,1,0,,True
367,8,17,0.4345527099711554,True
368,5,5,0.353980852663517,True
369,17,91,0.49631563902777787,True
370,15,46,0.3210984239975611,True
371,1,0,,True
372,18,68,0.3236645708481471,True
373,15,59,0.4223589972371147,True
374,2,1,0.6883070915937424,True
375,27,161,0.3364417175112287,True
376,32,214,0.31562006930189745,True
377,3,2,0.4878145058949788,True
378,6,11,0.5683392991622289,True
379,17,81,0.4478770075913738,True
380,4,5,0.6309876690308253,True
381,6,7,0.342225456237793,True
382,4,3,0.349095419049263,True
383,12,39,0.4368978050170523,True
384,8,15,0.3894856332668236,True
385,8,18,0.4866270843361105,True
386,5,6,0.44170094579458236,True
387,4,3,0.3478465850154559,True
388,19,66,0.2812688809912107,True
389,46,575,0.40935855546723243,True
390,6,12,0.5962794125080109,True
391,6,11,0.5743384550015131,True
392,5,6,0.4352375462651253,True
393,1,0,,True
394,13,40,0.38332814761461353,True
395,3,2,0.4931016266345978,True
396,23,132,0.38633938999515277,True
397,9,18,0.37363577261567116,True
398,16,63,0.3867517650127411,True
399,11,23,0.2962937970053066,True
400,20,86,0.3302560451783632,True
401,18,68,0.3334328594550588,True
402,3,2,0.46984859307607013,True
403,7,9,0.3073222211429051,True
404,8,16,0.4313670923667295,True
405,6,7,0.32901579737663267,True
406,4,5,0.6162655527393023,True
407,10,30,0.5215801311863794,True
408,6,11,0.5489618182182312,True
409,22,85,0.26818554748446394,True
410,19,79,0.34589682798288024,True
411,25,135,0.3324674344062805,True
412,15,52,0.36782170633474986,True
413,1,0,,True
414,8,16,0.42483933748943464,True
415,6,6,0.28468612134456633,True
416,1,0,,True
417,28,152,0.29810111725298816,True
418,29,213,0.38720124053397204,True
419,4,4,0.4786052380998929,True
420,1,0,,True
421,4,5,0.6280896166960398,True
422,20,106,0.41171080219118217,True
423,33,305,0.42799673867270804,True
424,7,11,0.38699273126465933,True
425,5,7,0.5193836465477943,True
426,11,28,0.3769249152053486,True
427,6,9,0.4467190384864807,True
428,7,8,0.2695637345314026,True
429,8,16,0.4207228890487126,True
430,7,10,0.34992277480307077,True
431,23,123,0.35803108753658563,True
432,5,6,0.43335321694612505,True
433,4,5,0.6318885212143263,True
434,24,108,0.28853423996032146,True
435,8,14,0.3623421298606055,True
436,9,18,0.37516554900341564,True
437,30,184,0.3088235320373513,True
438,25,132,0.3282352104286353,True
439,21,78,0.2738495075986499,True
440,4,5,0.6459752718607584,True
441,1,0,,True
442,7,13,0.46251063687460764,True
443,2,1,0.698323592543602,True
444,8,13,0.3312537499836513,True
445,5,8,0.5823361590504647,True
446,5,4,0.3055026367306709,True
447,2,1,0.6983386427164078,True
448,10,29,0.4731809626022975,True
449,31,202,0.32244253959707037,True
450,7,18,0.6309767393838792,True
451,2,1,0.8232438266277313,True
452,1,0,,True
453,9,19,0.3839544103377395,True
454,11,29,0.39611056880517437,True
455,6,11,0.5383906026681264,True
456,17,73,0.39354697023244467,True
457,2,1,0.7004182636737823,True
458,2,1,0.7146498560905457,True
459,16,62,0.37435453571379185,True
460,4,3,0.36221002290646237,True
461,1,0,,True
462,7,15,0.533286648846808,True
463,6,9,0.43130147059758506,True
464,15,50,0.34834366270474026,True
465,30,236,0.4047369018025782,True
466,6,6,0.2922381271918615,True
467,5,5,0.37137851417064666,True
468,9,22,0.4471709980732865,True
469,2,1,0.7089842706918716,True
470,5,7,0.5171891525387764,True
471,10,28,0.4680812133683099,True
472,22,91,0.2895702173312505,True
473,14,50,0.42228488820594745,True
474,5,5,0.38845100849866865,True
475,5,4,0.2904897168278694,True
476,14,46,0.37632630175941595,True
477,2,1,0.723152294754982,True
478,4,4,0.4921676466862361,True
479,2,1,0.7510038018226624,True
480,5,7,0.5208395153284073,True
481,39,346,0.3450361904707032,True
482,14,49,0.3982696742801876,True
483,7,14,0.4904021386589323,True
484,4,3,0.37354401499032974,True
485,5,5,0.3501423358917236,True
486,5,6,0.4360374540090561,True
487,14,46,0.3676738992824659,True
488,8,16,0.42168248870543074,True
489,13,38,0.36320605205419737,True
490,11,34,0.4549843674356287,True
491,8,19,0.5019698079143252,True
492,7,14,0.49191205274491084,True
493,4,5,0.6171804542342821,True
494,3,2,0.46078463395436603,True
495,6,8,0.38843660056591034,True
496,4,3,0.3698471089204152,True
497,28,164,0.3199640651228567,True
498,3,2,0.4639209061861038,True
499,21,105,0.3682581543922424,True
500,8,13,0.33510700826134,True
501,19,91,0.39562083362487327,True
502,8,19,0.5014096227075372,True
503,21,104,0.36962906413135077,True
504,8,12,0.31901503833276884,True
505,15,38,0.2650272348097393,True
506,5,5,0.36600461304187776,True
507,10,25,0.4092097593678368,True
508,8,14,0.36632602182882174,True
509,3,2,0.46905950208504993,True
510,12,37,0.40542226307319873,True
511,9,18,0.36620134363571805,True
512,23,111,0.3232140517517512,True
513,4,5,0.6355433265368143,True
514,11,26,0.3520061016082764,True
515,4,3,0.34637382129828137,True
516,5,4,0.28316223472356794,True
517,9,23,0.4684351256324185,True
518,4,3,0.3572246457139651,True
519,12,31,0.35346218334002927,True
520,12,42,0.47373543002388696,True
521,10,25,0.4078543570306566,True
522,8,15,0.39070750613297733,True
523,31,212,0.3416745068245037,True
524,6,8,0.380731267730395,True
525,12,43,0.48429956738695956,True
526,6,9,0.4518288314342499,True
527,2,1,0.706835076212883,True
528,2,1,0.7061208933591843,True
529,21,95,0.3271303978704271,True
530,22,77,0.2479436124041999,True
531,5,4,0.28231356739997865,True
532,7,13,0.45325791126205806,True
533,4,3,0.35992736866076785,True
534,3,2,0.46677088737487793,True
535,8,14,0.3586041347256729,True
536,25,128,0.31309089933832485,True
537,7,13,0.4638746167932238,True
538,2,1,0.7722755074501038,True
539,2,1,0.8461519181728363,True
540,2,1,0.7312752455472946,True
541,15,51,0.3596634444736299,True
542,1,0,,True
543,11,23,0.3047034361145713,True
544,1,0,,True
545,18,71,0.3401373916007335,True
546,7,11,0.38195440031233285,True
547,15,47,0.3319422093175706,True
548,5,5,0.36365304589271547,True
549,4,3,0.3475579172372818,True
550,19,74,0.31001779585205325,True
551,5,7,0.5324704483151436,True
552,5,7,0.5249444827437401,True
553,1,0,,True
554,12,34,0.38135629643996555,True
555,3,2,0.4747455219427745,True
556,3,2,0.47057997186978656,True
557,4,5,0.6360860417286555,True
558,1,0,,True
559,6,7,0.35296946465969087,True
560,5,4,0.29615026116371157,True
561,1,0,,True
562,1,0,,True
563,8,22,0.6030462400189468,True
564,8,13,0.3421749014939581,True
565,3,2,0.459359551469485,True
566,4,4,0.4872746989130974,True
567,8,12,0.31196391050304684,True
568,4,4,0.4795299718777339,True
569,13,31,0.29216976979604137,True
570,32,221,0.3317138193956306,True
571,6,7,0.34143744309743246,True
572,6,8,0.40549343526363374,True
573,2,1,0.7078955471515656,True
574,20,88,0.3389955784929426,True
575,3,2,0.47086191177368164,True
576,8,16,0.416632347873279,True
577,6,9,0.43815154234568277,True
578,3,2,0.48618850111961365,True
579,13,30,0.28220793432914293,True
580,2,1,0.6923511624336243,True
581,5,7,0.5145813897252083,True
582,1,0,,True
583,12,35,0.39095253655404755,True
584,6,9,0.43973065316677096,True
585,8,16,0.4103912641959531,True
586,18,88,0.4284622148166295,True
587,3,2,0.46931636333465576,True
588,5,4,0.2869781494140625,True
589,5,4,0.2785935208201408,True
