token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,3
一举一动,5
一事无成,6
一些,7
一代,8
一会儿,9
一体,10
一共,11
一再,12
一切,2
一刹那,13
一动不动,9
一半,14
一卡通,15
一口气,3
一句话,16
一同,17
一向,18
一味,19
一块儿,17
一塌糊涂,20
一声不吭,9
一大早,21
一天到晚,22
一头,23
一如既往,18
一定,24
一家人,25
一帆风顺,26
一带,27
一干二净,20
一年到头,22
一应俱全,28
一度,3
一律,2
一心,29
一心一意,30
一成不变,31
一手,32
一技之长,33
一把手,34
一揽子,35
一方面,36
一旁,9
一无所有,6
一无所知,6
一旦,37
一早,21
一时,13
一晃,38
一样,39
一概,2
一概而论,40
一模一样,39
一次性,41
一毛不拔,42
一流,43
一点儿,44
一生,45
一番,46
一目了然,47
一直,18
一眼,9
一瞬间,13
一筹莫展,48
一系列,7
一线,49
一经,50
一致,51
一般,52
一般来说,53
一行,54
一言一行,5
一言不发,9
一贯,18
一起,17
一路,55
一路上,56
一路平安,57
一路顺风,57
一身,10
一辈子,58
一边,59
一连,60
一连串,7
一道,17
一部分,52
一锅粥,20
一长一短,61
一阵,62
一面,63
一鼓作气,3
一齐,64
丁,65
七,1
七嘴八舌,64
万,66
万一,67
万万,67
万分,67
万古长青,68
万无一失,69
万能,70
丈夫,25
三,1
三明治,71
三番五次,12
三维,72
三角,73
上,74
上下,75
上个月,76
上任,77
上升,78
上午,21
上去,79
上台,80
上司,81
上周,76
上场,80
上头,59
上学,82
上岗,83
上市,84
上帝,85
上当,86
上报,87
上方,88
上旬,76
上映,89
上期,90
上来,79
上楼,91
上次,92
上流,93
上涨,78
上游,94
上演,95
上火,96
上班,97
上班族,98
上瘾,99
上空,100
上级,81
上网,101
上衣,102
上诉,103
上课,82
上调,78
上车,104
上边,59
上述,105
上门,106
上限,107
上面,59
下,108
下一代,8
下个月,76
下乡,109
下令,110
下决心,111
下功夫,112
下午,21
下去,79
下台,77
下场,113
下坠,114
下属,81
下山,109
下岗,115
下意识,9
下手,116
下旬,76
下期,90
下来,79
下棋,97
下楼,97
下次,117
下海,109
下游,94
下班,97
下级,81
下落,118
下课,119
下调,78
下跌,78
下车,104
下载,120
下边,59
下降,78
下雨,121
下雪,121
下面,59
不,122
不一会儿,13
不一定,123
不为人知,124
不久,125
不了了之,126
不予,127
不亚于,128
不亦乐乎,129
不仅,123
不仅仅,123
不以为然,130
不但,123
不便,131
不值,132
不假思索,133
不停,12
不像话,134
不光,123
不免,4
不再,122
不准,135
不利,136
不利于,137
不可思议,138
不可避免,139
不同,39
不同寻常,39
不在乎,140
不堪,141
不够,142
不大,143
不好意思,130
不如,144
不如说,145
不妨,146
不安,130
不定,147
