community,size,internal_edges,weighted_density,connected
0,1,0,,True
1,11,25,0.33459606983444906,True
2,8,13,0.34131753923637526,True
3,61,501,0.20270605268048458,True
4,12,33,0.38045262771122385,True
5,27,104,0.2227365386027556,True
6,9,21,0.4359624348580837,True
7,7,10,0.3415435091370628,True
8,32,170,0.2561533492839625,True
9,16,54,0.33242885346213974,True
10,21,81,0.28488663413694926,True
11,6,6,0.2825264980395635,True
12,19,82,0.3648337738381492,True
13,17,60,0.33892826604492526,True
14,66,522,0.17621413086538826,True
15,44,237,0.18308735506542137,True
16,8,7,0.1803256102970668,True
17,17,48,0.2592260017991066,True
18,8,14,0.36869124482784954,True
19,12,38,0.4343152459372174,True
20,10,14,0.22906778024302588,True
21,59,481,0.20665007038885638,True
22,68,775,0.25548638477332763,True
23,26,131,0.3030917239189148,True
24,1,0,,True
25,9,11,0.2211716758708159,True
26,145,3668,0.26247878811568365,True
27,12,20,0.22064447741616855,True
28,7,11,0.37855361260118936,True
29,15,31,0.2189621776342392,True
30,9,16,0.3318332102563646,True
31,17,58,0.31999328831101165,True
32,45,293,0.21743852014493462,True
33,2,1,0.6864549815654755,True
34,5,6,0.4434788390994072,True
35,43,226,0.18329872638152156,True
36,9,12,0.24634175789025095,True
37,1,0,,True
38,223,4783,0.14096201279088905,True
39,76,818,0.2144629593742521,True
40,3,2,0.4707052658001582,True
41,15,42,0.2950028581278665,True
42,40,192,0.18123978154781537,True
43,5,5,0.35929236710071566,True
44,1,0,,True
45,1,0,,True
46,25,84,0.20696752414107322,True
47,11,26,0.3628497857939113,True
48,10,20,0.32632988393306733,True
49,2,1,0.7559592723846436,True
50,18,60,0.28681451861375296,True
51,44,217,0.17359254989639145,True
52,11,20,0.2680120080709457,True
53,18,65,0.31323131763078027,True
54,6,6,0.28727483153343203,True
55,2,1,0.6941216140985489,True
56,58,366,0.16231271301841851,True
57,50,378,0.22815499302075834,True
58,12,36,0.40711280500346964,True
59,17,42,0.22710949061986277,True
60,11,24,0.3206728588451039,True
61,6,5,0.23655807673931123,True
62,12,23,0.2569109946489334,True
63,33,191,0.26672431078711245,True
64,1,0,,True
65,7,7,0.2548578353155227,True
66,12,52,0.6296747306531126,True
67,1,0,,True
68,1,0,,True
69,21,86,0.302546478949842,True
70,1,0,,True
71,2,1,0.7438491880893707,True
72,205,5892,0.20613607586228294,True
73,6,5,0.24201439519723256,True
74,19,84,0.3532548475335216,True
75,1,0,,True
76,14,24,0.19334737334277605,True
77,61,450,0.18295484241403517,True
78,53,435,0.233644220377866,True
79,41,232,0.21004958607074692,True
80,25,111,0.27434288114309313,True
81,11,20,0.26818413219668646,True
82,89,1034,0.19298484285606549,True
83,9,12,0.24689127463433477,True
84,4,3,0.350777102013429,True
85,7,6,0.20248982168379284,True
86,34,128,0.16730880280441993,True
87,35,160,0.1959655708625537,True
88,118,1800,0.19275865677593584,True
89,3,3,0.765335887670517,True
90,91,1333,0.23997832265965668,True
91,17,35,0.18952674002331846,True
92,14,34,0.2801612063751116,True
93,22,76,0.24108524033517548,True
94,123,1701,0.16593725268926268,True
95,16,47,0.2889139731725057,True
96,32,135,0.2013526206776019,True
97,44,269,0.21138093496099838,True
98,2,1,0.7348581105470657,True
99,80,1435,0.33998290461641323,True
100,42,313,0.26971150232039814,True
101,95,1058,0.17287592658937845,True
102,9,10,0.20214765518903732,True
103,8,9,0.2423302052276475,True
104,7,11,0.3766783163661048,True
105,7,9,0.30534123735768454,True
106,39,206,0.20379443547101478,True
107,8,15,0.3862984632807119,True
108,7,8,0.27830072598797934,True
109,5,5,0.36543434113264084,True
110,4,3,0.36745646595954895,True
111,31,133,0.20839758688403714,True
112,10,14,0.22080185148451065,True
113,18,62,0.29202944254563523,True
114,49,363,0.2286620185184641,True
115,26,118,0.27251203995484574,True
116,29,174,0.3179972558259377,True
117,8,17,0.45738389076931135,True
118,7,9,0.3009700768050693,True
119,8,16,0.4229264051786491,True
120,26,117,0.26707272020670086,True
121,15,26,0.17573908127489543,True
122,152,2856,0.18128161121298728,True
123,4,3,0.3533327306310336,True
124,5,6,0.42597775608301164,True
125,52,306,0.17025023661722424,True
126,5,8,0.5965554550290108,True
127,34,174,0.23262768635881564,True
128,29,151,0.2709969017893223,True
129,14,30,0.24083105532022622,True
130,15,40,0.28401097172782536,True
131,17,48,0.25455832799129624,True
132,46,399,0.28744496275549347,True
133,9,15,0.30091513155235183,True
134,1,0,,True
135,7,7,0.24481943178744542,True
136,4,4,0.48854433993498486,True
137,25,89,0.21515925124287605,True
138,5,5,0.3640703082084656,True
139,30,125,0.2097788827857752,True
140,3,2,0.4737154394388199,True
141,15,42,0.2928168367771875,True
142,6,12,0.5972116947174072,True
143,1,0,,True
144,13,23,0.21814160240002167,True
145,51,409,0.2362838635374518,True
146,30,231,0.3929420669531,True
