token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,5
一切,2
一刹那,13
一动不动,14
一半,8
一卡通,15
一口气,16
一句话,17
一同,18
一向,19
一味,20
一块儿,18
一塌糊涂,21
一声不吭,14
一大早,22
一天到晚,23
一头,24
一如既往,19
一定,25
一家人,26
一帆风顺,27
一带,28
一干二净,29
一年到头,23
一应俱全,30
一度,5
一律,31
一心,32
一心一意,32
一成不变,33
一手,34
一技之长,35
一把手,36
一揽子,37
一方面,38
一旁,39
一无所有,7
一无所知,7
一旦,38
一早,22
一时,40
一晃,41
一样,42
一概,2
一概而论,43
一模一样,42
一次性,44
一毛不拔,45
一流,46
一点儿,47
一生,48
一番,49
一目了然,50
一直,19
一眼,51
一瞬间,13
一筹莫展,52
一系列,53
一线,54
一经,55
一致,56
一般,8
一般来说,38
一行,57
一言一行,6
一言不发,14
一贯,19
一起,18
一路,28
一路上,58
一路平安,59
一路顺风,27
一身,11
一辈子,60
一边,39
一连,16
一连串,53
一道,18
一部分,8
一锅粥,61
一长一短,62
一阵,63
一面,64
一鼓作气,16
一齐,3
丁,65
七,66
七嘴八舌,14
万,1
万一,38
万万,67
万分,68
万古长青,69
万无一失,70
万能,71
丈夫,26
三,66
三明治,72
三番五次,5
三维,73
三角,74
上,75
上下,76
上个月,77
上任,78
上升,79
上午,22
上去,10
上台,80
上司,36
上周,77
上场,81
上头,39
上学,82
上岗,83
上市,84
上帝,85
上当,86
上报,87
上方,76
上旬,77
上映,88
上期,89
上来,10
上楼,90
上次,77
上流,91
上涨,79
上游,92
上演,93
上火,94
上班,22
上班族,95
上瘾,96
上空,97
上级,36
上网,98
上衣,99
上诉,100
上课,82
上调,79
上车,101
上边,39
上述,102
上门,103
上限,104
上面,39
下,105
下一代,9
下个月,77
下乡,106
下令,107
下决心,32
下功夫,108
下午,22
下去,10
下台,78
下场,81
下坠,41
下属,36
下山,109
下岗,83
下意识,3
下手,110
下旬,77
下期,89
下来,10
下棋,111
下楼,22
下次,21
下海,109
下游,92
下班,22
下级,36
下落,112
下课,22
下调,79
下跌,79
下车,101
下载,113
下边,39
下降,79
下雨,114
下雪,114
下面,39
不,115
不一会儿,116
不一定,38
不为人知,117
不久,116
不了了之,118
不予,119
不亚于,120
不亦乐乎,121
不仅,38
不仅仅,38
不以为然,122
不但,38
不便,123
不值,118
不假思索,3
不停,124
不像话,21
不光,38
不免,125
不再,115
不准,31
不利,126
不利于,127
不可思议,128
不可避免,129
不同,42
不同寻常,117
不在乎,130
不堪,131
不够,132
不大,132
不好意思,21
不如,120
不如说,38
不妨,125
不安,122
不定,133
