token,community
〇,0
一,1
一一,2
一下子,3
一不小心,4
一举,5
一举一动,6
一事无成,7
一些,8
一代,9
一会儿,10
一体,11
一共,12
一再,13
一切,2
一刹那,14
一动不动,15
一半,16
一卡通,17
一口气,18
一句话,19
一同,20
一向,21
一味,22
一块儿,20
一塌糊涂,23
一声不吭,15
一大早,24
一天到晚,25
一头,26
一如既往,21
一定,27
一家人,28
一帆风顺,29
一带,30
一干二净,31
一年到头,25
一应俱全,32
一度,33
一律,2
一心,34
一心一意,34
一成不变,35
一手,36
一技之长,37
一把手,38
一揽子,39
一方面,40
一旁,41
一无所有,7
一无所知,7
一旦,42
一早,24
一时,43
一晃,44
一样,45
一概,2
一概而论,46
一模一样,47
一次性,48
一毛不拔,49
一流,50
一点儿,51
一生,52
一番,53
一目了然,54
一直,21
一眼,15
一瞬间,14
一筹莫展,55
一系列,8
一线,36
一经,42
一致,56
一般,16
一般来说,57
一行,58
一言一行,6
一言不发,15
一贯,21
一起,20
一路,59
一路上,60
一路平安,59
一路顺风,59
一身,11
一辈子,61
一边,41
一连,62
一连串,8
一道,63
一部分,16
一锅粥,64
一长一短,65
一阵,66
一面,67
一鼓作气,5
一齐,68
丁,69
七,1
七嘴八舌,68
万,70
万一,42
万万,71
万分,72
万古长青,29
万无一失,73
万能,74
丈夫,28
三,1
三明治,75
三番五次,13
三维,76
三角,77
上,78
上下,79
上个月,80
上任,81
上升,82
上午,24
上去,83
上台,84
上司,85
上周,80
上场,86
上头,41
上学,87
上岗,88
上市,89
上帝,90
上当,91
上报,92
上方,93
上旬,80
上映,94
上期,95
上来,83
上楼,83
上次,96
上流,97
上涨,82
上游,98
上演,99
上火,100
上班,24
上班族,101
上瘾,102
上空,103
上级,85
上网,104
上衣,105
上诉,106
上课,107
上调,82
上车,108
上边,41
上述,109
上门,110
上限,111
上面,41
下,112
下一代,9
下个月,80
下乡,113
下令,114
下决心,114
下功夫,115
下午,24
下去,83
下台,116
下场,117
下坠,118
下属,85
下山,83
下岗,116
下意识,3
下手,119
下旬,80
下期,95
下来,83
下棋,120
下楼,24
下次,96
下海,121
下游,98
下班,24
下级,85
下落,122
下课,24
下调,82
下跌,82
下车,108
下载,123
下边,41
下降,82
下雨,124
下雪,124
下面,41
不,125
不一会儿,44
不一定,126
不为人知,127
不久,128
不了了之,129
不予,130
不亚于,131
不亦乐乎,132
不仅,133
不仅仅,134
不以为然,135
不但,133
不便,136
不值,137
不假思索,3
不停,25
不像话,138
不光,139
不免,140
不再,141
不准,142
不利,143
不利于,144
不可思议,145
不可避免,146
不同,47
不同寻常,47
不在乎,147
不堪,148
不够,149
不大,150
不好意思,138
不如,131
不如说,139
不妨,151
不安,135
不定,152
